,post_id,party_name,case_number,case_type,case_status,file_date,status_date
14,29379420,"Columbia Credit Services, Inc.",0649CV001082,Civil,Disposed (Statistical Purposes),20061101,20070326
15,29404398,"Columbia Credit Services, Inc.",0536CV000654,Civil,Disposed (Statistical Purposes),20050622,20051202
16,29935936,"Columbia Credit Services, Inc.",0523CV001039,Civil,Disposed (Statistical Purposes),20050502,20050727
17,30308890,"Columbia Credit Services, Inc.",0513CV001133,Civil,Disposed (Statistical Purposes),20050822,20051011
18,30370368,"Columbia Credit Services, Inc.",0513SP000409,Supplementary Process,Disposed (Statistical Purposes),20050907,20060407
19,30770188,"Columbia Credit Services, Inc.",0613CV000753,Civil,Disposed (Statistical Purposes),20060602,20060824
20,30778503,"Columbia Credit Services, Inc.",0555CV000164,Civil,Disposed (Statistical Purposes),20050419,20050609
21,30779082,"Columbia Credit Services, Inc.",0555CV000163,Civil,Disposed (Statistical Purposes),20050419,20050526
22,30823448,"Columbia Credit Services, Inc.",0555CV000214,Civil,Disposed (Statistical Purposes),20050523,20050804
23,30848083,"Columbia Credit Services, Inc.",0523CV000730,Civil,Disposed (Statistical Purposes),20050321,20050520
24,30868480,"Columbia Credit Services, Inc.",0555CV000228,Civil,Disposed (Statistical Purposes),20050531,20050908
25,30894925,"Columbia Credit Services, Inc.",1513SP000098,Supplementary Process,Disposed (Statistical Purposes),20150318,20150504
26,30909461,"Columbia Credit Services, Inc.",0555CV000241,Civil,Disposed (Statistical Purposes),20050606,20050728
27,31107933,"Columbia Credit Services, Inc.",0531CV000458,Civil,Disposed (Statistical Purposes),20050523,20050801
28,31166198,"Columbia Credit Services, Inc.",0558SP000190,Supplementary Process,Disposed (Statistical Purposes),20051114,20060126
29,31168884,"Columbia Credit Services, Inc.",0533CV000864,Civil,Disposed (Statistical Purposes),20050705,20050916
30,31182260,"Columbia Credit Services, Inc.",0666CV000374,Civil,Disposed (Statistical Purposes),20060707,20060927
31,31202958,"Columbia Credit Services, Inc.",0732CV001236,Civil,Disposed (Statistical Purposes),20070723,20080908
32,31383021,"Columbia Credit Services, Inc.",0565CV000245,Civil,Disposed (Statistical Purposes),20050627,20050920
33,31840314,"Columbia Credit Services, Inc.",0789CV000700,Civil,Disposed (Statistical Purposes),20070927,20071206
34,31918377,"Columbia Credit Services, Inc.",0688CV000050,Civil,Disposed (Statistical Purposes),20060616,20061024
35,32131979,"Columbia Credit Services, Inc.",0545SP000094,Supplementary Process,Disposed (Statistical Purposes),20050829,20051014
36,32455376,"Columbia Credit Services, Inc.",0633CV000835,Civil,Disposed (Statistical Purposes),20060614,20060905
37,32583524,"Columbia Credit Services, Inc.",0763CV000231,Civil,Disposed (Statistical Purposes),20070720,20071115
38,32604388,"Columbia Credit Services, Inc.",0511SP000735,Supplementary Process,Disposed (Statistical Purposes),20051031,20051230
39,32833474,"Columbia Credit Services, Inc.",0741CV000356,Civil,Disposed (Statistical Purposes),20070803,20071227
40,32900864,"Columbia Credit Services, Inc.",0570CV000037,Civil,Disposed (Statistical Purposes),20050419,20050901
41,33106839,"Columbia Credit Services, Inc.",0922CV000193,Civil,Disposed (Statistical Purposes),20090331,20090625
42,33314909,"Columbia Credit Services, Inc.",0758CV000620,Civil,Disposed (Statistical Purposes),20070719,20070829
43,33341435,"Columbia Credit Services, Inc.",0758CV000667,Civil,Disposed (Statistical Purposes),20070807,20071011
44,33444286,"Columbia Credit Services, Inc.",0562CV000570,Civil,Disposed (Statistical Purposes),20050405,20050518
45,33448575,"Columbia Credit Services, Inc.",0562CV000572,Civil,Disposed (Statistical Purposes),20050405,20050927
46,33452731,"Columbia Credit Services, Inc.",0562CV000571,Civil,Disposed (Statistical Purposes),20050405,20050518
47,33457465,"Columbia Credit Services, Inc.",0562CV000643,Civil,Disposed (Statistical Purposes),20050412,20050609
48,33641283,"Columbia Credit Services, Inc.",0562SP000285,Supplementary Process,Disposed (Statistical Purposes),20050620,20050815
49,33704970,"Columbia Credit Services, Inc.",0557CV000199,Civil,Disposed (Statistical Purposes),20050411,20050719
0,33835577,"Columbia Credit Services, Inc.",0686CV000349,Civil,Disposed (Statistical Purposes),20060613,20070202
1,33845155,"Columbia Credit Services, Inc.",0686CV000348,Civil,Disposed (Statistical Purposes),20060613,20060927
2,33847300,"Columbia Credit Services, Inc.",0643SP000009,Supplementary Process,Disposed (Statistical Purposes),20060117,20060216
3,33898977,"Columbia Credit Services, Inc.",0686CV000347,Civil,Disposed (Statistical Purposes),20060620,20061012
4,34105896,"Columbia Credit Services, Inc.",0559CV000582,Civil,Disposed (Statistical Purposes),20050719,20051116
5,34498076,"Columbia Credit Services, Inc.",0559SP000294,Supplementary Process,Disposed (Statistical Purposes),20050906,20051027
6,34500417,"Columbia Credit Services, Inc.",0659CV000560,Civil,Disposed (Statistical Purposes),20060101,20060925
7,34629439,"Columbia Credit Services, Inc.",0759CV001522,Civil,Disposed (Statistical Purposes),20071121,20080904
8,34684242,"Columbia Credit Services, Inc.",0556SP000450,Supplementary Process,Disposed (Statistical Purposes),20050705,20050830
9,34900684,"Columbia Credit Services, Inc.",0556SP000543,Supplementary Process,Disposed (Statistical Purposes),20050808,20051019
10,34915171,"Columbia Credit Services, Inc.",0659CV000561,Civil,Disposed (Statistical Purposes),20060613,20070226
11,34920903,"Columbia Credit Services, Inc.",0556CV001966,Civil,Disposed (Statistical Purposes),20050829,20051012
12,34947091,"Columbia Credit Services, Inc.",0659CV000562,Civil,Disposed (Statistical Purposes),20060614,20070105
13,35027989,"Columbia Credit Services, Inc.",0711CV002280,Civil,Disposed (Statistical Purposes),20070813,20071127
14,35130332,"Columbia Credit Services, Inc.",0711SC002293,Small Claims,Disposed (Statistical Purposes),20070817,20071015
15,35493736,"Columbia Credit Services, Inc.",0713CV001273,Civil,Disposed (Statistical Purposes),20070720,20080122
16,35507307,"Columbia Credit Services, Inc.",0713CV001272,Civil,Disposed (Statistical Purposes),20070720,20080122
17,35645096,"Columbia Credit Services, Inc.",0512SP000133,Supplementary Process,Disposed (Statistical Purposes),20051114,20070131
18,35718884,"Columbia Credit Services, Inc.",0636CV000617,Civil,Disposed (Statistical Purposes),20060607,20060906
19,35744589,"Columbia Credit Services, Inc.",0636CV000651,Civil,Disposed (Statistical Purposes),20060613,20060906
20,35767886,"Columbia Credit Services, Inc.",0636CV000648,Civil,Disposed (Statistical Purposes),20060613,20060906
21,36207267,"Columbia Credit Services, Inc.",1623CV000096,Civil,Pending,20160114,20160114
22,36278321,"Columbia Credit Services, Inc.",0631CV000657,Civil,Disposed (Statistical Purposes),20060711,20060830
23,36344587,"Columbia Credit Services, Inc.",0766CV000536,Civil,Disposed (Statistical Purposes),20070806,20071212
24,36348182,"Columbia Credit Services, Inc.",0766CV000503,Civil,Disposed (Statistical Purposes),20070725,20071212
25,36730193,"Columbia Credit Services, Inc.",0733CV001260,Civil,Disposed (Statistical Purposes),20070723,20071226
26,37063342,"Columbia Credit Services, Inc.",0560CV000372,Civil,Disposed (Statistical Purposes),20050705,20050721
27,37996228,"Columbia Credit Services, Inc.",0667CV000420,Civil,Disposed (Statistical Purposes),20060614,20061102
28,38024375,"Columbia Credit Services, Inc.",0667CV000414,Civil,Disposed (Statistical Purposes),20060614,20060815
29,38048086,"Columbia Credit Services, Inc.",1662SP000055,Supplementary Process,Pending,20160314,20160314
30,39286638,"Columbia Credit Services, Inc.",0727CV000505,Civil,Disposed (Statistical Purposes),20070816,20071109
31,39330810,"Columbia Credit Services, Inc.",0727CV000556,Civil,Disposed (Statistical Purposes),20070910,20071207
32,39788602,"Columbia Credit Services, Inc.",0527SP000199,Supplementary Process,Disposed (Statistical Purposes),20051115,20060110
33,39949910,"Columbia Credit Services, Inc.",0657CV000398,Civil,Disposed (Statistical Purposes),20060607,20070531
34,40081957,"Columbia Credit Services, Inc.",0557CV000368,Civil,Disposed (Statistical Purposes),20050711,20051109
35,40709574,"Columbia Credit Services, Inc.",0536CV001239,Civil,Disposed (Statistical Purposes),20051107,20060103
36,41078758,"Columbia Credit Services, Inc.",0723CV002441,Civil,Disposed (Statistical Purposes),20070813,20080604
37,41262476,"Columbia Credit Services, Inc.",0755CV000617,Civil,Disposed (Statistical Purposes),20070822,20071101
38,41369510,"Columbia Credit Services, Inc.",0523SP001103,Supplementary Process,Disposed (Statistical Purposes),20051220,20060711
39,41501931,"Columbia Credit Services, Inc.",0731CV001261,Civil,Disposed (Statistical Purposes),20070910,20080630
40,41575314,"Columbia Credit Services, Inc.",0731CV001317,Civil,Disposed (Statistical Purposes),20070924,20080219
41,41724450,"Columbia Credit Services, Inc.",0751CV000700,Civil,Disposed (Statistical Purposes),20070727,20071030
42,42137553,"Columbia Credit Services, Inc.",0744CV000469,Civil,Disposed (Statistical Purposes),20070720,20071108
43,42558213,"Columbia Credit Services, Inc.",0753CV001304,Civil,Disposed (Statistical Purposes),20070906,20071212
44,42732413,"Columbia Credit Services, Inc.",0762CV002164,Civil,Disposed (Statistical Purposes),20070720,20080423
45,42737421,"Columbia Credit Services, Inc.",0762CV002159,Civil,Disposed (Statistical Purposes),20070719,20071029
46,42759433,"Columbia Credit Services, Inc.",0762CV002160,Civil,Disposed (Statistical Purposes),20070719,20071029
47,42793052,"Columbia Credit Services, Inc.",0762CV002309,Civil,Disposed (Statistical Purposes),20070802,20071029
48,42799321,"Columbia Credit Services, Inc.",0762CV002310,Civil,Disposed (Statistical Purposes),20070802,20071029
49,42859607,"Columbia Credit Services, Inc.",0762CV002452,Civil,Disposed (Statistical Purposes),20070816,20071205
0,45452590,"Columbia Credit Services, Inc.",0518CV000601,Civil,Disposed (Statistical Purposes),20050523,20051018
1,45455179,"Columbia Credit Services, Inc.",0518CV000716,Civil,Disposed (Statistical Purposes),20050606,20050914
2,45455650,"Columbia Credit Services, Inc.",0518CV000717,Civil,Disposed (Statistical Purposes),20050606,20050913
3,45482842,"Columbia Credit Services, Inc.",0513SP000246,Supplementary Process,Disposed (Statistical Purposes),20050615,20050719
4,45487028,"Columbia Credit Services, Inc.",0513SP000269,Supplementary Process,Disposed (Statistical Purposes),20050628,20050926
5,45505429,"Columbia Credit Services, Inc.",0523CV001416,Civil,Disposed (Statistical Purposes),20050613,20050816
6,45514418,"Columbia Credit Services, Inc.",0523CV001624,Civil,Disposed (Statistical Purposes),20050705,20060222
7,45555876,"Columbia Credit Services, Inc.",0532CV000393,Civil,Disposed (Statistical Purposes),20050411,20050802
8,45555940,"Columbia Credit Services, Inc.",0532CV000392,Civil,Disposed (Statistical Purposes),20050411,20050620
9,45574469,"Columbia Credit Services, Inc.",0532CV000678,Civil,Disposed (Statistical Purposes),20050613,20050913
10,45580586,"Columbia Credit Services, Inc.",0532CV000733,Civil,Disposed (Statistical Purposes),20050627,20051117
11,45586297,"Columbia Credit Services, Inc.",0534CV000092,Civil,Disposed (Statistical Purposes),20050222,20050411
12,45600979,"Columbia Credit Services, Inc.",0535CV000058,Civil,Disposed (Statistical Purposes),20050506,20050808
13,45611916,"Columbia Credit Services, Inc.",0538CV000124,Civil,Disposed (Statistical Purposes),20050309,20050502
14,45630841,"Columbia Credit Services, Inc.",0533CV000717,Civil,Disposed (Statistical Purposes),20050606,20050812
15,45678031,"Columbia Credit Services, Inc.",0552CV000335,Civil,Disposed (Statistical Purposes),20050411,20050531
16,45678072,"Columbia Credit Services, Inc.",0552CV000334,Civil,Disposed (Statistical Purposes),20050411,20050524
17,45682899,"Columbia Credit Services, Inc.",0552CV000182,Civil,Disposed (Statistical Purposes),20050228,20050502
18,45694589,"Columbia Credit Services, Inc.",0543SP000190,Supplementary Process,Disposed (Statistical Purposes),20050912,20051109
19,45764860,"Columbia Credit Services, Inc.",0559CV000316,Civil,Disposed (Statistical Purposes),20050502,20050728
20,45768825,"Columbia Credit Services, Inc.",0566SP000113,Supplementary Process,Disposed (Statistical Purposes),20050808,20051229
21,45772797,"Columbia Credit Services, Inc.",0567CV000243,Civil,Disposed (Statistical Purposes),20050411,20050602
22,45784812,"Columbia Credit Services, Inc.",0562CV000797,Civil,Disposed (Statistical Purposes),20050503,20050708
23,45797492,"Columbia Credit Services, Inc.",0598SP000094,Supplementary Process,Disposed (Statistical Purposes),20050804,20051006
24,45798885,"Columbia Credit Services, Inc.",0598CV000264,Civil,Disposed (Statistical Purposes),20050822,20060118
25,45931449,"Columbia Credit Services, Inc.",0615CV001251,Civil,Disposed (Statistical Purposes),20060615,20060728
26,46052670,"Columbia Credit Services, Inc.",0634CV000458,Civil,Disposed (Statistical Purposes),20060614,20060901
27,46082453,"Columbia Credit Services, Inc.",0631CV000547,Civil,Disposed (Statistical Purposes),20060614,20060809
28,46083764,"Columbia Credit Services, Inc.",0631CV000549,Civil,Disposed (Statistical Purposes),20060614,20060809
29,46084087,"Columbia Credit Services, Inc.",0631CV000548,Civil,Disposed (Statistical Purposes),20060614,20061124
30,46084617,"Columbia Credit Services, Inc.",0631CV000550,Civil,Disposed (Statistical Purposes),20060614,20060824
31,46261346,"Columbia Credit Services, Inc.",0698CV000216,Civil,Disposed (Statistical Purposes),20060614,20070620
32,46261378,"Columbia Credit Services, Inc.",0698CV000215,Civil,Disposed (Statistical Purposes),20060614,20060915
33,46905372,"Columbia Credit Services, Inc.",0831SP000696,Supplementary Process,Disposed (Statistical Purposes),20081017,20090209
34,47333819,"Columbia Credit Services, Inc.",0928CV000221,Civil,Disposed (Statistical Purposes),20090615,20091008
35,48243548,"Columbia Credit Services, Inc.",1536SP000219,Supplementary Process,Disposed (Statistical Purposes),20151109,20160113
36,48257739,"Columbia Credit Services, Inc.",1531SP000137,Supplementary Process,Disposed (Statistical Purposes),20150513,20150625
37,48283389,"Columbia Credit Services, Inc.",1547SP000065,Supplementary Process,Disposed (Statistical Purposes),20150803,20151007
38,48678758,"Columbia Credit Services, Inc.",1652SP000028,Supplementary Process,Pending,20160413,20160413
39,48729365,"Columbia Credit Services, Inc.",1632SP000050,Supplementary Process,Pending,20160411,20160411
40,48747269,"Columbia Credit Services, Inc.",1623SP000073,Supplementary Process,Pending,20160428,20160428
41,49576653,"Columbia Credit Services, Inc.",0515CV001259,Civil,Disposed (Statistical Purposes),20050714,20050831
42,49859589,"Columbia Credit Services, Inc.",0523CV000468,Civil,Disposed (Statistical Purposes),20050223,20050420
43,49888648,"Columbia Credit Services, Inc.",0613CV000794,Civil,Disposed (Statistical Purposes),20060613,20070122
44,49890443,"Columbia Credit Services, Inc.",0613CV000809,Civil,Disposed (Statistical Purposes),20060614,20060824
45,49896750,"Columbia Credit Services, Inc.",0711CV002805,Civil,Disposed (Statistical Purposes),20070928,20080107
46,49926459,"Columbia Credit Services, Inc.",0962CV000959,Civil,Disposed (Statistical Purposes),20090316,20090819
47,50012419,"Columbia Credit Services, Inc.",0623CV001463,Civil,Disposed (Statistical Purposes),20060614,20060921
