,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,47960387,"Credit Control Services, Inc.",1281CV02518,Contract / Business Cases,Closed,20120709,20120723
1,58797337,"Credit Control Services, Inc.",1181CV02635,Contract / Business Cases,Closed,20110727,20120503
2,70753361,"Credit Control Services, Inc.",0681CV03063,Contract / Business Cases,Closed,20060828,20070516
3,67338706,"Credit Control Services, Inc., d/b/a Credit Collection Services",0981CV03200,Torts,Closed,20090818,20091202
