,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,41819336,"Planet Home Lending, LLC",15 SM 005288,Servicemembers,Open,20150629,20150629
1,53021341,"Planet Home Lending, LLC",15 SM 010542,Servicemembers,Open,20151201,20151201
2,54737723,"Planet Home Lending, LLC",15 SM 006372,Servicemembers,Closed,20150803,20160104
3,54740177,"Planet Home Lending, LLC",14 MISC 488099,Servicemembers,Closed,20141113,20150424
4,55583556,"Planet Home Lending, LLC",15 SM 009803,Servicemembers,Closed,20151105,20160126
5,56749980,"Planet Home Lending, LLC",16 SM 002322,Servicemembers,Closed,20160303,20160726
6,59220793,"Planet Home Lending, LLC",16 SM 003782,Servicemembers,Closed,20160412,20161024
7,59363249,"Planet Home Lending, LLC",15 SM 003326,Servicemembers,Closed,20150423,20150917
8,59654953,"Planet Home Lending, LLC",14 MISC 485611,Servicemembers,Closed,20140814,20150507
9,59664308,"Planet Home Lending, LLC",15 SM 001219,Servicemembers,Closed,20150220,20160203
10,61917450,"Planet Home Lending, LLC",15 SBQ 23737 02 - 001,Subsequent,Closed,20150205,20160226
11,62573850,"Planet Home Lending, LLC",16 SM 004625,Servicemembers,Open,20160504,20160504
12,62981708,"Planet Home Lending, LLC",15 SM 000464,Servicemembers,Closed,20150123,20151208
13,65808147,"Planet Home Lending, LLC",1681CV02712,Real Property,Open,20160920,20160920
14,66492199,"Planet Home Lending, LLC",16 SM 007879,Servicemembers,Open,20160808,20160808
15,70829984,"Planet Home Lending, LLC",14 MISC 485994,Servicemembers,Closed,20140829,20141119
16,70938657,"Planet Home Lending, LLC",16 SM 005449,Servicemembers,Open,20160526,20160526
17,71362605,"Planet Home Lending, LLC",16 SM 004802,Servicemembers,Open,20160509,20160509
18,71367138,"Planet Home Lending, LLC",16 SM 004984,Servicemembers,Open,20160512,20160512
19,79937854,"Planet Home Lending, LLC",17H77SP005245,Housing Court Summary Process,Closed,20171124,20171124
20,81902751,"Planet Home Lending, LLC",17 SM 009296,Servicemembers,Closed,20171129,20180424
21,82237942,"Planet Home Lending, LLC",17 SM 008919,Servicemembers,Closed,20171110,20180430
22,82522113,"Planet Home Lending, LLC",18 SM 000640,Servicemembers,Closed,20180131,20180525
23,82678239,"Planet Home Lending, LLC",17 SM 004040,Servicemembers,Closed,20170503,20210427
24,82778705,"Planet Home Lending, LLC",17 SM 003709,Servicemembers,Closed,20170424,20180330
25,83211952,"Planet Home Lending, LLC",17 SM 001282,Servicemembers,Closed,20170215,20210218
26,83222406,"Planet Home Lending, LLC",19 SM 002923,Servicemembers,Closed,20190617,20190808
27,84405755,"Planet Home Lending, LLC",17 SM 006437,Servicemembers,Closed,20170731,20171222
28,88080858,"Planet Home Lending, LLC",18 SM 001049,Servicemembers,Closed,20180215,20180427
29,71035553,Planet Home Lending LLC,1573CV01094,Equitable Remedies,Closed,20151123,20151123
