,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,8222712,"Connect Air International, Inc",1047SP000028,Supplementary Process,Disposed (Statistical Purposes),20100205,20100505
1,25225016,Connect Air International Inc,0947CV000127,Civil,Disposed (Statistical Purposes),20090224,20090721
2,64976009,Connect Plus International Corporation,0782CV01709,Contract / Business Cases,Closed,20071004,20100525
3,68601760,Connect Plus International Corporation,0985CV01338,Real Property,Closed,20090615,20090806
4,68609856,Connect Plus International Corporation,0985CV01339,Real Property,Closed,20090615,20090807
5,72585038,Connect Plus International Corporation,0984CV04948,Contract / Business Cases,Closed,20091119,20100205
