,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,1028327,"Nationwide Credit Service, Inc.",1257CV000257,Civil,Disposed (Statistical Purposes),20120423,20140911
1,1247627,"Nationwide Credit Service, Inc.",1210SC001012,Small Claims,Disposed (Statistical Purposes),20120719,20121017
2,9038701,"Nationwide Credit Service, Inc.",1031SP000326,Supplementary Process,Disposed (Statistical Purposes),20100601,20100607
3,20090028,"Nationwide Credit Service, Inc.",0707CV001165,Civil,Disposed (Statistical Purposes),20071016,20071116
4,26422792,"Nationwide Credit Service, Inc.",0932SP000090,Supplementary Process,Disposed (Statistical Purposes),20090202,20100222
5,26891277,"Nationwide Credit Service, Inc.",0858CV000372,Civil,Disposed (Statistical Purposes),20080428,20081215
6,29958871,"Nationwide Credit Service, Inc.",0813CV000735,Civil,Disposed (Statistical Purposes),20080418,20090210
7,39313441,"Nationwide Credit Service, Inc.",0827CV000835,Civil,Disposed (Statistical Purposes),20081024,20090915
8,53963364,"Nationwide Credit Service, Inc.",0833CV000876,Civil,Disposed (Statistical Purposes),20080502,20081028
9,54298734,"Nationwide Credit Service, Inc.",0815CV001139,Civil,Disposed (Statistical Purposes),20080422,20080924
10,56851500,"Nationwide Credit Service, Inc.",0815CV001408,Civil,Disposed (Statistical Purposes),20080520,20081002
11,58782718,"Nationwide Credit Service, Inc.",0862CV001237,Civil,Disposed (Statistical Purposes),20080428,20080903
12,63435063,"Nationwide Credit Service, Inc.",0962SP000117,Supplementary Process,Disposed (Statistical Purposes),20090202,20090508
13,73640146,"Nationwide Credit Service, Inc.",0801CV001807,Civil,Closed,20080422,20081112
14,74160058,"Nationwide Credit Service, Inc.",1398CV000119,Civil,Disposed (Statistical Purposes),20130516,20140418
15,5775136,Nationwide Credit Service Inc,1050SP000895,Supplementary Process,Disposed (Statistical Purposes),20100917,20101108
16,31196828,Nationwide Credit Service Inc,0850CV000252,Civil,Disposed (Statistical Purposes),20080204,20080917
17,9598596,"Nationwide Credit Services, Inc.",1227SP000226,Supplementary Process,Disposed (Statistical Purposes),20120831,20130423
18,24196418,"Nationwide Credit Services, Inc.",0532CV000856,Civil,Disposed (Statistical Purposes),20050727,20051122
19,26985098,"Nationwide Credit Services, Inc.",0516CV000297,Civil,Disposed (Statistical Purposes),20050726,20051004
20,27218270,"Nationwide Credit Services, Inc.",0549CV000591,Civil,Disposed (Statistical Purposes),20050726,20051031
21,29673407,"Nationwide Credit Services, Inc.",0516SP000128,Supplementary Process,Disposed (Statistical Purposes),20051214,20060428
22,30289354,"Nationwide Credit Services, Inc.",0513CV000951,Civil,Disposed (Statistical Purposes),20050726,20051128
23,32583739,"Nationwide Credit Services, Inc.",0526CV000307,Civil,Disposed (Statistical Purposes),20050718,20050920
24,33538062,"Nationwide Credit Services, Inc.",0562CV001101,Civil,Disposed (Statistical Purposes),20050610,20051223
25,33695234,"Nationwide Credit Services, Inc.",0626SP000039,Supplementary Process,Disposed (Statistical Purposes),20060224,20060405
26,33851985,"Nationwide Credit Services, Inc.",0527CV000356,Civil,Disposed (Statistical Purposes),20050718,20051003
27,34835964,"Nationwide Credit Services, Inc.",0556CV001613,Civil,Disposed (Statistical Purposes),20050722,20050801
28,36665657,"Nationwide Credit Services, Inc.",0565CV000272,Civil,Disposed (Statistical Purposes),20050718,20051220
29,38226393,"Nationwide Credit Services, Inc.",0562CV001423,Civil,Disposed (Statistical Purposes),20050729,20060501
30,45480078,"Nationwide Credit Services, Inc.",0525CV000542,Civil,Disposed (Statistical Purposes),20050610,20051018
31,45520350,"Nationwide Credit Services, Inc.",0523CV001774,Civil,Disposed (Statistical Purposes),20050726,20051024
32,48902481,"Nationwide Credit Services, Inc.",0632SP000053,Supplementary Process,Disposed (Statistical Purposes),20060206,20060516
33,52834385,"Nationwide Credit Services, Inc.",0523CV001311,Civil,Disposed (Statistical Purposes),20050531,20050915
34,58474942,"Nationwide Credit Services, Inc.",0662SP000147,Supplementary Process,Disposed (Statistical Purposes),20060223,20060509
35,65056847,"Nationwide Credit Services, Inc.",0554CV000575,Civil,Disposed (Statistical Purposes),20050609,20051101
36,20049058,Nationwide Credit Inc,0808SP000053,Supplementary Process,Disposed (Statistical Purposes),20080328,20080619
37,20278210,"Nationwide Credit Services, Inc",0606SP000078,Supplementary Process,Disposed (Statistical Purposes),20060206,20060518
38,21419121,"Nationwide Credit Service, Inc. Dba Ncscorp",0825CV000616,Civil,Disposed (Statistical Purposes),20080422,20081014
39,23213693,Nationwide Credit Servic,0654SP000016,Supplementary Process,Disposed (Statistical Purposes),20060131,20060317
40,23216250,Nationwide Credit Services,0654SP000015,Supplementary Process,Disposed (Statistical Purposes),20060131,20060317
41,26390505,Nationwide Credit Services,0732SP000134,Supplementary Process,Disposed (Statistical Purposes),20070308,20070511
42,45569811,Nationwide Credit Services,0532CV000621,Civil,Disposed (Statistical Purposes),20050531,20051025
43,23849919,"Nationwide Credit, Inc.",0569CV000317,Civil,Disposed (Statistical Purposes),20050926,20061113
44,25413387,"Nationwide Credit, Inc.",0513CV000625,Civil,Disposed (Statistical Purposes),20050520,20050908
45,29592837,"Nationwide Credit, Inc.",0516CV000442,Civil,Disposed (Statistical Purposes),20051018,20060123
46,31812996,"Nationwide Credit, Inc.",0633SP000483,Supplementary Process,Disposed (Statistical Purposes),20060912,20061103
47,45497751,"Nationwide Credit, Inc.",0512CV000383,Civil,Disposed (Statistical Purposes),20050916,20061030
48,70323238,"Nationwide Credit, Inc.",1001SP000243,Supplementary Process,Closed,20101013,20101013
49,74422437,"Nationwide Credit, Inc.",0801SP000136,Supplementary Process,Open,20080529,20080529
0,25236362,Nationwide Credit Services Inc.,0649SP000067,Supplementary Process,Disposed (Statistical Purposes),20060222,20060720
1,25701693,Nationwide Credit Services Inc,0550CV000600,Civil,Disposed (Statistical Purposes),20050527,20051024
2,26538840,"Nationwide Credit Service, Inc",0958SP000577,Supplementary Process,Disposed (Statistical Purposes),20091207,20100114
3,42211508,"Nationwide Credit Service, Inc",0931CV000861,Civil,Disposed (Statistical Purposes),20090508,20100323
4,55702070,"Nationwide Credit Service, Inc",0913SP000382,Supplementary Process,Disposed (Statistical Purposes),20090505,20090720
5,57425948,"Nationwide Credit Service, Inc",0823CV003613,Civil,Disposed (Statistical Purposes),20081029,20090306
6,35676685,"Nationwide Credit, Inc",0710CV000424,Civil,Disposed (Statistical Purposes),20070417,20071109
7,36960471,"Nationwide Credit Services,Inc.",0665SP000019,Supplementary Process,Disposed (Statistical Purposes),20060222,20060501
8,46994759,"Nationwide Credit Service, Inc.,",0854CV000568,Civil,Disposed (Statistical Purposes),20080502,20080708
9,55772468,"Nationwide Credit Service, Inc,",0823CV001365,Civil,Disposed (Statistical Purposes),20080424,20080924
10,76767918,"Nationwide Credit, Inc.,",0501CV001962,Civil,Closed,20050519,20070214
