,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,2669042,"Midland Credit Management, Inc.",1462SC004327,Small Claims,Pending,20141226,20141226
1,5232689,"Midland Credit Management, Inc.",1031SP000274,Supplementary Process,Disposed (Statistical Purposes),20100503,20100507
2,5371657,"Midland Credit Management, Inc.",1155SP000324,Supplementary Process,Disposed (Statistical Purposes),20110909,20111207
3,7316689,"Midland Credit Management, Inc.",1447SC000613,Small Claims,Pending,20141027,20141027
4,8369649,"Midland Credit Management, Inc.",1047CV000130,Civil,Disposed (Statistical Purposes),20100315,20100503
5,11496823,"Midland Credit Management, Inc.",1233SC003243,Small Claims,Disposed (Statistical Purposes),20121019,20121025
6,21058025,"Midland Credit Management, Inc.",0420SC000044,Small Claims,Disposed (Statistical Purposes),20050301,20050823
7,21112302,"Midland Credit Management, Inc.",0648CV000524,Civil,Disposed (Statistical Purposes),20061206,20070509
8,21527484,"Midland Credit Management, Inc.",0809SC000171,Small Claims,Disposed (Statistical Purposes),20080520,20080613
9,24350990,"Midland Credit Management, Inc.",0714CV000088,Civil,Disposed (Statistical Purposes),20070122,20070905
10,24484313,"Midland Credit Management, Inc.",0614CV001156,Civil,Disposed (Statistical Purposes),20061222,20071015
11,25043355,"Midland Credit Management, Inc.",0847SC000111,Small Claims,Disposed (Statistical Purposes),20080215,20080408
12,26171656,"Midland Credit Management, Inc.",0732CV000186,Civil,Disposed (Statistical Purposes),20070126,20070629
13,26189109,"Midland Credit Management, Inc.",0732CV000185,Civil,Disposed (Statistical Purposes),20070126,20070629
14,26207772,"Midland Credit Management, Inc.",0649SP000340,Supplementary Process,Disposed (Statistical Purposes),20060913,20061102
15,26552419,"Midland Credit Management, Inc.",0789CV000060,Civil,Disposed (Statistical Purposes),20070124,20070530
16,26557111,"Midland Credit Management, Inc.",0789CV000061,Civil,Disposed (Statistical Purposes),20070124,20070530
17,26627957,"Midland Credit Management, Inc.",0649SP000212,Supplementary Process,Disposed (Statistical Purposes),20060616,20060728
18,27134827,"Midland Credit Management, Inc.",0549SP000185,Supplementary Process,Disposed (Statistical Purposes),20050714,20050819
19,27397758,"Midland Credit Management, Inc.",0549CV000717,Civil,Disposed (Statistical Purposes),20050826,20051108
20,27571214,"Midland Credit Management, Inc.",0664CV000822,Civil,Disposed (Statistical Purposes),20061206,20070530
21,27858326,"Midland Credit Management, Inc.",0758CV000094,Civil,Disposed (Statistical Purposes),20070205,20070705
22,27919728,"Midland Credit Management, Inc.",0758CV000131,Civil,Disposed (Statistical Purposes),20070215,20070705
23,28054332,"Midland Credit Management, Inc.",0947SC000333,Small Claims,Disposed (Statistical Purposes),20090513,20090819
24,28295031,"Midland Credit Management, Inc.",0717CV000052,Civil,Disposed (Statistical Purposes),20070202,20070517
25,28340599,"Midland Credit Management, Inc.",0717SC000108,Small Claims,Disposed (Statistical Purposes),20070212,20070321
26,28997529,"Midland Credit Management, Inc.",0718SC000341,Small Claims,Disposed (Statistical Purposes),20070228,20070314
