,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,17121,Portfolio Recovery Associates LLC assignee of HSBC Card Services (III),1210CV000679,Civil,Disposed (Statistical Purposes),20121019,20130329
1,9747205,Portfolio Recovery Associates LLC assignee of HSBC Card Services (III),1256CV001584,Civil,Disposed (Statistical Purposes),20120824,20130402
2,58931101,Portfolio Recovery Associates LLC assignee of HSBC Card Services (III),1256CV001936,Civil,Disposed (Statistical Purposes),20121019,20121211
3,27229,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1210CV000706,Civil,Disposed (Statistical Purposes),20121026,20130214
4,670217,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1259SC311561,Small Claims,Disposed (Statistical Purposes),20121015,20140611
5,919634,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1216SC000685,Small Claims,Disposed (Statistical Purposes),20121015,20121217
6,1088198,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1216SC000726,Small Claims,Disposed (Statistical Purposes),20121026,20130116
7,1092141,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1216SC000728,Small Claims,Disposed (Statistical Purposes),20121026,20130103
8,1094584,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1216SC000729,Small Claims,Disposed (Statistical Purposes),20121026,20121123
9,1737209,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1266SC000797,Small Claims,Disposed (Statistical Purposes),20121011,20130107
10,7707856,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1251SC001100,Small Claims,Disposed (Statistical Purposes),20121026,20130211
11,8347267,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1264SC001275,Small Claims,Disposed (Statistical Purposes),20121022,20130110
12,8347574,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1264SC001276,Small Claims,Disposed (Statistical Purposes),20121022,20130108
13,8347846,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1264SC001277,Small Claims,Disposed (Statistical Purposes),20121022,20130108
14,9179205,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1269SC000652,Small Claims,Disposed (Statistical Purposes),20120910,20130319
15,9320379,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1269SC000712,Small Claims,Disposed (Statistical Purposes),20121009,20130402
16,10849816,LVNV Funding LLC assignee of HSBC Card Services (Iii) Inc,1238SC001285,Small Claims,Disposed (Statistical Purposes),20121106,20130225
17,28615,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1164SC001078,Small Claims,Disposed (Statistical Purposes),20110902,20111122
18,10265115,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1266SC000007,Small Claims,Disposed (Statistical Purposes),20120105,20120507
19,10604869,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1264SC000027,Small Claims,Disposed (Statistical Purposes),20120109,20120221
20,11311404,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1264SC000500,Small Claims,Disposed (Statistical Purposes),20120420,20120619
21,63769454,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1316SC000356,Small Claims,Disposed (Statistical Purposes),20130520,20130819
22,63878300,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1316SC000315,Small Claims,Disposed (Statistical Purposes),20130506,20130723
23,63922412,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1316SC000282,Small Claims,Disposed (Statistical Purposes),20130425,20130618
24,65134370,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1360SC000691,Small Claims,Disposed (Statistical Purposes),20130524,20130809
25,65203331,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1360SC000667,Small Claims,Disposed (Statistical Purposes),20130522,20130805
26,65255395,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1360SC000647,Small Claims,Disposed (Statistical Purposes),20130520,20130805
27,72398057,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1364SC000058,Small Claims,Disposed (Statistical Purposes),20130114,20130326
28,76523447,"Portfolio Recovery Associates, LLC assignee of HSBC Card Services (III), Inc./Orchard",1325SC000329,Small Claims,Disposed (Statistical Purposes),20130311,20130927
29,254699,Abc Disposal Services Inc.,1060SC000464,Small Claims,Disposed (Statistical Purposes),20100517,20100701
30,264908,Abc Disposal Services Inc.,1060SC000469,Small Claims,Disposed (Statistical Purposes),20100517,20100625
31,329771,Abc Disposal Services Inc.,1260SC001146,Small Claims,Disposed (Statistical Purposes),20120924,20130418
32,331435,Abc Disposal Services Inc.,1260SC001147,Small Claims,Disposed (Statistical Purposes),20120924,20130712
33,333314,Abc Disposal Services Inc.,1260SC001148,Small Claims,Pending,20120924,20120924
34,335311,Abc Disposal Services Inc.,1260SC001149,Small Claims,Disposed (Statistical Purposes),20120924,20130423
35,336179,Abc Disposal Services Inc.,1260SC001150,Small Claims,Disposed (Statistical Purposes),20120924,20130418
36,338241,Abc Disposal Services Inc.,1260SC001151,Small Claims,Disposed (Statistical Purposes),20120924,20130418
