,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,30490651,"Webcollex, LLC",1559CV000886,Civil,Disposed (Statistical Purposes),20151215,20160224
1,31105144,"Webcollex, LLC",1536CV000966,Civil,Pending,20151214,20151214
2,48320799,"Webcollex, LLC",1564CV000421,Civil,Disposed (Statistical Purposes),20151214,20160129
3,48785788,"Webcollex, LLC",1644CV000099,Civil,Pending,20160425,20160425
4,48793445,"Webcollex, LLC",1667CV000126,Civil,Pending,20160504,20160504
5,48822144,"Webcollex, LLC",1670CV000027,Civil,Pending,20160425,20160425
6,65657537,"Webcollex, LLC",1642SC000136,Small Claims,Disposed (Statistical Purposes),20160609,20160823
7,48701164,"Webcollex, LLC D/B/A CKS Finacial",1669SP000026,Supplementary Process,Pending,20160420,20160420
8,48782765,Webcollex LLC d/b/a CKS Financial,1655CV000146,Civil,Open,20160425,20160425
9,60043849,Webcollex LLC,1648SC000468,Small Claims,Disposed (Statistical Purposes),20160801,20161020
10,63966401,Webcollex LLC,1643SC000303,Small Claims,Disposed (Statistical Purposes),20160531,20160705
11,64051908,Webcollex LLC,1659SC000685,Small Claims,Pending,20160627,20160627
12,65015457,Webcollex LLC,1626SC000272,Small Claims,Disposed (Statistical Purposes),20160609,20160908
13,65210423,Webcollex LLC,1623SC001227,Small Claims,Disposed (Statistical Purposes),20160601,20160811
14,65961042,Webcollex LLC,1628SC000258,Small Claims,Disposed (Statistical Purposes),20160803,20160908
15,66129350,Webcollex LLC,1628SC000227,Small Claims,Disposed (Statistical Purposes),20160711,20160907
16,66187736,Webcollex LLC,1632SC000781,Small Claims,Disposed (Statistical Purposes),20160601,20160818
17,66858002,Webcollex LLC,1644SC000562,Small Claims,Pending,20160829,20160829
18,67230423,Webcollex LLC,1644SC000311,Small Claims,Disposed (Statistical Purposes),20160531,20160728
19,72719370,Webcollex LLC,1664SC000603,Small Claims,Disposed (Statistical Purposes),20160531,20160802
20,72912744,Webcollex LLC,1631SC000602,Small Claims,Disposed (Statistical Purposes),20160531,20160616
21,73562819,Webcollex LLC,1663SC000136,Small Claims,Disposed (Statistical Purposes),20160601,20160711
22,69046285,"Webcollex, LLC DBA CKS Financial",1667SP000047,Supplementary Process,Disposed (Statistical Purposes),20160913,20160919
23,77581656,"Webcollex, LLC DBA CKS Financial",1767SP000003,Supplementary Process,Disposed (Statistical Purposes),20170118,20170123
24,71332988,Webcollex LLC DBA CKS Financial,1629SC000132,Small Claims,Disposed (Statistical Purposes),20160531,20160627
25,80424675,Webcollex LLC DBA CKS,1744SC000505,Small Claims,Disposed (Statistical Purposes),20170517,20170713
26,82237352,"Webcollex, Llc D/B/A Cks Financial",2043CV000047,Civil,Disposed (Statistical Purposes),20200218,20210524
