,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,10479,"Wells Fargo Bank, N. A.",1007SU000300,Summary Process,Pending,20100927,20100927
1,110356,"Wells Fargo Bank, N. A.",1211SU000034,Summary Process,Disposed (Statistical Purposes),20120113,20120203
2,279574,"Wells Fargo Bank, N. A.",1289CV000085,Civil,Disposed (Statistical Purposes),20120229,20130219
3,305182,"Wells Fargo Bank, N. A.",1157CV000187,Civil,Disposed (Statistical Purposes),20110301,20120507
4,420940,"Wells Fargo Bank, N. A.",1225SU000448,Summary Process,Disposed (Statistical Purposes),20120514,20120629
5,768224,"Wells Fargo Bank, N. A.",1111SU001265,Summary Process,Disposed (Statistical Purposes),20110509,20110531
6,847473,"Wells Fargo Bank, N. A.",1198CV000084,Civil,Disposed (Statistical Purposes),20110310,20140507
7,1396474,"Wells Fargo Bank, N. A.",1211SU000039,Summary Process,Disposed (Statistical Purposes),20120130,20120208
8,2813624,"Wells Fargo Bank, N. A.",1057CV000134,Civil,Disposed (Statistical Purposes),20100210,20110428
9,2814669,"Wells Fargo Bank, N. A.",1057CV000135,Civil,Disposed (Statistical Purposes),20100210,20100414
10,2854610,"Wells Fargo Bank, N. A.",1157SU000155,Summary Process,Disposed (Statistical Purposes),20110627,20110715
11,4030683,"Wells Fargo Bank, N. A.",13H84SP003354,Housing Court Summary Process,Closed,20130805,20130819
12,4058219,"Wells Fargo Bank, N. A.",1057CV000303,Civil,Disposed (Statistical Purposes),20100330,20120502
13,4779512,"Wells Fargo Bank, N. A.",1057CV000419,Civil,Disposed (Statistical Purposes),20100427,20100615
14,4780337,"Wells Fargo Bank, N. A.",1057CV000420,Civil,Disposed (Statistical Purposes),20100427,20100921
15,5481656,"Wells Fargo Bank, N. A.",1057CV000538,Civil,Disposed (Statistical Purposes),20100601,20140616
16,5999669,"Wells Fargo Bank, N. A.",1125CV000433,Civil,Disposed (Statistical Purposes),20110329,20110517
17,6000326,"Wells Fargo Bank, N. A.",1125CV000435,Civil,Disposed (Statistical Purposes),20110329,20111230
18,6129220,"Wells Fargo Bank, N. A.",1025CV001251,Civil,Disposed (Statistical Purposes),20100716,20100921
19,6935993,"Wells Fargo Bank, N. A.",1157CV000686,Civil,Disposed (Statistical Purposes),20110811,20131122
20,8517476,"Wells Fargo Bank, N. A.",1025CV002143,Civil,Disposed (Statistical Purposes),20101126,20110125
21,9349241,"Wells Fargo Bank, N. A.",1057CV000719,Civil,Disposed (Statistical Purposes),20100716,20100914
22,10190560,"Wells Fargo Bank, N. A.",1298CV000229,Civil,Disposed (Statistical Purposes),20120910,20140618
23,10303362,"Wells Fargo Bank, N. A.",1089CV000642,Civil,Disposed (Statistical Purposes),20100712,20110328
24,10730605,"Wells Fargo Bank, N. A.",1089SU000873,Summary Process,Disposed (Statistical Purposes),20100913,20130626
25,10740588,"Wells Fargo Bank, N. A.",1107CV000663,Civil,Disposed (Statistical Purposes),20110803,20110927
26,10793389,"Wells Fargo Bank, N. A.",1111SU002605,Summary Process,Disposed (Statistical Purposes),20110919,20111003
27,10938954,"Wells Fargo Bank, N. A.",1089SU001007,Summary Process,Disposed (Statistical Purposes),20101018,20101029
28,10971752,"Wells Fargo Bank, N. A.",1089CV001097,Civil,Disposed (Statistical Purposes),20101112,20110727
29,10972215,"Wells Fargo Bank, N. A.",1089CV001098,Civil,Disposed (Statistical Purposes),20101112,20110523
30,11126954,"Wells Fargo Bank, N. A.",1021SP000321,Supplementary Process,Disposed (Statistical Purposes),20101102,20110215
31,11364584,"Wells Fargo Bank, N. A.",1133CV000084,Civil,Disposed (Statistical Purposes),20110118,20110415
32,12791706,"Wells Fargo Bank, N. A.",1007CV000555,Civil,Disposed (Statistical Purposes),20100511,20101015
33,13135371,"Wells Fargo Bank, N. A.",1011CV000459,Civil,Disposed (Statistical Purposes),20100210,20100405
34,13162535,"Wells Fargo Bank, N. A.",1025CV000276,Civil,Disposed (Statistical Purposes),20100216,20100520
35,13232426,"Wells Fargo Bank, N. A.",1343CV000411,Civil,Disposed (Statistical Purposes),20131224,20140506
36,13460275,"Wells Fargo Bank, N. A.",1011CV000671,Civil,Disposed (Statistical Purposes),20100302,20100614
