,post_id,party_name,case_number,case_type,case_status,file_date,status_date
23,4941269,"Ocwen Loan Servicing, LLC",14 MISC 483927,Servicemembers,Closed,20140527,20140731
24,5329004,"Ocwen Loan Servicing, LLC",14 MISC 488824,Servicemembers,Closed,20141215,20150518
25,11334961,"Ocwen Loan Servicing, LLC",13 MISC 479807,Servicemembers,Closed,20130930,20131114
26,11385833,"Ocwen Loan Servicing, LLC",13 MISC 479831,Servicemembers,Closed,20131001,20131119
27,11720830,"Ocwen Loan Servicing, LLC",13 MISC 480481,Servicemembers,Closed,20131108,20131230
28,14207276,"Ocwen Loan Servicing, LLC",12 MISC 474331,Miscellaneous,Closed,20121203,20130411
29,14227887,"Ocwen Loan Servicing, LLC",13 MISC 476677,Servicemembers,Closed,20130215,20130611
30,14240205,"Ocwen Loan Servicing, LLC",12 MISC 474160,Servicemembers,Closed,20121127,20130503
31,14241179,"Ocwen Loan Servicing, LLC",12 MISC 474161,Servicemembers,Closed,20121127,20131204
32,14242298,"Ocwen Loan Servicing, LLC",12 MISC 474162,Servicemembers,Closed,20121127,20150501
33,15374521,"Ocwen Loan Servicing, LLC",13 MISC 477563,Servicemembers,Closed,20130409,20130619
34,18949533,"Ocwen Loan Servicing, LLC",1481CV07960,Equitable Remedies,Open,20141017,20141017
35,18955114,"Ocwen Loan Servicing, LLC",1481CV07961,Equitable Remedies,Open,20141017,20141017
36,22704493,"Ocwen Loan Servicing, LLC",0734SU000073,Summary Process,Disposed (Statistical Purposes),20070601,20070615
37,23155694,"Ocwen Loan Servicing, LLC",0734SU000129,Summary Process,Disposed (Statistical Purposes),20070830,20071001
38,29820011,"Ocwen Loan Servicing, LLC",0711SU001460,Summary Process,Disposed (Statistical Purposes),20070521,20070626
39,34420550,"Ocwen Loan Servicing, LLC",0828SU000037,Summary Process,Disposed (Statistical Purposes),20080312,20080402
40,35567071,"Ocwen Loan Servicing, LLC",15H85SP004744,Housing Court Summary Process,Active,20151113,20151113
41,35798032,"Ocwen Loan Servicing, LLC",0710SU000370,Summary Process,Disposed (Statistical Purposes),20071023,20071109
42,35799199,"Ocwen Loan Servicing, LLC",0710SU000371,Summary Process,Disposed (Statistical Purposes),20071023,20071204
43,35942027,"Ocwen Loan Servicing, LLC",15 MISC 000465,Miscellaneous,Open,20151102,20151102
44,35956522,"Ocwen Loan Servicing, LLC",0750SU000394,Summary Process,Disposed (Statistical Purposes),20070702,20070727
45,36014204,"Ocwen Loan Servicing, LLC",15 SM 009850,Servicemembers,Open,20151106,20151106
46,37357820,"Ocwen Loan Servicing, LLC",1644SU000005,Summary Process,Disposed (Statistical Purposes),20160114,20160225
47,38863337,"Ocwen Loan Servicing, LLC",1551SU000085,Summary Process,Disposed (Statistical Purposes),20150330,20150410
48,39459126,"Ocwen Loan Servicing, LLC",16H83SP00126PL,Housing Court Summary Process,Active,20160108,20160108
49,40695296,"Ocwen Loan Servicing, LLC",16 MISC 000051,Miscellaneous,Open,20160126,20160126
0,41866590,"Ocwen Loan Servicing, LLC",15 SM 000045,Servicemembers,Closed,20150106,20150526
1,41868154,"Ocwen Loan Servicing, LLC",15 SM 000044,Servicemembers,Open,20150106,20150106
2,41870372,"Ocwen Loan Servicing, LLC",15 SM 000048,Servicemembers,Closed,20150106,20150526
3,41874310,"Ocwen Loan Servicing, LLC",15 SM 000047,Servicemembers,Closed,20150106,20150515
4,44367292,"Ocwen Loan Servicing, LLC",07H85SP003033,Housing Court Summary Process,Active,20070815,20070815
5,44367728,"Ocwen Loan Servicing, LLC",07H85SP003032,Housing Court Summary Process,Active,20070815,20070904
6,46860990,"Ocwen Loan Servicing, LLC",0834SU000098,Summary Process,Disposed (Statistical Purposes),20080618,20080701
7,48135217,"Ocwen Loan Servicing, LLC",15 MISC 000496,Miscellaneous,Open,20151120,20151120
8,48135421,"Ocwen Loan Servicing, LLC",15 SM 010351,Servicemembers,Open,20151123,20151123
9,48138190,"Ocwen Loan Servicing, LLC",15 MISC 000017,Miscellaneous,Closed,20150122,20150521
10,48415189,"Ocwen Loan Servicing, LLC",16 SM 002903,Servicemembers,Open,20160321,20160321
11,48415574,"Ocwen Loan Servicing, LLC",16 SM 002902,Servicemembers,Open,20160321,20160321
12,48772094,"Ocwen Loan Servicing, LLC",1644SU000028,Summary Process,Disposed (Statistical Purposes),20160421,20160505
13,48876000,"Ocwen Loan Servicing, LLC",13 MISC 480224,Servicemembers,Open,20131024,20131024
14,48913519,"Ocwen Loan Servicing, LLC",13 MISC 480185,Servicemembers,Closed,20131022,20141008
15,49861943,"Ocwen Loan Servicing, LLC",13 MISC 480775,Servicemembers,Closed,20131205,20140425
16,49907670,"Ocwen Loan Servicing, LLC",13 MISC 480879,Servicemembers,Closed,20131212,20140203
17,49933739,"Ocwen Loan Servicing, LLC",13 MISC 480934,Servicemembers,Closed,20131218,20140207
18,49940478,"Ocwen Loan Servicing, LLC",13 MISC 480951,Servicemembers,Closed,20131219,20140204
19,50100606,"Ocwen Loan Servicing, LLC",14 MISC 481673,Servicemembers,Closed,20140218,20140417
20,50100656,"Ocwen Loan Servicing, LLC",11 MISC 451116,Servicemembers,Closed,20110722,20111025
21,50100828,"Ocwen Loan Servicing, LLC",14 MISC 481672,Servicemembers,Closed,20140218,20140417
22,50102624,"Ocwen Loan Servicing, LLC",14 MISC 481681,Servicemembers,Closed,20140218,20140415
23,50103225,"Ocwen Loan Servicing, LLC",14 MISC 481675,Servicemembers,Closed,20140218,20140415
24,50110151,"Ocwen Loan Servicing, LLC",14 MISC 481708,Servicemembers,Open,20140219,20140219
25,50110764,"Ocwen Loan Servicing, LLC",14 MISC 481707,Servicemembers,Open,20140219,20140219
26,50114363,"Ocwen Loan Servicing, LLC",11 MISC 447429,Servicemembers,Closed,20110412,20110817
27,50118949,"Ocwen Loan Servicing, LLC",14 MISC 481740,Servicemembers,Open,20140220,20140220
28,50200290,"Ocwen Loan Servicing, LLC",14 MISC 481780,Servicemembers,Closed,20140221,20140617
29,50221991,"Ocwen Loan Servicing, LLC",11 MISC 447583,Servicemembers,Closed,20110414,20110819
30,50234926,"Ocwen Loan Servicing, LLC",14 MISC 481802,Servicemembers,Open,20140224,20140224
31,50243518,"Ocwen Loan Servicing, LLC",14 MISC 481819,Servicemembers,Closed,20140225,20141120
32,50251831,"Ocwen Loan Servicing, LLC",11 MISC 447594,Servicemembers,Open,20110414,20110414
33,50384271,"Ocwen Loan Servicing, LLC",14 MISC 481880,Servicemembers,Closed,20140227,20140428
34,50453737,"Ocwen Loan Servicing, LLC",11 MISC 448088,Servicemembers,Closed,20110428,20110912
35,50456388,"Ocwen Loan Servicing, LLC",12 MISC 461232,Servicemembers,Closed,20120320,20120629
36,50456792,"Ocwen Loan Servicing, LLC",12 MISC 461237,Servicemembers,Closed,20120320,20120629
37,50458781,"Ocwen Loan Servicing, LLC",12 MISC 461233,Servicemembers,Closed,20120320,20120629
38,50556928,"Ocwen Loan Servicing, LLC",09 MISC 419346,Servicemembers,Closed,20091228,20100427
39,50717897,"Ocwen Loan Servicing, LLC",14 MISC 482293,Servicemembers,Closed,20140317,20140527
40,50719611,"Ocwen Loan Servicing, LLC",14 MISC 482294,Servicemembers,Closed,20140317,20140519
41,50726672,"Ocwen Loan Servicing, LLC",14 MISC 482312,Servicemembers,Closed,20140318,20140519
42,50726963,"Ocwen Loan Servicing, LLC",14 MISC 482317,Servicemembers,Closed,20140318,20140529
43,50747595,"Ocwen Loan Servicing, LLC",14 MISC 482383,Servicemembers,Closed,20140320,20140527
44,50787083,"Ocwen Loan Servicing, LLC",12 MISC 462842,Servicemembers,Closed,20120412,20120830
45,50789253,"Ocwen Loan Servicing, LLC",12 MISC 462788,Servicemembers,Closed,20120412,20121003
46,50809781,"Ocwen Loan Servicing, LLC",12 MISC 463144,Servicemembers,Closed,20120418,20120831
47,50830537,"Ocwen Loan Servicing, LLC",15 SM 000164,Servicemembers,Closed,20150112,20150612
48,50907685,"Ocwen Loan Servicing, LLC",12 MISC 463447,Servicemembers,Closed,20120424,20121001
49,50933884,"Ocwen Loan Servicing, LLC",10 MISC 427344,Servicemembers,Closed,20100413,20100803
0,50937329,"Ocwen Loan Servicing, LLC",10 MISC 427348,Servicemembers,Closed,20100413,20101123
1,51004216,"Ocwen Loan Servicing, LLC",10 MISC 427361,Servicemembers,Closed,20100413,20101020
2,51004471,"Ocwen Loan Servicing, LLC",10 MISC 427358,Servicemembers,Open,20100413,20100413
3,51005225,"Ocwen Loan Servicing, LLC",10 MISC 427357,Servicemembers,Closed,20100413,20100915
4,51006116,"Ocwen Loan Servicing, LLC",10 MISC 427362,Servicemembers,Closed,20100413,20100803
5,51007097,"Ocwen Loan Servicing, LLC",10 MISC 427365,Servicemembers,Closed,20100413,20100915
6,51007714,"Ocwen Loan Servicing, LLC",10 MISC 427364,Servicemembers,Closed,20100413,20100915
7,51008020,"Ocwen Loan Servicing, LLC",10 MISC 427350,Servicemembers,Open,20100413,20100413
8,51008153,"Ocwen Loan Servicing, LLC",15 SM 005214,Servicemembers,Open,20150625,20150625
9,51008218,"Ocwen Loan Servicing, LLC",10 MISC 427359,Servicemembers,Open,20100413,20100413
10,51008387,"Ocwen Loan Servicing, LLC",10 MISC 427355,Servicemembers,Closed,20100413,20101222
11,51009597,"Ocwen Loan Servicing, LLC",15 SM 005212,Servicemembers,Open,20150625,20150625
12,51010882,"Ocwen Loan Servicing, LLC",15 SM 005215,Servicemembers,Closed,20150625,20151013
13,51139698,"Ocwen Loan Servicing, LLC",15 SM 005231,Servicemembers,Closed,20150626,20160921
14,51141847,"Ocwen Loan Servicing, LLC",15 SM 005230,Servicemembers,Closed,20150626,20160525
15,51153707,"Ocwen Loan Servicing, LLC",15 SM 005337,Servicemembers,Open,20150701,20150701
16,51154159,"Ocwen Loan Servicing, LLC",15 SM 005357,Servicemembers,Closed,20150701,20151102
17,51155904,"Ocwen Loan Servicing, LLC",15 SM 005328,Servicemembers,Closed,20150701,20151015
18,51156833,"Ocwen Loan Servicing, LLC",15 SM 005355,Servicemembers,Open,20150701,20150701
19,51157651,"Ocwen Loan Servicing, LLC",15 SM 005365,Servicemembers,Closed,20150701,20151120
20,51160348,"Ocwen Loan Servicing, LLC",15 SM 005367,Servicemembers,Closed,20150701,20160202
21,51172687,"Ocwen Loan Servicing, LLC",15 SM 005440,Servicemembers,Closed,20150703,20160614
22,51173613,"Ocwen Loan Servicing, LLC",15 SM 005439,Servicemembers,Open,20150703,20150703
23,51175917,"Ocwen Loan Servicing, LLC",15 SM 005441,Servicemembers,Closed,20150703,20151204
24,51264977,"Ocwen Loan Servicing, LLC",15 SM 005550,Servicemembers,Open,20150709,20150709
25,51268657,"Ocwen Loan Servicing, LLC",15 SM 005551,Servicemembers,Closed,20150709,20151016
26,51283078,"Ocwen Loan Servicing, LLC",15 SM 005463,Servicemembers,Open,20150707,20150707
27,51370868,"Ocwen Loan Servicing, LLC",10 MISC 428669,Servicemembers,Closed,20100429,20100928
28,51371095,"Ocwen Loan Servicing, LLC",10 MISC 428671,Servicemembers,Closed,20100429,20100817
29,51375554,"Ocwen Loan Servicing, LLC",10 MISC 428673,Servicemembers,Closed,20100429,20100817
30,51459211,"Ocwen Loan Servicing, LLC",14 MISC 487307,Servicemembers,Closed,20141017,20150313
31,51531201,"Ocwen Loan Servicing, LLC",15 SM 008620,Servicemembers,Open,20151005,20151005
32,51542030,"Ocwen Loan Servicing, LLC",10 MISC 429275,Servicemembers,Open,20100507,20100507
33,51550396,"Ocwen Loan Servicing, LLC",14 MISC 487377,Servicemembers,Closed,20141021,20150313
34,51590440,"Ocwen Loan Servicing, LLC",10 MISC 429387,Servicemembers,Closed,20100510,20100928
35,51595577,"Ocwen Loan Servicing, LLC",15 SM 008785,Servicemembers,Closed,20151008,20160818
36,51627776,"Ocwen Loan Servicing, LLC",10 MISC 441270,Servicemembers,Closed,20101005,20110412
37,51639571,"Ocwen Loan Servicing, LLC",14 MISC 487583,Servicemembers,Closed,20141024,20150430
38,51664139,"Ocwen Loan Servicing, LLC",15 SM 005627,Servicemembers,Closed,20150713,20160511
39,51669419,"Ocwen Loan Servicing, LLC",15 SM 005660,Servicemembers,Closed,20150714,20160113
40,51690214,"Ocwen Loan Servicing, LLC",15 SM 005717,Servicemembers,Closed,20150715,20151016
41,51694366,"Ocwen Loan Servicing, LLC",15 SM 005742,Servicemembers,Open,20150715,20150715
42,51694643,"Ocwen Loan Servicing, LLC",15 SM 005718,Servicemembers,Closed,20150715,20160916
43,51694812,"Ocwen Loan Servicing, LLC",15 SM 005753,Servicemembers,Closed,20150715,20151029
44,51695975,"Ocwen Loan Servicing, LLC",15 SM 005754,Servicemembers,Closed,20150715,20160506
45,51696783,"Ocwen Loan Servicing, LLC",15 SM 005730,Servicemembers,Closed,20150715,20160908
46,51696897,"Ocwen Loan Servicing, LLC",15 SM 005727,Servicemembers,Open,20150715,20150715
47,51935835,"Ocwen Loan Servicing, LLC",10 MISC 441388,Servicemembers,Closed,20101007,20110412
48,51980697,"Ocwen Loan Servicing, LLC",15 SM 008931,Servicemembers,Closed,20151013,20161104
49,51981584,"Ocwen Loan Servicing, LLC",15 SM 008913,Servicemembers,Closed,20151013,20151120
0,52138982,"Ocwen Loan Servicing, LLC",10 MISC 435731,Servicemembers,Closed,20100802,20101117
1,52142655,"Ocwen Loan Servicing, LLC",10 MISC 435728,Servicemembers,Closed,20100802,20101117
2,52142854,"Ocwen Loan Servicing, LLC",10 MISC 435733,Servicemembers,Closed,20100802,20101117
3,52160374,"Ocwen Loan Servicing, LLC",10 MISC 436657,Servicemembers,Closed,20100811,20101207
4,52161477,"Ocwen Loan Servicing, LLC",10 MISC 436666,Servicemembers,Closed,20100811,20150602
5,52304689,"Ocwen Loan Servicing, LLC",16 SM 003082,Servicemembers,Closed,20160324,20160927
6,52323708,"Ocwen Loan Servicing, LLC",16 SM 003131,Servicemembers,Closed,20160325,20160415
7,52357585,"Ocwen Loan Servicing, LLC",16 SM 003195,Servicemembers,Open,20160328,20160328
8,52362266,"Ocwen Loan Servicing, LLC",11 MISC 446375,Servicemembers,Open,20110317,20110317
9,52380890,"Ocwen Loan Servicing, LLC",16 SM 003306,Servicemembers,Closed,20160331,20160927
10,52391422,"Ocwen Loan Servicing, LLC",11 MISC 446503,Servicemembers,Closed,20110322,20150708
11,52427608,"Ocwen Loan Servicing, LLC",14 MISC 481140,Servicemembers,Closed,20140113,20140225
12,52446865,"Ocwen Loan Servicing, LLC",14 MISC 481186,Servicemembers,Closed,20140115,20140307
13,52447005,"Ocwen Loan Servicing, LLC",14 MISC 481187,Servicemembers,Closed,20140115,20140304
14,52507840,"Ocwen Loan Servicing, LLC",13 MISC 478149,Miscellaneous,Closed,20130607,20140502
15,52531073,"Ocwen Loan Servicing, LLC",15 SM 010423,Servicemembers,Open,20151124,20151124
16,52532097,"Ocwen Loan Servicing, LLC",15 SM 010406,Servicemembers,Open,20151124,20151124
17,53021865,"Ocwen Loan Servicing, LLC",15 SBQ 01043 12 - 001,Subsequent,Closed,20151201,20160211
18,53039376,"Ocwen Loan Servicing, LLC",15 SM 010689,Servicemembers,Closed,20151203,20160504
19,53039534,"Ocwen Loan Servicing, LLC",15 SM 010677,Servicemembers,Open,20151203,20151203
20,53040127,"Ocwen Loan Servicing, LLC",15 SM 010682,Servicemembers,Open,20151203,20151203
21,53042180,"Ocwen Loan Servicing, LLC",15 SM 010742,Servicemembers,Open,20151204,20151204
22,53067239,"Ocwen Loan Servicing, LLC",15 SM 011041,Servicemembers,Closed,20151211,20160505
23,53116913,"Ocwen Loan Servicing, LLC",13 MISC 479868,Servicemembers,Closed,20131003,20131119
24,53140635,"Ocwen Loan Servicing, LLC",13 MISC 479958,Servicemembers,Closed,20131009,20131021
25,53205991,"Ocwen Loan Servicing, LLC",15 SM 011358,Servicemembers,Closed,20151221,20160511
26,53206342,"Ocwen Loan Servicing, LLC",15 SM 011352,Servicemembers,Open,20151221,20151221
27,53213526,"Ocwen Loan Servicing, LLC",15 SM 011388,Servicemembers,Open,20151222,20151222
28,53218435,"Ocwen Loan Servicing, LLC",15 SM 011390,Servicemembers,Closed,20151222,20160812
29,53317155,"Ocwen Loan Servicing, LLC",15 SM 011689,Servicemembers,Closed,20151230,20160511
30,53459216,"Ocwen Loan Servicing, LLC",13 MISC 480105,Servicemembers,Closed,20131018,20140109
31,53459791,"Ocwen Loan Servicing, LLC",13 MISC 480107,Servicemembers,Closed,20131018,20140331
32,53486394,"Ocwen Loan Servicing, LLC",13 MISC 480165,Servicemembers,Open,20131021,20131021
33,53486595,"Ocwen Loan Servicing, LLC",13 MISC 480176,Servicemembers,Closed,20131021,20131213
34,53770103,"Ocwen Loan Servicing, LLC",13 MISC 480538,Servicemembers,Closed,20131113,20140107
35,53770240,"Ocwen Loan Servicing, LLC",13 MISC 480539,Servicemembers,Closed,20131113,20140117
36,53770350,"Ocwen Loan Servicing, LLC",13 MISC 480537,Servicemembers,Closed,20131113,20140107
37,53770363,"Ocwen Loan Servicing, LLC",13 MISC 480540,Servicemembers,Closed,20131113,20131231
38,53770470,"Ocwen Loan Servicing, LLC",13 MISC 480534,Servicemembers,Closed,20131113,20140124
39,53770514,"Ocwen Loan Servicing, LLC",13 MISC 480536,Servicemembers,Open,20131113,20131113
40,53774042,"Ocwen Loan Servicing, LLC",13 MISC 480554,Servicemembers,Closed,20131114,20140109
41,54096569,"Ocwen Loan Servicing, LLC",12 MISC 467373,Servicemembers,Closed,20120705,20130204
42,54097847,"Ocwen Loan Servicing, LLC",15 SM 008982,Servicemembers,Open,20151014,20151014
43,54200109,"Ocwen Loan Servicing, LLC",15 SM 006007,Servicemembers,Closed,20150722,20160520
44,54215800,"Ocwen Loan Servicing, LLC",15 SM 006006,Servicemembers,Closed,20150722,20160111
45,54221074,"Ocwen Loan Servicing, LLC",15 SM 006013,Servicemembers,Closed,20150722,20160415
46,54237036,"Ocwen Loan Servicing, LLC",15 SM 006059,Servicemembers,Closed,20150724,20151022
47,54244149,"Ocwen Loan Servicing, LLC",15 SM 006066,Servicemembers,Open,20150724,20150724
48,54256611,"Ocwen Loan Servicing, LLC",15 SM 006106,Servicemembers,Closed,20150724,20151218
49,54264901,"Ocwen Loan Servicing, LLC",15 SM 006065,Servicemembers,Open,20150724,20150724
0,54285295,"Ocwen Loan Servicing, LLC",15 SM 006061,Servicemembers,Open,20150724,20150724
1,54291285,"Ocwen Loan Servicing, LLC",12 MISC 469567,Servicemembers,Closed,20120820,20130312
2,54302358,"Ocwen Loan Servicing, LLC",15 SM 006270,Servicemembers,Closed,20150730,20160318
3,54317747,"Ocwen Loan Servicing, LLC",15 SM 006062,Servicemembers,Open,20150724,20150724
4,54363433,"Ocwen Loan Servicing, LLC",15 SM 006337,Servicemembers,Closed,20150731,20160608
5,54380168,"Ocwen Loan Servicing, LLC",15 SM 006335,Servicemembers,Closed,20150731,20161014
6,54388798,"Ocwen Loan Servicing, LLC",15 SM 006208,Servicemembers,Open,20150729,20150729
7,54394509,"Ocwen Loan Servicing, LLC",15 SM 006239,Servicemembers,Closed,20150729,20160111
8,54397620,"Ocwen Loan Servicing, LLC",15 SM 006217,Servicemembers,Closed,20150729,20150908
9,54406669,"Ocwen Loan Servicing, LLC",15 SM 006223,Servicemembers,Open,20150729,20150729
10,54426528,"Ocwen Loan Servicing, LLC",15 SM 006944,Servicemembers,Closed,20150819,20160216
11,54461898,"Ocwen Loan Servicing, LLC",15 SM 006953,Servicemembers,Closed,20150820,20151022
12,54501912,"Ocwen Loan Servicing, LLC",14 MISC 488051,Servicemembers,Closed,20141112,20150602
13,54541237,"Ocwen Loan Servicing, LLC",14 MISC 488053,Servicemembers,Closed,20141112,20150406
14,54551179,"Ocwen Loan Servicing, LLC",12 MISC 468791,Servicemembers,Closed,20120807,20130206
15,54561752,"Ocwen Loan Servicing, LLC",15 SM 007035,Servicemembers,Closed,20150821,20160120
16,54566080,"Ocwen Loan Servicing, LLC",15 SM 007034,Servicemembers,Closed,20150821,20151202
17,54584990,"Ocwen Loan Servicing, LLC",15 SM 007451,Servicemembers,Open,20150902,20150902
18,54585665,"Ocwen Loan Servicing, LLC",15 SM 007401,Servicemembers,Closed,20150902,20151130
19,54641632,"Ocwen Loan Servicing, LLC",12 MISC 471111,Servicemembers,Closed,20120917,20130320
20,54649181,"Ocwen Loan Servicing, LLC",15 SM 007461,Servicemembers,Closed,20150902,20160707
21,54681522,"Ocwen Loan Servicing, LLC",14 MISC 488411,Servicemembers,Closed,20141125,20150414
22,54704869,"Ocwen Loan Servicing, LLC",15 SM 007066,Servicemembers,Closed,20150824,20160608
23,54737494,"Ocwen Loan Servicing, LLC",14 MISC 488087,Servicemembers,Closed,20141113,20150424
24,54740669,"Ocwen Loan Servicing, LLC",15 SM 006382,Servicemembers,Closed,20150803,20160516
25,54744793,"Ocwen Loan Servicing, LLC",15 SM 006383,Servicemembers,Closed,20150803,20151022
26,54755167,"Ocwen Loan Servicing, LLC",15 SM 006384,Servicemembers,Closed,20150803,20160217
27,54757033,"Ocwen Loan Servicing, LLC",12 MISC 470923,Servicemembers,Closed,20120913,20140305
28,54780007,"Ocwen Loan Servicing, LLC",14 MISC 488649,Servicemembers,Closed,20141205,20150629
29,54784819,"Ocwen Loan Servicing, LLC",15 SM 007162,Servicemembers,Open,20150826,20150826
30,54803123,"Ocwen Loan Servicing, LLC",15 SM 006408,Servicemembers,Closed,20150803,20160127
31,54813888,"Ocwen Loan Servicing, LLC",12 MISC 471143,Servicemembers,Closed,20120918,20130731
32,54831754,"Ocwen Loan Servicing, LLC",15 SM 006420,Servicemembers,Closed,20150804,20161014
33,54875792,"Ocwen Loan Servicing, LLC",15 SM 007509,Servicemembers,Closed,20150903,20160119
34,54896717,"Ocwen Loan Servicing, LLC",15 SM 007219,Servicemembers,Closed,20150827,20160121
35,54899131,"Ocwen Loan Servicing, LLC",15 SM 007517,Servicemembers,Closed,20150903,20160125
36,54934900,"Ocwen Loan Servicing, LLC",15 SM 007712,Servicemembers,Open,20150910,20150910
37,54941424,"Ocwen Loan Servicing, LLC",15 SM 007503,Servicemembers,Closed,20150903,20160125
38,54980566,"Ocwen Loan Servicing, LLC",15 SM 007726,Servicemembers,Closed,20150911,20151231
39,54992770,"Ocwen Loan Servicing, LLC",15 SM 006490,Servicemembers,Open,20150806,20150806
40,55013612,"Ocwen Loan Servicing, LLC",15 SM 007736,Servicemembers,Open,20150911,20150911
41,55023915,"Ocwen Loan Servicing, LLC",15 SM 006528,Servicemembers,Closed,20150806,20160318
42,55040662,"Ocwen Loan Servicing, LLC",15 SM 006491,Servicemembers,Closed,20150806,20151029
43,55050526,"Ocwen Loan Servicing, LLC",14 MISC 488138,Servicemembers,Closed,20141114,20150904
44,55069263,"Ocwen Loan Servicing, LLC",15 SM 006487,Servicemembers,Closed,20150806,20151022
45,55078865,"Ocwen Loan Servicing, LLC",13 SBQ 24078 01 - 001,Subsequent,Closed,20130107,20130308
46,55099625,"Ocwen Loan Servicing, LLC",14 MISC 488804,Servicemembers,Closed,20141212,20150528
47,55122861,"Ocwen Loan Servicing, LLC",15 SM 006572,Servicemembers,Closed,20150807,20151019
48,55126586,"Ocwen Loan Servicing, LLC",15 SM 006564,Servicemembers,Closed,20150807,20151022
49,55133058,"Ocwen Loan Servicing, LLC",15 SM 007534,Servicemembers,Closed,20150904,20151229
0,55139456,"Ocwen Loan Servicing, LLC",15 SM 007562,Servicemembers,Closed,20150904,20160212
1,55145915,"Ocwen Loan Servicing, LLC",15 SM 006590,Servicemembers,Open,20150810,20150810
2,55161895,"Ocwen Loan Servicing, LLC",15 SM 009915,Servicemembers,Closed,20151110,20160513
3,55162875,"Ocwen Loan Servicing, LLC",15 SM 006584,Servicemembers,Closed,20150810,20151217
4,55164204,"Ocwen Loan Servicing, LLC",15 SM 007291,Servicemembers,Closed,20150828,20160316
5,55164536,"Ocwen Loan Servicing, LLC",15 SM 006585,Servicemembers,Closed,20150810,20151123
6,55166687,"Ocwen Loan Servicing, LLC",15 SM 009920,Servicemembers,Open,20151110,20151110
7,55169978,"Ocwen Loan Servicing, LLC",15 SM 006586,Servicemembers,Open,20150810,20150810
8,55179444,"Ocwen Loan Servicing, LLC",15 SM 009917,Servicemembers,Closed,20151110,20160810
9,55182593,"Ocwen Loan Servicing, LLC",12 MISC 470242,Servicemembers,Closed,20120830,20130312
10,55206812,"Ocwen Loan Servicing, LLC",09 MISC 399810,Servicemembers,Closed,20090501,20100504
11,55206967,"Ocwen Loan Servicing, LLC",15 SM 006642,Servicemembers,Closed,20150811,20151113
12,55220982,"Ocwen Loan Servicing, LLC",13 MISC 475776,Servicemembers,Closed,20130118,20130611
13,55223143,"Ocwen Loan Servicing, LLC",15 SM 007600,Servicemembers,Open,20150908,20150908
14,55226568,"Ocwen Loan Servicing, LLC",15 SM 007596,Servicemembers,Closed,20150908,20160127
15,55235451,"Ocwen Loan Servicing, LLC",13 MISC 475893,Servicemembers,Closed,20130122,20130510
16,55246024,"Ocwen Loan Servicing, LLC",15 SM 007881,Servicemembers,Closed,20150915,20160412
17,55246083,"Ocwen Loan Servicing, LLC",15 SM 007597,Servicemembers,Closed,20150908,20160404
18,55248245,"Ocwen Loan Servicing, LLC",15 SM 007865,Servicemembers,Open,20150915,20150915
