,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,932819,Freedom Mortgage Corporation,1143SU000026,Summary Process,Disposed (Statistical Purposes),20110923,20110922
1,1469241,Freedom Mortgage Corporation,1318SU000151,Summary Process,Disposed (Statistical Purposes),20130826,20130912
2,4208043,Freedom Mortgage Corporation,13 MISC 478462,Servicemembers,Open,20130705,20130705
3,4250597,Freedom Mortgage Corporation,14 MISC 481477,Servicemembers,Closed,20140203,20140331
4,4624303,Freedom Mortgage Corporation,14 MISC 485543,Miscellaneous,Open,20140812,20140812
5,5067252,Freedom Mortgage Corporation,14 MISC 484264,Servicemembers,Closed,20140616,20150108
6,8081880,Freedom Mortgage Corporation,1220SU000016,Summary Process,Disposed (Statistical Purposes),20120618,20120622
7,11346445,Freedom Mortgage Corporation,1211SU000383,Summary Process,Disposed (Statistical Purposes),20121022,20121102
8,11742449,Freedom Mortgage Corporation,13 MISC 480669,Servicemembers,Open,20131122,20131122
9,14123375,Freedom Mortgage Corporation,14H83SP00036TA,Housing Court Summary Process,Active,20140106,20140106
10,14194345,Freedom Mortgage Corporation,12 MISC 473212,Servicemembers,Closed,20121026,20130410
11,14194909,Freedom Mortgage Corporation,12 MISC 473213,Servicemembers,Closed,20121026,20130405
12,14251473,Freedom Mortgage Corporation,12 MISC 474116,Servicemembers,Closed,20121123,20130418
13,14441729,Freedom Mortgage Corporation,13 MISC 477241,Servicemembers,Closed,20130312,20130610
14,14444641,Freedom Mortgage Corporation,13 MISC 477243,Servicemembers,Closed,20130312,20130607
15,14453333,Freedom Mortgage Corporation,13 MISC 477249,Servicemembers,Closed,20130313,20130606
16,14688953,Freedom Mortgage Corporation,14H83SP00782PL,Housing Court Summary Process,Active,20140214,20140214
17,14756994,Freedom Mortgage Corporation,12H79SP002461,Housing Court Summary Process,Active,20120626,20120626
18,15044456,Freedom Mortgage Corporation,14H83SP01451PL,Housing Court Summary Process,Active,20140331,20140331
19,15211193,Freedom Mortgage Corporation,13 MISC 477464,Servicemembers,Closed,20130401,20130612
20,15676898,Freedom Mortgage Corporation,12 MISC 457524,Servicemembers,Closed,20120103,20120403
21,15688372,Freedom Mortgage Corporation,1323SU000100,Summary Process,Disposed (Statistical Purposes),20131125,20131202
22,15736618,Freedom Mortgage Corporation,12 MISC 458037,Servicemembers,Closed,20120113,20120419
23,15916300,Freedom Mortgage Corporation,13 MISC 478116,Servicemembers,Open,20130605,20130605
24,16089187,Freedom Mortgage Corporation,13 MISC 478205,Servicemembers,Closed,20130613,20130730
25,16294673,Freedom Mortgage Corporation,13 MISC 478283,Servicemembers,Closed,20130621,20130806
26,36514002,Freedom Mortgage Corporation,1623SU000090,Summary Process,Disposed (Statistical Purposes),20160321,20160325
27,39141181,Freedom Mortgage Corporation,16H77SP000105,Housing Court Summary Process,Closed,20160108,20160126
28,41831100,Freedom Mortgage Corporation,15 SM 006142,Servicemembers,Open,20150727,20150727
29,41831905,Freedom Mortgage Corporation,15 SM 006144,Servicemembers,Closed,20150727,20151014
30,49465341,Freedom Mortgage Corporation,11 MISC 449993,Servicemembers,Closed,20110701,20110922
31,49532266,Freedom Mortgage Corporation,11 MISC 450064,Servicemembers,Closed,20110705,20110930
32,49583722,Freedom Mortgage Corporation,12 MISC 460331,Servicemembers,Closed,20120301,20120726
33,49637943,Freedom Mortgage Corporation,14H85SP005184,Housing Court Summary Process,Active,20141209,20141209
34,49669823,Freedom Mortgage Corporation,11 MISC 450445,Servicemembers,Closed,20110712,20111019
35,49813351,Freedom Mortgage Corporation,13H79SP005065,Housing Court Summary Process,Active,20131203,20131203
36,49873504,Freedom Mortgage Corporation,13 MISC 480790,Servicemembers,Closed,20131206,20140528
37,49876542,Freedom Mortgage Corporation,13 MISC 480803,Servicemembers,Closed,20131206,20140203
38,49927104,Freedom Mortgage Corporation,06 MISC 330890,Servicemembers,Closed,20060929,20090917
39,50105653,Freedom Mortgage Corporation,14 MISC 481694,Servicemembers,Closed,20140218,20140414
40,50398760,Freedom Mortgage Corporation,12 MISC 461061,Servicemembers,Closed,20120315,20120606
41,50442264,Freedom Mortgage Corporation,12 MISC 461196,Servicemembers,Closed,20120319,20120608
42,50442919,Freedom Mortgage Corporation,12 MISC 461204,Servicemembers,Open,20120319,20120319
