,post_id,party_name,case_number,case_type,case_status,file_date,status_date
24,4137785,Harvard Funding LLC,1033SC003212,Small Claims,Disposed (Statistical Purposes),20101112,20101122
25,4281192,Harvard Funding LLC,1270SP000077,Supplementary Process,Disposed (Statistical Purposes),20120918,20121206
26,4343351,Harvard Funding LLC,1057SP000182,Supplementary Process,Disposed (Statistical Purposes),20100408,20100409
27,4469295,Harvard Funding LLC,1153SC000924,Small Claims,Disposed (Statistical Purposes),20110714,20111109
28,4516376,Harvard Funding LLC,1148SC000327,Small Claims,Disposed (Statistical Purposes),20110503,20110624
29,4728070,Harvard Funding LLC,1153SP000479,Supplementary Process,Disposed (Statistical Purposes),20110802,20111125
30,4966758,Harvard Funding LLC,1155SC000650,Small Claims,Disposed (Statistical Purposes),20110725,20111215
31,4983415,Harvard Funding LLC,1034SC000984,Small Claims,Disposed (Statistical Purposes),20101209,20110304
32,5061032,Harvard Funding LLC,1156CV001437,Civil,Disposed (Statistical Purposes),20110617,20110727
33,5194185,Harvard Funding LLC,1244CV000175,Civil,Disposed (Statistical Purposes),20120501,20141023
34,5406114,Harvard Funding LLC,1022SC000604,Small Claims,Disposed (Statistical Purposes),20101116,20110131
35,5418584,Harvard Funding LLC,1168CV000228,Civil,Disposed (Statistical Purposes),20110729,20120405
36,5456913,Harvard Funding LLC,1134SP000326,Supplementary Process,Disposed (Statistical Purposes),20110802,20111102
37,5560629,Harvard Funding LLC,0568SP006695,Supplementary Process,Pending,20110921,20111121
38,5645481,Harvard Funding LLC,1155SC001068,Small Claims,Disposed (Statistical Purposes),20111104,20120418
39,5664451,Harvard Funding LLC,1255SP000229,Supplementary Process,Disposed (Statistical Purposes),20120827,20130117
40,5882035,Harvard Funding LLC,1048SC000704,Small Claims,Disposed (Statistical Purposes),20101112,20110204
41,5953171,Harvard Funding LLC,1131SC000964,Small Claims,Disposed (Statistical Purposes),20110706,20120301
42,6073743,Harvard Funding LLC,1131SC001043,Small Claims,Disposed (Statistical Purposes),20110726,20120312
43,6158868,Harvard Funding LLC,1147CV000354,Civil,Disposed (Statistical Purposes),20110810,20120410
44,6285328,Harvard Funding LLC,1464SP000078,Supplementary Process,Disposed (Statistical Purposes),20140515,20140624
45,6544866,Harvard Funding LLC,1131SC001518,Small Claims,Disposed (Statistical Purposes),20111014,20120202
46,6545214,Harvard Funding LLC,1131SC001519,Small Claims,Disposed (Statistical Purposes),20111014,20120202
47,6849869,Harvard Funding LLC,1110CV000487,Civil,Disposed (Statistical Purposes),20110613,20110919
48,6851312,Harvard Funding LLC,1385CV01725,Real Property,Closed,20130924,20131210
49,6899414,Harvard Funding LLC,1110CV000510,Civil,Disposed (Statistical Purposes),20110620,20111014
0,6977739,Harvard Funding LLC,1110CV000542,Civil,Disposed (Statistical Purposes),20110628,20111208
1,7142234,Harvard Funding LLC,0468SC000249,Small Claims,Disposed (Statistical Purposes),20141211,20141211
2,7142635,Harvard Funding LLC,1014SC000376,Small Claims,Disposed (Statistical Purposes),20100407,20100930
3,7178749,Harvard Funding LLC,1042SP000102,Supplementary Process,Disposed (Statistical Purposes),20100819,20100819
4,7197731,Harvard Funding LLC,1268SP000151,Supplementary Process,Disposed (Statistical Purposes),20121120,20130212
5,7319188,Harvard Funding LLC,1042SC000448,Small Claims,Disposed (Statistical Purposes),20101213,20140428
6,7390184,Harvard Funding LLC,1257SP000302,Supplementary Process,Disposed (Statistical Purposes),20120806,20121129
7,7407405,Harvard Funding LLC,1154SC001388,Small Claims,Disposed (Statistical Purposes),20111013,20120626
8,7411160,Harvard Funding LLC,1257CV000491,Civil,Disposed (Statistical Purposes),20120813,20140911
9,7531352,Harvard Funding LLC,1214SP000161,Supplementary Process,Disposed (Statistical Purposes),20120530,20120723
10,7575779,Harvard Funding LLC,1129SC000224,Small Claims,Disposed (Statistical Purposes),20110701,20110830
11,7818439,Harvard Funding LLC,1111SC001887,Small Claims,Disposed (Statistical Purposes),20110712,20110829
12,7818966,Harvard Funding LLC,1111SC001888,Small Claims,Disposed (Statistical Purposes),20110712,20110829
13,7820252,Harvard Funding LLC,1160SC000768,Small Claims,Disposed (Statistical Purposes),20110705,20110922
14,7860058,Harvard Funding LLC,1160CV000599,Civil,Disposed (Statistical Purposes),20110727,20120104
15,7935720,Harvard Funding LLC,1260SP000268,Supplementary Process,Disposed (Statistical Purposes),20120806,20150928
16,8022467,Harvard Funding LLC,1043CV000756,Civil,Disposed (Statistical Purposes),20101008,20140515
17,8124508,Harvard Funding LLC,1068SC000097,Small Claims,Disposed (Statistical Purposes),20100317,20100629
18,8126912,Harvard Funding LLC,1068CV000141,Civil,Disposed (Statistical Purposes),20100326,20100512
19,8160347,Harvard Funding LLC,1034SC057311,Small Claims,Disposed (Statistical Purposes),20100409,20120402
20,8207622,Harvard Funding LLC,1131SC000635,Small Claims,Disposed (Statistical Purposes),20110503,20110909
21,8237743,Harvard Funding LLC,1038SC000253,Small Claims,Disposed (Statistical Purposes),20100329,20100609
22,8246642,Harvard Funding LLC,1131SC000670,Small Claims,Disposed (Statistical Purposes),20110505,20120112
23,8247230,Harvard Funding LLC,1131SC000671,Small Claims,Disposed (Statistical Purposes),20110505,20120117
24,8303948,Harvard Funding LLC,1053CV000448,Civil,Disposed (Statistical Purposes),20100322,20100503
25,8381384,Harvard Funding LLC,1020CV000551,Civil,Disposed (Statistical Purposes),20100816,20100910
26,8395225,Harvard Funding LLC,1047CV000150,Civil,Disposed (Statistical Purposes),20100322,20100617
27,8525941,Harvard Funding LLC,1115SC001655,Small Claims,Disposed (Statistical Purposes),20110706,20110819
28,8623940,Harvard Funding LLC,1047SC000215,Small Claims,Disposed (Statistical Purposes),20100415,20100518
29,8661416,Harvard Funding LLC,1114CV000313,Civil,Disposed (Statistical Purposes),20110502,20140606
30,8702479,Harvard Funding LLC,1114SC000740,Small Claims,Disposed (Statistical Purposes),20110510,20110713
31,8768898,Harvard Funding LLC,1036CV000443,Civil,Disposed (Statistical Purposes),20100322,20100518
32,8844872,Harvard Funding LLC,1053SC000396,Small Claims,Disposed (Statistical Purposes),20100405,20100616
33,8892915,Harvard Funding LLC,1053SC000402,Small Claims,Disposed (Statistical Purposes),20100408,20100616
34,8900487,Harvard Funding LLC,1053SC000415,Small Claims,Disposed (Statistical Purposes),20100409,20100701
35,8964189,Harvard Funding LLC,1113SC000867,Small Claims,Disposed (Statistical Purposes),20110613,20110831
36,8979459,Harvard Funding LLC,1034SC000461,Small Claims,Disposed (Statistical Purposes),20100611,20100901
37,9151600,Harvard Funding LLC,1036SC000463,Small Claims,Disposed (Statistical Purposes),20100406,20100505
38,9152182,Harvard Funding LLC,1113SC000964,Small Claims,Disposed (Statistical Purposes),20110616,20110831
39,9167442,Harvard Funding LLC,1050SP001135,Supplementary Process,Disposed (Statistical Purposes),20101206,20110106
40,9178082,Harvard Funding LLC,1133SC003010,Small Claims,Disposed (Statistical Purposes),20111004,20111102
41,9240463,Harvard Funding LLC,1113SC001090,Small Claims,Disposed (Statistical Purposes),20110629,20110831
42,9300118,Harvard Funding LLC,1058SC000246,Small Claims,Disposed (Statistical Purposes),20100315,20100408
43,9320202,Harvard Funding LLC,1198SC000368,Small Claims,Disposed (Statistical Purposes),20110705,20110913
44,9335292,Harvard Funding LLC,1150SC000213,Small Claims,Disposed (Statistical Purposes),20110206,20110518
45,9423753,Harvard Funding LLC,1015CV002517,Civil,Disposed (Statistical Purposes),20100910,20110519
46,9440947,Harvard Funding LLC,1148SC000756,Small Claims,Disposed (Statistical Purposes),20111013,20120119
47,9462931,Harvard Funding LLC,1058SC000379,Small Claims,Disposed (Statistical Purposes),20100420,20100520
48,9484599,Harvard Funding LLC,1150SC001922,Small Claims,Disposed (Statistical Purposes),20111025,20120113
49,9660875,Harvard Funding LLC,1385CV00120,Real Property,Closed,20130122,20130514
0,9669730,Harvard Funding LLC,1004SC000022,Small Claims,Disposed (Statistical Purposes),20100412,20100820
1,9673590,Harvard Funding LLC,1058CV000627,Civil,Disposed (Statistical Purposes),20100625,20100819
2,9679529,Harvard Funding LLC,1198SC000599,Small Claims,Disposed (Statistical Purposes),20111014,20120120
3,9680107,Harvard Funding LLC,1198SC000600,Small Claims,Disposed (Statistical Purposes),20111014,20120120
4,9689947,Harvard Funding LLC,1198SC000618,Small Claims,Disposed (Statistical Purposes),20111021,20120131
5,9769117,Harvard Funding LLC,1249SP000147,Supplementary Process,Disposed (Statistical Purposes),20120404,20120518
6,9837341,Harvard Funding LLC,1017SC000139,Small Claims,Disposed (Statistical Purposes),20100323,20100617
7,9887280,Harvard Funding LLC,1167SC000550,Small Claims,Disposed (Statistical Purposes),20110617,20110810
8,9906795,Harvard Funding LLC,1138SC000595,Small Claims,Disposed (Statistical Purposes),20110712,20111006
9,9939526,Harvard Funding LLC,1143SC000012,Small Claims,Disposed (Statistical Purposes),20110106,20110315
10,9977017,Harvard Funding LLC,1032SP000912,Supplementary Process,Disposed (Statistical Purposes),20101021,20110118
11,10045538,Harvard Funding LLC,1150SC001177,Small Claims,Disposed (Statistical Purposes),20110701,20110906
12,10070491,Harvard Funding LLC,1121SC000005,Small Claims,Disposed (Statistical Purposes),20110105,20110131
13,10159554,Harvard Funding LLC,1055SP000452,Supplementary Process,Disposed (Statistical Purposes),20101213,20110311
14,10274278,Harvard Funding LLC,1018SC000012,Small Claims,Disposed (Statistical Purposes),20100108,20100517
15,10275333,Harvard Funding LLC,1254CV000435,Civil,Disposed (Statistical Purposes),20120530,20120820
16,10291564,Harvard Funding LLC,1254SP000163,Supplementary Process,Disposed (Statistical Purposes),20120601,20120817
17,10368871,Harvard Funding LLC,1021SC000587,Small Claims,Disposed (Statistical Purposes),20100901,20101122
18,10412109,Harvard Funding LLC,1453SP000009,Supplementary Process,Pending,20140113,20140113
19,10575416,Harvard Funding LLC,1234SC000769,Small Claims,Disposed (Statistical Purposes),20120723,20121210
20,10644803,Harvard Funding LLC,1263SC000076,Small Claims,Disposed (Statistical Purposes),20120228,20120723
21,10671868,Harvard Funding LLC,1068SP000286,Supplementary Process,Disposed (Statistical Purposes),20101202,20110110
22,10695392,Harvard Funding LLC,1055SC000695,Small Claims,Disposed (Statistical Purposes),20100930,20101129
23,10844287,Harvard Funding LLC,1048CV000248,Civil,Disposed (Statistical Purposes),20100407,20100615
24,10857549,Harvard Funding LLC,1132SC001322,Small Claims,Disposed (Statistical Purposes),20110711,20110812
25,10857832,Harvard Funding LLC,1132SC001323,Small Claims,Disposed (Statistical Purposes),20110711,20110812
26,10876123,Harvard Funding LLC,1018SC000392,Small Claims,Disposed (Statistical Purposes),20100315,20100629
27,10876820,Harvard Funding LLC,1018SC000393,Small Claims,Disposed (Statistical Purposes),20100315,20100629
28,10877565,Harvard Funding LLC,1018SC000394,Small Claims,Disposed (Statistical Purposes),20100315,20100629
29,10938937,Harvard Funding LLC,1015SP001531,Supplementary Process,Disposed (Statistical Purposes),20101206,20110131
30,10951595,Harvard Funding LLC,1188SC000088,Small Claims,Disposed (Statistical Purposes),20110506,20110623
31,11088951,Harvard Funding LLC,1111SC002864,Small Claims,Disposed (Statistical Purposes),20111014,20111128
32,11140764,Harvard Funding LLC,1018SC000557,Small Claims,Disposed (Statistical Purposes),20100409,20100803
33,11238486,Harvard Funding LLC,1018SP000432,Supplementary Process,Disposed (Statistical Purposes),20100412,20100929
34,11258584,Harvard Funding LLC,1089SP000495,Supplementary Process,Disposed (Statistical Purposes),20101224,20110804
35,11267886,Harvard Funding LLC,1018SC000533,Small Claims,Disposed (Statistical Purposes),20100412,20100803
36,11270623,Harvard Funding LLC,1143SC000377,Small Claims,Disposed (Statistical Purposes),20110411,20110606
37,11320209,Harvard Funding LLC,1138SC000952,Small Claims,Disposed (Statistical Purposes),20111012,20120217
38,11327442,Harvard Funding LLC,1018SC000558,Small Claims,Disposed (Statistical Purposes),20100414,20100802
39,11427917,Harvard Funding LLC,1047SC000514,Small Claims,Disposed (Statistical Purposes),20100917,20101019
40,11474387,Harvard Funding LLC,1453SP000100,Supplementary Process,Disposed (Statistical Purposes),20140414,20140804
41,11536904,Harvard Funding LLC,1010CV000457,Civil,Disposed (Statistical Purposes),20100427,20100624
42,11583348,Harvard Funding LLC,1159SC001091,Small Claims,Disposed (Statistical Purposes),20110801,20111006
43,11637204,Harvard Funding LLC,1168SC000195,Small Claims,Disposed (Statistical Purposes),20110511,20110815
44,11784412,Harvard Funding LLC,1168CV000171,Civil,Disposed (Statistical Purposes),20110610,20111114
45,11810719,Harvard Funding LLC,1358SP000277,Supplementary Process,Disposed (Statistical Purposes),20131119,20140417
46,11821815,Harvard Funding LLC,1159SC001122,Small Claims,Disposed (Statistical Purposes),20110804,20111031
47,11853647,Harvard Funding LLC,1343SP000084,Supplementary Process,Pending,20130920,20130920
48,11929023,Harvard Funding LLC,1054SC000564,Small Claims,Disposed (Statistical Purposes),20100514,20100712
49,11938905,Harvard Funding LLC,1159SC001123,Small Claims,Disposed (Statistical Purposes),20110804,20120801
0,11941828,Harvard Funding LLC,1065SC000091,Small Claims,Disposed (Statistical Purposes),20100315,20100727
1,11951723,Harvard Funding LLC,1018SC000953,Small Claims,Disposed (Statistical Purposes),20100614,20100907
2,12021292,Harvard Funding LLC,1132SC002026,Small Claims,Disposed (Statistical Purposes),20111020,20120113
3,12021890,Harvard Funding LLC,1132SC002027,Small Claims,Disposed (Statistical Purposes),20111020,20120117
4,12023125,Harvard Funding LLC,1132SC002028,Small Claims,Disposed (Statistical Purposes),20111020,20120118
5,12046589,Harvard Funding LLC,1132SC002042,Small Claims,Disposed (Statistical Purposes),20111021,20120113
6,12056988,Harvard Funding LLC,1007SC000398,Small Claims,Pending,20100409,20100409
7,12134480,Harvard Funding LLC,1065CV000165,Civil,Disposed (Statistical Purposes),20100322,20101223
8,12151706,Harvard Funding LLC,1065CV000166,Civil,Disposed (Statistical Purposes),20100322,20101109
9,12167919,Harvard Funding LLC,1059SC000979,Small Claims,Disposed (Statistical Purposes),20100827,20110408
10,12172666,Harvard Funding LLC,1059SC000980,Small Claims,Disposed (Statistical Purposes),20100827,20101019
11,12271151,Harvard Funding LLC,1029SC000187,Small Claims,Disposed (Statistical Purposes),20100513,20100712
12,12310402,Harvard Funding LLC,1133CV000713,Civil,Disposed (Statistical Purposes),20110609,20120409
13,12378975,Harvard Funding LLC,1133CV000726,Civil,Disposed (Statistical Purposes),20110613,20110805
14,12414682,Harvard Funding LLC,1228SP000058,Supplementary Process,Disposed (Statistical Purposes),20120515,20120702
15,12429502,Harvard Funding LLC,1061CV000154,Civil,Disposed (Statistical Purposes),20100322,20100331
16,12456972,Harvard Funding LLC,1054SC000730,Small Claims,Disposed (Statistical Purposes),20100614,20100624
17,12599146,Harvard Funding LLC,1122CV000414,Civil,Disposed (Statistical Purposes),20110712,20111007
18,12682370,Harvard Funding LLC,1113SC001171,Small Claims,Disposed (Statistical Purposes),20110715,20110908
19,12704769,Harvard Funding LLC,1059SC001144,Small Claims,Disposed (Statistical Purposes),20100930,20101119
20,12789478,Harvard Funding LLC,1158SP000283,Supplementary Process,Disposed (Statistical Purposes),20110719,20120224
21,12795841,Harvard Funding LLC,1147SP000090,Supplementary Process,Pending,20110609,20110609
22,12819245,Harvard Funding LLC,1144SC000379,Small Claims,Disposed (Statistical Purposes),20110506,20111020
23,12886985,Harvard Funding LLC,1132SP000793,Supplementary Process,Pending,20111222,20111222
24,12975450,Harvard Funding LLC,1007SC000789,Small Claims,Disposed (Statistical Purposes),20100614,20101028
25,12986583,Harvard Funding LLC,1067SC000511,Small Claims,Disposed (Statistical Purposes),20100513,20100816
26,13052446,Harvard Funding LLC,1165SC000361,Small Claims,Disposed (Statistical Purposes),20110614,20110711
27,13060027,Harvard Funding LLC,1054CV001172,Civil,Disposed (Statistical Purposes),20100816,20110315
28,13095201,Harvard Funding LLC,1165SC000358,Small Claims,Disposed (Statistical Purposes),20110613,20120120
29,13098919,Harvard Funding LLC,1248SP000148,Supplementary Process,Disposed (Statistical Purposes),20120731,20120906
30,13202014,Harvard Funding LLC,1011SC000382,Small Claims,Disposed (Statistical Purposes),20100218,20100505
31,13236374,Harvard Funding LLC,1144SC000428,Small Claims,Disposed (Statistical Purposes),20110526,20111123
32,13376629,Harvard Funding LLC,1123SC001670,Small Claims,Disposed (Statistical Purposes),20110701,20110728
33,13385911,Harvard Funding LLC,1248SP000163,Supplementary Process,Disposed (Statistical Purposes),20120816,20121206
34,13398456,Harvard Funding LLC,1123SC001671,Small Claims,Disposed (Statistical Purposes),20110701,20110728
35,13403123,Harvard Funding LLC,1123SC001672,Small Claims,Disposed (Statistical Purposes),20110701,20110801
36,13482821,Harvard Funding LLC,1063CV000296,Civil,Disposed (Statistical Purposes),20100825,20110519
37,13489357,Harvard Funding LLC,1064CV000317,Civil,Disposed (Statistical Purposes),20100322,20100614
38,13490698,Harvard Funding LLC,1063SC000274,Small Claims,Pending,20100830,19700101
39,13494047,Harvard Funding LLC,1063SC000281,Small Claims,Disposed (Statistical Purposes),20100901,20101025
40,13590951,Harvard Funding LLC,1011SC000595,Small Claims,Disposed (Statistical Purposes),20100315,20100518
41,13593645,Harvard Funding LLC,1109SC000181,Small Claims,Disposed (Statistical Purposes),20110729,20111104
42,13599563,Harvard Funding LLC,1153SC000567,Small Claims,Disposed (Statistical Purposes),20110509,20111017
43,13702848,Harvard Funding LLC,1011SC000727,Small Claims,Disposed (Statistical Purposes),20100405,20100524
44,13704194,Harvard Funding LLC,1011SC000728,Small Claims,Disposed (Statistical Purposes),20100405,20100524
45,13803716,Harvard Funding LLC,1144SC000533,Small Claims,Disposed (Statistical Purposes),20110701,20111221
46,14004731,Harvard Funding LLC,1056SC003494,Small Claims,Disposed (Statistical Purposes),20100914,20101104
47,14079098,Harvard Funding LLC,1013CV000517,Civil,Disposed (Statistical Purposes),20100322,20101022
48,14172831,Harvard Funding LLC,1038SC000744,Small Claims,Disposed (Statistical Purposes),20100921,20101025
49,14197127,Harvard Funding LLC,1127SP000119,Supplementary Process,Disposed (Statistical Purposes),20110411,20110706
0,14380288,Harvard Funding LLC,1050SC000477,Small Claims,Disposed (Statistical Purposes),20100317,20100511
1,14381016,Harvard Funding LLC,1050SC000478,Small Claims,Disposed (Statistical Purposes),20100317,20100511
2,14589856,Harvard Funding LLC,1189SP000022,Supplementary Process,Disposed (Statistical Purposes),20110105,20110225
3,14617331,Harvard Funding LLC,1062SC000886,Small Claims,Disposed (Statistical Purposes),20100406,20100603
4,14783027,Harvard Funding LLC,1154CV000574,Civil,Disposed (Statistical Purposes),20110613,20110817
5,14850399,Harvard Funding LLC,1021SC000361,Small Claims,Disposed (Statistical Purposes),20100514,20100628
6,14892815,Harvard Funding LLC,1153SC000854,Small Claims,Disposed (Statistical Purposes),20110701,20111216
7,14901722,Harvard Funding LLC,1062SC001073,Small Claims,Disposed (Statistical Purposes),20100423,20100610
8,14947904,Harvard Funding LLC,1058CV001160,Civil,Disposed (Statistical Purposes),20101115,20101213
9,14977846,Harvard Funding LLC,1066SC000167,Small Claims,Disposed (Statistical Purposes),20100323,20100625
10,15048807,Harvard Funding LLC,1136SP000437,Supplementary Process,Disposed (Statistical Purposes),20111006,20120424
11,15114846,Harvard Funding LLC,1064CV000926,Civil,Disposed (Statistical Purposes),20100903,20100903
12,15126132,Harvard Funding LLC,1087SP000056,Supplementary Process,Disposed (Statistical Purposes),20100407,20100524
13,15333432,Harvard Funding LLC,1032CV000568,Civil,Disposed (Statistical Purposes),20100323,20101021
