,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,83065991,Newrez LLC,19 SM 002638,Servicemembers,Closed,20190528,20191114
1,83070971,Newrez LLC,19 SM 002645,Servicemembers,Closed,20190528,20190919
2,83084181,Newrez LLC,19 SM 002699,Servicemembers,Closed,20190531,20190812
3,83115288,Newrez LLC,19 SM 002719,Servicemembers,Closed,20190603,20190820
4,83167446,Newrez LLC,19 SM 002811,Servicemembers,Closed,20190610,20190814
5,83184856,Newrez LLC,19 SM 002828,Servicemembers,Closed,20190611,20190621
6,83204266,Newrez LLC,19 SM 002861,Servicemembers,Closed,20190613,20200203
7,83234334,Newrez LLC,19 SM 002963,Servicemembers,Closed,20190620,20190822
8,83267929,Newrez LLC,19 SM 002993,Servicemembers,Closed,20190624,20191003
9,83282053,Newrez LLC,19 SM 003029,Servicemembers,Closed,20190625,20191112
10,83807771,Newrez LLC,19 SM 002562,Servicemembers,Closed,20190522,20190919
11,83822346,Newrez LLC,19 SM 002610,Servicemembers,Closed,20190524,20190919
12,83841212,Newrez LLC,2079CV00401,Equitable Remedies,Open,20200807,20200807
13,83874935,Newrez LLC,20 SM 000025,Servicemembers,Closed,20200102,20210827
14,83914508,Newrez LLC,19 SM 004103,Servicemembers,Closed,20190911,20191112
15,83924057,Newrez LLC,19 SM 004177,Servicemembers,Closed,20190913,20200108
16,83976407,Newrez LLC,20 SM 000292,Servicemembers,Closed,20200117,20200117
17,83978100,Newrez LLC,20 SM 000631,Servicemembers,Closed,20200203,20201130
18,83982014,Newrez LLC,20 SM 000630,Servicemembers,Closed,20200203,20200206
19,83984898,Newrez LLC,19 SM 004479,Servicemembers,Closed,20190926,20191210
20,83985705,Newrez LLC,19 SM 004626,Servicemembers,Open,20191003,20191003
21,84015468,Newrez LLC,19 SM 004531,Servicemembers,Open,20190930,20190930
22,84076409,Newrez LLC,19 SM 004979,Servicemembers,Closed,20191021,20210901
23,84104941,Newrez LLC,19 SM 005096,Servicemembers,Closed,20191025,20191230
24,84107398,Newrez LLC,19 SM 005385,Servicemembers,Closed,20191106,20210316
25,84110790,Newrez LLC,19 SM 005375,Servicemembers,Closed,20191106,20210129
26,84580144,Newrez LLC,2082CV00080,Equitable Remedies,Open,20200122,20200122
27,86922628,Newrez LLC,21 SM 000701,Servicemembers,Closed,20210630,20210817
28,86958936,Newrez LLC,19 SM 000214,Servicemembers,Closed,20190114,20190430
29,87064321,Newrez LLC,19 SM 000445,Servicemembers,Closed,20190123,20190514
30,87075814,Newrez LLC,18 SM 005996,Servicemembers,Closed,20180914,20211109
31,87080290,Newrez LLC,18 SM 005949,Servicemembers,Closed,20180913,20190910
32,87097460,Newrez LLC,19 SM 000587,Servicemembers,Open,20190129,20190129
33,87130542,Newrez LLC,19 SM 000689,Servicemembers,Closed,20190201,20190321
34,87161933,Newrez LLC,19 SM 000720,Servicemembers,Closed,20190204,20200108
35,87198425,Newrez LLC,19 SM 002280,Servicemembers,Closed,20190501,20190711
36,87258327,Newrez LLC,19 SM 002353,Servicemembers,Closed,20190507,20190702
37,87312283,Newrez LLC,19 SM 002409,Servicemembers,Closed,20190510,20190524
38,82720519,NewRez LLC d/b/a Shellpoint Mortgage Servicing,20 SM 001966,Servicemembers,Closed,20201230,20210222
39,83890911,NewRez LLC d/b/a Shellpoint Mortgage Servicing,20 SM 000060,Servicemembers,Closed,20200106,20210903
40,83901802,NewRez LLC d/b/a Shellpoint Mortgage Servicing,20 SM 000101,Servicemembers,Closed,20200108,20201019
41,83913485,NewRez LLC d/b/a Shellpoint Mortgage Servicing,20 SM 000147,Servicemembers,Closed,20200109,20200313
42,83945130,NewRez LLC d/b/a Shellpoint Mortgage Servicing,20 SM 000206,Servicemembers,Open,20200114,20200114
43,83978578,NewRez LLC d/b/a Shellpoint Mortgage Servicing,20 SM 000426,Servicemembers,Closed,20200124,20210924
44,83995098,NewRez LLC d/b/a Shellpoint Mortgage Servicing,20 SM 000660,Servicemembers,Closed,20200205,20210806
45,84014237,NewRez LLC d/b/a Shellpoint Mortgage Servicing,20 SM 000709,Servicemembers,Closed,20200207,20200824
46,84031376,NewRez LLC d/b/a Shellpoint Mortgage Servicing,20 SM 000514,Servicemembers,Closed,20200129,20200826
47,84033008,NewRez LLC d/b/a Shellpoint Mortgage Servicing,20 SM 000508,Servicemembers,Closed,20200129,20200925
48,84095482,NewRez LLC d/b/a Shellpoint Mortgage Servicing,19 SM 005359,Servicemembers,Closed,20191105,20191230
49,84102615,NewRez LLC d/b/a Shellpoint Mortgage Servicing,19 SM 005404,Servicemembers,Closed,20191107,20200108
0,84128055,NewRez LLC d/b/a Shellpoint Mortgage Servicing,19 SM 005428,Servicemembers,Closed,20191108,20200109
1,84131851,NewRez LLC d/b/a Shellpoint Mortgage Servicing,19 SM 005447,Servicemembers,Closed,20191111,20200113
2,84148783,NewRez LLC d/b/a Shellpoint Mortgage Servicing,19 SM 005305,Servicemembers,Closed,20191101,20210416
3,83079190,"NewRez LLC,",19 SM 002704,Servicemembers,Closed,20190531,20190716
4,83095720,"NewRez LLC,",19 SM 002706,Servicemembers,Closed,20190531,20190717
5,83130930,"NewRez LLC,",19 SM 002768,Servicemembers,Closed,20190605,20190617
6,83201264,"NewRez LLC,",19 SM 002878,Servicemembers,Closed,20190613,20190730
7,83265350,"NewRez LLC,",19 SM 003007,Servicemembers,Closed,20190624,20190715
8,83886945,"NewRez LLC,",19 SM 004039,Servicemembers,Closed,20190905,20191121
9,83916481,"NewRez LLC,",19 SM 004133,Servicemembers,Closed,20190911,20191126
10,83969284,"NewRez LLC,",19 SM 003294,Servicemembers,Closed,20190717,20190904
11,84031508,"NewRez LLC,",19 SM 004737,Servicemembers,Closed,20191009,20191107
