,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,7696583,"Franklin Management Services, Inc",1254SC001251,Small Claims,Disposed (Statistical Purposes),20120905,20130221
1,72992457,"Franklin Analytical Services, Inc.",1483CV00570,Contract / Business Cases,Suspended,20140530,20160816
2,33513894,Bennett Franklin Real Estate Services,0843SC000586,Small Claims,Disposed (Statistical Purposes),20080527,20080703
3,33514838,Bennett Franklin Real Estate Services,0843SC000632,Small Claims,Disposed (Statistical Purposes),20080605,20080703
4,46591601,Bennett Franklin Real Estate Services,0743SC001083,Small Claims,Disposed (Statistical Purposes),20070927,20071022
5,63671098,"Franklin Service Auto Care, LLC",1582CV01449,Administrative Civil Actions,Open,20151106,20151106
6,68743407,"Franklin Construction Services, Inc.",0673CV00987,Administrative Civil Actions,Closed,20060810,20080523
7,80109806,Milford Franklin Counseling Services Inc.,1766SC000173,Small Claims,Disposed (Statistical Purposes),20170303,20170613
