,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,32627847,"The Conrad Group, Inc.",0958CV000728,Civil,Disposed (Statistical Purposes),20090618,20090713
1,72240660,"The Conrad Group, Inc.",0783CV00351,Contract / Business Cases,Closed,20070315,20070524
2,44270786,"Conrad F. Eaton, Trust C/o Nissitissit Group Ltd",07H85SP002505,Housing Court Summary Process,Active,20070712,20070731
3,54083822,"Manraj Restaurant Group, Inc.",0815SP000371,Supplementary Process,Disposed (Statistical Purposes),20080410,20080612
4,69024940,"Manraj Restaurant Group, Inc.",0701CV000168,Civil,Closed,20070108,20071001
5,69323986,Conrad Group Inc,0882CV01798,Contract / Business Cases,Closed,20080926,20090116
6,73498248,Conrad Group Inc,0683CV00855,Contract / Business Cases,Closed,20060724,20061030
