,post_id,party_name,case_number,case_type,case_status,file_date,status_date
31,87703005,"Reverse Mortgage Funding, LLC",18 SM 005159,Servicemembers,Closed,20180806,20181206
32,87729860,"Reverse Mortgage Funding, LLC",18 SM 001735,Servicemembers,Closed,20180316,20180830
33,87734626,"Reverse Mortgage Funding, LLC",18 SM 005218,Servicemembers,Closed,20180809,20190228
34,76639781,Reverse Mortgage Funding LLC,16 SM 010140,Servicemembers,Open,20161019,20161019
35,81841956,Reverse Mortgage Funding LLC,17 SM 009190,Servicemembers,Closed,20171124,20180605
36,82044701,Reverse Mortgage Funding LLC,17 SM 009280,Servicemembers,Closed,20171129,20180329
37,83129749,Reverse Mortgage Funding LLC,19 SM 002764,Servicemembers,Closed,20190605,20200224
38,83168197,Reverse Mortgage Funding LLC,19 SM 002817,Servicemembers,Closed,20190610,20200103
39,83770847,Reverse Mortgage Funding LLC,17 SM 005785,Servicemembers,Closed,20170630,20180604
40,83885179,Reverse Mortgage Funding LLC,20 SM 000038,Servicemembers,Open,20200103,20200103
41,83977784,Reverse Mortgage Funding LLC,20 SM 000616,Servicemembers,Closed,20200203,20210121
42,83980186,Reverse Mortgage Funding LLC,20 SM 000375,Servicemembers,Closed,20200123,20200207
43,83986355,Reverse Mortgage Funding LLC,20 SM 000374,Servicemembers,Closed,20200123,20200818
44,83991412,Reverse Mortgage Funding LLC,20 SM 000372,Servicemembers,Closed,20200123,20200226
45,83991494,Reverse Mortgage Funding LLC,20 SM 000373,Servicemembers,Closed,20200123,20200827
46,83996727,Reverse Mortgage Funding LLC,20 SM 000437,Servicemembers,Closed,20200127,20210225
47,84031413,Reverse Mortgage Funding LLC,20 SM 000499,Servicemembers,Closed,20200129,20200827
48,84117067,Reverse Mortgage Funding LLC,19 SM 005117,Servicemembers,Closed,20191028,20191217
49,84118811,Reverse Mortgage Funding LLC,19 SM 005116,Servicemembers,Closed,20191028,20191216
0,84124797,Reverse Mortgage Funding LLC,19 SM 005438,Servicemembers,Closed,20191108,20201230
1,84127442,Reverse Mortgage Funding LLC,19 SM 005435,Servicemembers,Closed,20191108,20200227
2,84139680,Reverse Mortgage Funding LLC,19 SM 005488,Servicemembers,Open,20191112,20191112
3,87123088,Reverse Mortgage Funding LLC,18 SM 002197,Servicemembers,Closed,20180404,20180619
4,87212438,Reverse Mortgage Funding LLC,18 SM 002573,Servicemembers,Closed,20180419,20180824
5,87259098,Reverse Mortgage Funding LLC,19 SM 002337,Servicemembers,Closed,20190506,20190520
6,86686262,"Reverse Mortgage Funding, LLC (Subst.Pltf)",18 SM 007850,Servicemembers,Closed,20181214,20190710
