,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,55485,"Velocity Investments, LLC",1416SP000046,Supplementary Process,Disposed (Statistical Purposes),20140422,20140804
1,99293,"Velocity Investments, LLC",1421SC000654,Small Claims,Disposed (Statistical Purposes),20140718,20140915
2,142550,"Velocity Investments, LLC",1329SP000010,Supplementary Process,Disposed (Statistical Purposes),20130225,20130404
3,259119,"Velocity Investments, LLC",1432SC001066,Small Claims,Disposed (Statistical Purposes),20140512,20140717
4,263340,"Velocity Investments, LLC",1251SP000035,Supplementary Process,Disposed (Statistical Purposes),20120208,20121119
5,336089,"Velocity Investments, LLC",1421SP000067,Supplementary Process,Disposed (Statistical Purposes),20140429,20150102
6,424431,"Velocity Investments, LLC",1225CV000495,Civil,Disposed (Statistical Purposes),20120515,20120628
7,465374,"Velocity Investments, LLC",1418SC000283,Small Claims,Disposed (Statistical Purposes),20140128,20141215
8,486588,"Velocity Investments, LLC",1418SC000305,Small Claims,Disposed (Statistical Purposes),20140129,20141215
9,497205,"Velocity Investments, LLC",1418SC000312,Small Claims,Disposed (Statistical Purposes),20140129,20141215
10,519905,"Velocity Investments, LLC",1427SC000380,Small Claims,Disposed (Statistical Purposes),20140325,20140611
11,552590,"Velocity Investments, LLC",1418SC000310,Small Claims,Disposed (Statistical Purposes),20140131,20141215
12,561320,"Velocity Investments, LLC",1158SP000423,Supplementary Process,Disposed (Statistical Purposes),20111107,20120105
13,763741,"Velocity Investments, LLC",1418SC001973,Small Claims,Disposed (Statistical Purposes),20140728,20150608
14,830361,"Velocity Investments, LLC",1198CV000078,Civil,Disposed (Statistical Purposes),20110307,20120404
15,860364,"Velocity Investments, LLC",1420SC000316,Small Claims,Disposed (Statistical Purposes),20140423,20140916
16,865705,"Velocity Investments, LLC",1122SP000267,Supplementary Process,Disposed (Statistical Purposes),20111031,20120119
17,876482,"Velocity Investments, LLC",1416SP000148,Supplementary Process,Disposed (Statistical Purposes),20141222,20150303
18,893556,"Velocity Investments, LLC",1368SC000547,Small Claims,Disposed (Statistical Purposes),20131219,20140506
19,915900,"Velocity Investments, LLC",1368SC000564,Small Claims,Disposed (Statistical Purposes),20131230,20140505
20,935519,"Velocity Investments, LLC",1431SC000507,Small Claims,Disposed (Statistical Purposes),20140325,20140630
21,936492,"Velocity Investments, LLC",1431SC000508,Small Claims,Disposed (Statistical Purposes),20140325,20140630
22,1006804,"Velocity Investments, LLC",1432SC001362,Small Claims,Disposed (Statistical Purposes),20140602,20140815
23,1111152,"Velocity Investments, LLC",1225SC001005,Small Claims,Disposed (Statistical Purposes),20120608,20121106
24,1113041,"Velocity Investments, LLC",1225SC001007,Small Claims,Disposed (Statistical Purposes),20120608,20130711
25,1117131,"Velocity Investments, LLC",1216SC000730,Small Claims,Disposed (Statistical Purposes),20121029,20150501
26,1164283,"Velocity Investments, LLC",1462SC001693,Small Claims,Disposed (Statistical Purposes),20140602,20150224
27,1168154,"Velocity Investments, LLC",1462SC001696,Small Claims,Disposed (Statistical Purposes),20140602,20150224
28,1305682,"Velocity Investments, LLC",1259SC001631,Small Claims,Disposed (Statistical Purposes),20121030,20130122
29,1345676,"Velocity Investments, LLC",1449SC000083,Small Claims,Disposed (Statistical Purposes),20140129,20140815
30,1385021,"Velocity Investments, LLC",1434SC000099,Small Claims,Disposed (Statistical Purposes),20140127,20140604
31,1385062,"Velocity Investments, LLC",1434SC000100,Small Claims,Disposed (Statistical Purposes),20140127,20140604
32,1400065,"Velocity Investments, LLC",1431SP000154,Supplementary Process,Disposed (Statistical Purposes),20140414,20150410
33,1404451,"Velocity Investments, LLC",1431SP000157,Supplementary Process,Disposed (Statistical Purposes),20140414,20140904
34,1406115,"Velocity Investments, LLC",1431SP000158,Supplementary Process,Disposed (Statistical Purposes),20140414,20140904
35,1437596,"Velocity Investments, LLC",1116SP000270,Supplementary Process,Disposed (Statistical Purposes),20111107,20120130
36,1630872,"Velocity Investments, LLC",1434SC000122,Small Claims,Disposed (Statistical Purposes),20140203,20140520
37,1632989,"Velocity Investments, LLC",1434SC000123,Small Claims,Disposed (Statistical Purposes),20140203,20140702
38,1636388,"Velocity Investments, LLC",1334CV000584,Civil,Disposed (Statistical Purposes),20131015,20131217
39,1899072,"Velocity Investments, LLC",1468SC000040,Small Claims,Disposed (Statistical Purposes),20140204,20140610
40,1899361,"Velocity Investments, LLC",1468SC000041,Small Claims,Disposed (Statistical Purposes),20140204,20140602
41,1970204,"Velocity Investments, LLC",1457SC000080,Small Claims,Disposed (Statistical Purposes),20140127,20140619
42,1991157,"Velocity Investments, LLC",1359CV000873,Civil,Disposed (Statistical Purposes),20131007,20140110
43,1992055,"Velocity Investments, LLC",1457SC000090,Small Claims,Disposed (Statistical Purposes),20140129,20140630
44,1993733,"Velocity Investments, LLC",1359CV000874,Civil,Disposed (Statistical Purposes),20131007,20140110
45,2138625,"Velocity Investments, LLC",1167SP000272,Supplementary Process,Disposed (Statistical Purposes),20110912,20120126
46,2143680,"Velocity Investments, LLC",1318SP000471,Supplementary Process,Disposed (Statistical Purposes),20131007,20140225
47,2168148,"Velocity Investments, LLC",1362SC003890,Small Claims,Disposed (Statistical Purposes),20131230,20140924
48,2275946,"Velocity Investments, LLC",1431SP000352,Supplementary Process,Disposed (Statistical Purposes),20140924,20150205
49,2321835,"Velocity Investments, LLC",1243SC000937,Small Claims,Disposed (Statistical Purposes),20121030,20130306
0,2486504,"Velocity Investments, LLC",1222CV000323,Civil,Disposed (Statistical Purposes),20120904,20121026
1,2494676,"Velocity Investments, LLC",1468SC000137,Small Claims,Disposed (Statistical Purposes),20140325,20140728
2,2517580,"Velocity Investments, LLC",1114SP000486,Supplementary Process,Disposed (Statistical Purposes),20111003,20120522
3,2570453,"Velocity Investments, LLC",1357SC000746,Small Claims,Disposed (Statistical Purposes),20130805,20140117
4,2570988,"Velocity Investments, LLC",1357SC000747,Small Claims,Disposed (Statistical Purposes),20130805,20140117
5,2679338,"Velocity Investments, LLC",1465SC000099,Small Claims,Disposed (Statistical Purposes),20140210,20140324
6,2687246,"Velocity Investments, LLC",1331CV000786,Civil,Disposed (Statistical Purposes),20131007,20131216
7,2688668,"Velocity Investments, LLC",1331CV000787,Civil,Disposed (Statistical Purposes),20131007,20131231
8,2689446,"Velocity Investments, LLC",1331CV000788,Civil,Disposed (Statistical Purposes),20131007,20140415
9,2689972,"Velocity Investments, LLC",1331CV000789,Civil,Disposed (Statistical Purposes),20131007,20131216
10,2690374,"Velocity Investments, LLC",1331CV000790,Civil,Disposed (Statistical Purposes),20131007,20131216
11,2719153,"Velocity Investments, LLC",1431SP000429,Supplementary Process,Pending,20141027,20141027
12,2755407,"Velocity Investments, LLC",1218CV000521,Civil,Disposed (Statistical Purposes),20120507,20121101
13,2757737,"Velocity Investments, LLC",1468SC000210,Small Claims,Disposed (Statistical Purposes),20140516,20140729
14,2850239,"Velocity Investments, LLC",1449CV000240,Civil,Disposed (Statistical Purposes),20140428,20140910
15,3014590,"Velocity Investments, LLC",1331SP000384,Supplementary Process,Disposed (Statistical Purposes),20131028,20140305
16,3090168,"Velocity Investments, LLC",1465SP000054,Supplementary Process,Disposed (Statistical Purposes),20140428,20140612
17,3252994,"Velocity Investments, LLC",1447SC000057,Small Claims,Disposed (Statistical Purposes),20140203,20140916
18,3257063,"Velocity Investments, LLC",1465SC000410,Small Claims,Disposed (Statistical Purposes),20140602,20141027
19,3349680,"Velocity Investments, LLC",1229SC000387,Small Claims,Disposed (Statistical Purposes),20121105,20121210
20,3350899,"Velocity Investments, LLC",1229SC000389,Small Claims,Disposed (Statistical Purposes),20121105,20121211
21,3451488,"Velocity Investments, LLC",1449SC000619,Small Claims,Pending,20140602,20140602
22,3463160,"Velocity Investments, LLC",1451SC000069,Small Claims,Disposed (Statistical Purposes),20140129,20140820
23,3463782,"Velocity Investments, LLC",1451SC000070,Small Claims,Disposed (Statistical Purposes),20140129,20140512
24,3526555,"Velocity Investments, LLC",1451SC000104,Small Claims,Disposed (Statistical Purposes),20140214,20140519
25,3651497,"Velocity Investments, LLC",1461SC000241,Small Claims,Pending,20140127,20140127
26,3657049,"Velocity Investments, LLC",1461SC000244,Small Claims,Disposed (Statistical Purposes),20140130,20140225
27,3659556,"Velocity Investments, LLC",1349SP000296,Supplementary Process,Disposed (Statistical Purposes),20131226,20140306
28,3670012,"Velocity Investments, LLC",1451SC000191,Small Claims,Disposed (Statistical Purposes),20140305,20140616
29,3672226,"Velocity Investments, LLC",1349SC001289,Small Claims,Disposed (Statistical Purposes),20131230,20140401
30,3672394,"Velocity Investments, LLC",1349SC001290,Small Claims,Disposed (Statistical Purposes),20131230,20140401
31,3714057,"Velocity Investments, LLC",1249SC001184,Small Claims,Disposed (Statistical Purposes),20121029,20130128
32,3740476,"Velocity Investments, LLC",1461SC000369,Small Claims,Disposed (Statistical Purposes),20140210,20140324
33,3803531,"Velocity Investments, LLC",1267SP000029,Supplementary Process,Disposed (Statistical Purposes),20120201,20120503
34,3809150,"Velocity Investments, LLC",1452SC000689,Small Claims,Disposed (Statistical Purposes),20140729,20140909
35,3855817,"Velocity Investments, LLC",1463SC000034,Small Claims,Disposed (Statistical Purposes),20140203,20140312
36,3873763,"Velocity Investments, LLC",1244SC000941,Small Claims,Disposed (Statistical Purposes),20121031,20130301
37,3924360,"Velocity Investments, LLC",1451CV000154,Civil,Disposed (Statistical Purposes),20140414,20141219
38,4007315,"Velocity Investments, LLC",1365SC000706,Small Claims,Disposed (Statistical Purposes),20131230,20140326
39,4155620,"Velocity Investments, LLC",1322CV000246,Civil,Disposed (Statistical Purposes),20130731,20140414
40,4164692,"Velocity Investments, LLC",1451SC000722,Small Claims,Disposed (Statistical Purposes),20140718,20140828
41,4346359,"Velocity Investments, LLC",1322CV000270,Civil,Disposed (Statistical Purposes),20130826,20131129
42,4362131,"Velocity Investments, LLC",1339CV000175,Civil,Disposed (Statistical Purposes),20130826,20140317
43,4364348,"Velocity Investments, LLC",1461SC001306,Small Claims,Disposed (Statistical Purposes),20140515,20140812
44,4377912,"Velocity Investments, LLC",1322CV000276,Civil,Disposed (Statistical Purposes),20130830,20140904
45,4413923,"Velocity Investments, LLC",1439SC000033,Small Claims,Disposed (Statistical Purposes),20140127,20140331
46,4427932,"Velocity Investments, LLC",1439SC000039,Small Claims,Disposed (Statistical Purposes),20140131,20140410
47,4506794,"Velocity Investments, LLC",1351CV000424,Civil,Disposed (Statistical Purposes),20131007,20140121
48,4506878,"Velocity Investments, LLC",1454SC000091,Small Claims,Disposed (Statistical Purposes),20140127,20140501
49,4507204,"Velocity Investments, LLC",1454SC000092,Small Claims,Disposed (Statistical Purposes),20140127,20140502
0,4508132,"Velocity Investments, LLC",1454SC000094,Small Claims,Disposed (Statistical Purposes),20140127,20140502
1,4526737,"Velocity Investments, LLC",1454SC000129,Small Claims,Disposed (Statistical Purposes),20140129,20140515
2,4527354,"Velocity Investments, LLC",1454SC000130,Small Claims,Disposed (Statistical Purposes),20140129,20140519
3,4543539,"Velocity Investments, LLC",1339CV000207,Civil,Disposed (Statistical Purposes),20131016,20140603
4,4545803,"Velocity Investments, LLC",1454SC000126,Small Claims,Disposed (Statistical Purposes),20140131,20140620
5,4574296,"Velocity Investments, LLC",1439SC000379,Small Claims,Disposed (Statistical Purposes),20140714,20140828
6,4618240,"Velocity Investments, LLC",1460SC000151,Small Claims,Disposed (Statistical Purposes),20140127,20140403
7,4649428,"Velocity Investments, LLC",1460SC000165,Small Claims,Disposed (Statistical Purposes),20140203,20140404
8,4690482,"Velocity Investments, LLC",1460SC000204,Small Claims,Disposed (Statistical Purposes),20140210,20140417
9,4692153,"Velocity Investments, LLC",1439SP000049,Supplementary Process,Pending,20140811,20140811
10,4705110,"Velocity Investments, LLC",1022SP000214,Supplementary Process,Disposed (Statistical Purposes),20100712,20120404
11,4723887,"Velocity Investments, LLC",1118SP000854,Supplementary Process,Disposed (Statistical Purposes),20111107,20120215
12,4725045,"Velocity Investments, LLC",1118SP000855,Supplementary Process,Disposed (Statistical Purposes),20111107,20120215
13,4782381,"Velocity Investments, LLC",1439CV000065,Civil,Disposed (Statistical Purposes),20140414,20140609
14,4830041,"Velocity Investments, LLC",1263SC000378,Small Claims,Disposed (Statistical Purposes),20121030,20130408
15,4835642,"Velocity Investments, LLC",1263SC000384,Small Claims,Disposed (Statistical Purposes),20121030,20130408
16,4894408,"Velocity Investments, LLC",1411SC002198,Small Claims,Disposed (Statistical Purposes),20140714,20141114
17,4993112,"Velocity Investments, LLC",1439SP000028,Supplementary Process,Disposed (Statistical Purposes),20140603,20140929
18,5057801,"Velocity Investments, LLC",1411SC000251,Small Claims,Disposed (Statistical Purposes),20140127,20140519
19,5071094,"Velocity Investments, LLC",1360SC000958,Small Claims,Disposed (Statistical Purposes),20130805,20130911
20,5128735,"Velocity Investments, LLC",1460SP000081,Supplementary Process,Disposed (Statistical Purposes),20140414,20140512
21,5143364,"Velocity Investments, LLC",1448SC000063,Small Claims,Disposed (Statistical Purposes),20140203,20140328
22,5178222,"Velocity Investments, LLC",1360CV000399,Civil,Disposed (Statistical Purposes),20130903,20131022
23,5215098,"Velocity Investments, LLC",1022SP000312,Supplementary Process,Disposed (Statistical Purposes),20101012,20110203
24,5244049,"Velocity Investments, LLC",1448SC000099,Small Claims,Disposed (Statistical Purposes),20140210,20140328
25,5286650,"Velocity Investments, LLC",1360CV000465,Civil,Disposed (Statistical Purposes),20131007,20140326
26,5411717,"Velocity Investments, LLC",1460SP000098,Supplementary Process,Pending,20140527,20140527
27,5430057,"Velocity Investments, LLC",1322SC000744,Small Claims,Disposed (Statistical Purposes),20131230,20140313
28,5516774,"Velocity Investments, LLC",1214SC001818,Small Claims,Pending,20121031,20121031
29,5517081,"Velocity Investments, LLC",1214SC001819,Small Claims,Disposed (Statistical Purposes),20121031,20130514
30,5612323,"Velocity Investments, LLC",1460CV000490,Civil,Disposed (Statistical Purposes),20140915,20150325
31,5719838,"Velocity Investments, LLC",1367CV000248,Civil,Disposed (Statistical Purposes),20130715,20131002
32,5720301,"Velocity Investments, LLC",1464SC000138,Small Claims,Disposed (Statistical Purposes),20140129,20140319
33,5721044,"Velocity Investments, LLC",1467SC000209,Small Claims,Disposed (Statistical Purposes),20140131,20140424
34,5724036,"Velocity Investments, LLC",1464SC000148,Small Claims,Disposed (Statistical Purposes),20140131,20140319
35,5724271,"Velocity Investments, LLC",1464SC000149,Small Claims,Disposed (Statistical Purposes),20140131,20140319
36,5783627,"Velocity Investments, LLC",1467SC000249,Small Claims,Disposed (Statistical Purposes),20140212,20140617
37,5791320,"Velocity Investments, LLC",1052SP000093,Supplementary Process,Disposed (Statistical Purposes),20100311,20100430
38,5810319,"Velocity Investments, LLC",1311CV001416,Civil,Disposed (Statistical Purposes),20131015,20140113
39,5812294,"Velocity Investments, LLC",1311CV001418,Civil,Pending,20131015,20131015
40,5813033,"Velocity Investments, LLC",1311CV001419,Civil,Disposed (Statistical Purposes),20131015,20140617
41,5835829,"Velocity Investments, LLC",1411CV000572,Civil,Pending,20140411,20140411
42,5863562,"Velocity Investments, LLC",1411CV000577,Civil,Pending,20140414,20140414
43,6003148,"Velocity Investments, LLC",1367CV000364,Civil,Disposed (Statistical Purposes),20131007,20140106
44,6029377,"Velocity Investments, LLC",1222SP000018,Supplementary Process,Disposed (Statistical Purposes),20120131,20120312
45,6061486,"Velocity Investments, LLC",1438SC000085,Small Claims,Disposed (Statistical Purposes),20140129,20140812
46,6062518,"Velocity Investments, LLC",1438SC000086,Small Claims,Disposed (Statistical Purposes),20140129,20140519
47,6097893,"Velocity Investments, LLC",1438SC000098,Small Claims,Disposed (Statistical Purposes),20140203,20140821
48,6110305,"Velocity Investments, LLC",1325SC001590,Small Claims,Disposed (Statistical Purposes),20131231,20140508
49,6184810,"Velocity Investments, LLC",1438SC000157,Small Claims,Disposed (Statistical Purposes),20140210,20140915
0,6204614,"Velocity Investments, LLC",1253CV001058,Civil,Disposed (Statistical Purposes),20121029,20130503
1,6244544,"Velocity Investments, LLC",1211CV000907,Civil,Disposed (Statistical Purposes),20120529,20130726
2,6294330,"Velocity Investments, LLC",1367SP000181,Supplementary Process,Disposed (Statistical Purposes),20131029,20140116
3,6401445,"Velocity Investments, LLC",1413SP000150,Supplementary Process,Pending,20140715,20140715
4,6478779,"Velocity Investments, LLC",1131SC001419,Small Claims,Disposed (Statistical Purposes),20111003,20120510
5,6484369,"Velocity Investments, LLC",1131SP000464,Supplementary Process,Disposed (Statistical Purposes),20111003,20121121
6,6576260,"Velocity Investments, LLC",1413SC000166,Small Claims,Disposed (Statistical Purposes),20140128,20140604
7,6600520,"Velocity Investments, LLC",1413SC000192,Small Claims,Disposed (Statistical Purposes),20140203,20140414
8,6646008,"Velocity Investments, LLC",1311SC003588,Small Claims,Disposed (Statistical Purposes),20131216,20140430
9,6699866,"Velocity Investments, LLC",1262CV001334,Civil,Disposed (Statistical Purposes),20120723,20121205
10,6725318,"Velocity Investments, LLC",1315CV001602,Civil,Disposed (Statistical Purposes),20131017,20131212
11,6725450,"Velocity Investments, LLC",1315CV001603,Civil,Disposed (Statistical Purposes),20131017,20141118
12,6777644,"Velocity Investments, LLC",1413SP000239,Supplementary Process,Disposed (Statistical Purposes),20140924,20141112
13,6891739,"Velocity Investments, LLC",1469SC000006,Small Claims,Disposed (Statistical Purposes),20140102,20140603
14,6940730,"Velocity Investments, LLC",1370CV000083,Civil,Disposed (Statistical Purposes),20130903,20131021
15,6944543,"Velocity Investments, LLC",1413SP000088,Supplementary Process,Disposed (Statistical Purposes),20140422,20140624
16,6970355,"Velocity Investments, LLC",1370CV000095,Civil,Disposed (Statistical Purposes),20131007,20131209
17,7019697,"Velocity Investments, LLC",1370SP000056,Supplementary Process,Disposed (Statistical Purposes),20131223,20140221
18,7045499,"Velocity Investments, LLC",1262SC003220,Small Claims,Disposed (Statistical Purposes),20121108,20130823
19,7067110,"Velocity Investments, LLC",1353SC000898,Small Claims,Disposed (Statistical Purposes),20130715,20140124
20,7245988,"Velocity Investments, LLC",1268SC000537,Small Claims,Disposed (Statistical Purposes),20121207,20130408
21,7284950,"Velocity Investments, LLC",1498SC000024,Small Claims,Disposed (Statistical Purposes),20140128,20140509
22,7285176,"Velocity Investments, LLC",1498SC000025,Small Claims,Disposed (Statistical Purposes),20140128,20140307
23,7520020,"Velocity Investments, LLC",1262SP000075,Supplementary Process,Disposed (Statistical Purposes),20120201,20120227
24,7546828,"Velocity Investments, LLC",1214SC000851,Small Claims,Disposed (Statistical Purposes),20120607,20121107
25,7618028,"Velocity Investments, LLC",1454CV000653,Civil,Disposed (Statistical Purposes),20140915,20141021
26,7659415,"Velocity Investments, LLC",1450SC000814,Small Claims,Disposed (Statistical Purposes),20140416,20140815
27,7664610,"Velocity Investments, LLC",1262CV000572,Civil,Disposed (Statistical Purposes),20120402,20140408
28,7793618,"Velocity Investments, LLC",1432SC000171,Small Claims,Disposed (Statistical Purposes),20140127,20140402
29,7808807,"Velocity Investments, LLC",1432SC000212,Small Claims,Disposed (Statistical Purposes),20140130,20140407
30,7808982,"Velocity Investments, LLC",1432SC000213,Small Claims,Disposed (Statistical Purposes),20140130,20140407
31,7820727,"Velocity Investments, LLC",1432SC000228,Small Claims,Disposed (Statistical Purposes),20140203,20140409
32,7820965,"Velocity Investments, LLC",1432SC000229,Small Claims,Disposed (Statistical Purposes),20140203,20140409
33,7861340,"Velocity Investments, LLC",1432SC000297,Small Claims,Disposed (Statistical Purposes),20140210,20140416
34,7861510,"Velocity Investments, LLC",1432SC000298,Small Claims,Disposed (Statistical Purposes),20140210,20140416
35,7879457,"Velocity Investments, LLC",1362CV001207,Civil,Disposed (Statistical Purposes),20130715,20131004
36,7946701,"Velocity Investments, LLC",1464CV000445,Civil,Disposed (Statistical Purposes),20140915,20150120
37,7946727,"Velocity Investments, LLC",1464CV000446,Civil,Disposed (Statistical Purposes),20140915,20141103
38,8056357,"Velocity Investments, LLC",1254SC001539,Small Claims,Disposed (Statistical Purposes),20121029,20130328
39,8089207,"Velocity Investments, LLC",1257SP000038,Supplementary Process,Disposed (Statistical Purposes),20120201,20120426
40,8109513,"Velocity Investments, LLC",1464CV000520,Civil,Disposed (Statistical Purposes),20141124,20150408
41,8173823,"Velocity Investments, LLC",1321SC000575,Small Claims,Disposed (Statistical Purposes),20130805,20140127
42,8234138,"Velocity Investments, LLC",1409SP000019,Supplementary Process,Disposed (Statistical Purposes),20140603,20140616
43,8290121,"Velocity Investments, LLC",1467SC000547,Small Claims,Disposed (Statistical Purposes),20140422,20141209
