,post_id,party_name,case_number,case_type,case_status,file_date,status_date
39,47924808,"Asset Recovery Solutions, LLC",1243CV000133,Civil,Disposed (Statistical Purposes),20120322,20140619
40,68093755,"Asset Recovery Solutions, LLC",1201CV000650,Civil,Open,20120322,20120530
41,2220565,"Asset Recovery Solutions, LLC assignee of GE Money Bank/Bernies Audio/ Video",1233CV000294,Civil,Disposed (Statistical Purposes),20120322,20120511
42,2223574,"Asset Recovery Solutions, LLC assignee of GE Money Bank",1233CV000295,Civil,Disposed (Statistical Purposes),20120322,20120508
43,2225822,"Asset Recovery Solutions, LLC, assignee of GE Money Bank/Peach Direct",1233CV000296,Civil,Disposed (Statistical Purposes),20120322,20120511
44,3000124,"Asset Recovery Solutions,LLC",1359SP000389,Supplementary Process,Disposed (Statistical Purposes),20131118,20140211
45,15486817,"Asset Recovery Solutions,LLC",1225SP000981,Supplementary Process,Disposed (Statistical Purposes),20120917,20121127
46,83772128,"Asset Recovery Solutions,LLC",0805SC000153,Small Claims,Disposed (Statistical Purposes),20190318,20190318
47,7917540,"Asset Recovery Solutions,LLC assig.of GE Money Bank/Care Credit Vet",1220SC000199,Small Claims,Disposed (Statistical Purposes),20120302,20120711
48,9469990,"Asset Recovery Solutions, LLC assignee of GE Money Bank/WCI",1245CV000087,Civil,Disposed (Statistical Purposes),20120328,20120510
49,12776330,Asset Recovery Solutions LLC Assignee of GE Money Bank / Empire,1256CV000418,Civil,Disposed (Statistical Purposes),20120301,20120425
0,14410771,"Asset Recovery Solutions, LLC assignee of HSBC Bank Nevada, NA/Best Buy",1288CV000028,Civil,Disposed (Statistical Purposes),20120326,20130206
1,14688234,"Assett Recovery Solutions, LLC",1225SP000903,Supplementary Process,Disposed (Statistical Purposes),20120731,20121115
2,16460921,"Asset Recovery Solutions,Llc Assig. Of Ge Money B",1225CV000239,Civil,Disposed (Statistical Purposes),20120308,20120612
3,16559870,"Asset Recovery Solutions, Llc Assig. Of Hsbc Bank",1225CV000306,Civil,Disposed (Statistical Purposes),20120322,20120716
4,37593131,"Asset Recovery Solutions, Inc.",0760CV000099,Civil,Disposed (Statistical Purposes),20070205,20070403
5,51384599,"Asset Recovery Solutions , LLC",1450SP000369,Supplementary Process,Pending,20141021,20141021
