,post_id,party_name,case_number,case_type,case_status,file_date,status_date
13,19400295,"U.S. Bank National Association, as Trustee for the Securitization Servicing Agreement Dated as of February 1, 2007 Structured Asset Securities Corporation Mortgage Pass- Thorugh Certificates, Series 2007- BC2",1305SU000195,Summary Process,Disposed (Statistical Purposes),20131202,20131213
14,22100335,"U.S. Bank National Association as Co-Trustee of Mortgage Equity Conversion Asset Trust 2011-1, Mortgage-Backed Securities 2011-1",1525SU000311,Summary Process,Disposed (Statistical Purposes),20151102,20151113
15,41227398,"U.S. Bank National Association as Co-Trustee of Mortgage Equity Conversion Asset Trust 2011-1, Mortgage-Backed Securities 2011-1",15H83SP03761NB,Housing Court Summary Process,Active,20150814,20150814
16,32524909,"Deutsche Bank National Trust Company, as Trustee for the registered holders of CBA Commercial Assets Small Balance Commercial Mortgage Pass-Thru Certificates, Series 2006-1",1559SU000038,Summary Process,Disposed (Statistical Purposes),20150529,20150619
17,34873362,"U.S. Bank National Association as Co-Trustee of Mortgage Equity Conversion Asset Trust 2011-1 Mortgage-Back Securities, Series 2011-1",1626SU000028,Summary Process,Disposed (Statistical Purposes),20160229,20160314
18,35757678,US Bank National Association as Trustee for Residential Asset Mortgage products Inc,1656SU000112,Summary Process,Pending,20160125,20160125
19,39608731,"Deutsche Bank National Trust Company, as Trustee for HSI Asset Securitization Corporation Trust 2007 - HE1 Mortgage Pass-Through Certificates",16H83SP01114FR,Housing Court Summary Process,Active,20160310,20160310
20,39724922,"U.S. Bank National Association, as Co-Trustee of Mortgage Equity Conversion Asset Trust 2011-1, Mortgage-Backed Securities, Series 2011-1",16H79SP000055,Housing Court Summary Process,Closed,20160108,20160108
21,67695955,"U.S. Bank National Association, as Co-Trustee of Mortgage Equity Conversion Asset Trust 2011-1, Mortgage-Backed Securities, Series 2011-1",16H79SP003511,Housing Court Summary Process,Active,20160901,20160901
22,41003742,"U.S Bank National Association as Co-Trustee of Mortgage Equity Conversion Asset Trust 2011-1, Mortgage-Backed Securities 2011-1",15H83SP02899FR,Housing Court Summary Process,Active,20150630,20150630
23,41156059,"U.S. Bank National Association, as Trustee for MASTR Asset Backed Securities Trust 2006-WMC3, Mortgage Pass-Through Certificates Series 2006-WMC3",15H79SP001655,Housing Court Summary Process,Active,20150514,20150514
24,49607092,"Deutsche Bank National Trust Company, as Trustee of the Residential Asset Securitization Trust 2007-A9 Mortgage Pass-Through Certificates, Series 2007-I under the Pooling and Servicing Agreement Dated July 1, 2007",11 MISC 450235,Servicemembers,Open,20110708,20110708
25,49612987,"Deutsche Bank National Trust Company, as Trustee of the Residential Asset Securitization Trust 2005-A13, Mortgage Pass-Through Certificates, Series 2005-M Under the Pooling and Servicing Agreement Dated September 1, 2005",11 MISC 450232,Servicemembers,Closed,20110708,20111014
26,49689745,"US Bank National Association, as Trsutee for the Structured Asset Securities Corporation Mortgage Pass-Through Certificates, 2006-EQ1",11 MISC 450583,Servicemembers,Closed,20110713,20111212
27,50806220,"Deutsche Bank National Trust Company, as Trustee for H S I Asset Loan Obligation Trust 2006-2, Mortgage Pass-Through Certificates, Series 2006-2",12 MISC 463139,Servicemembers,Closed,20120418,20120831
28,50907124,"U.S. Bank National Association as Co-Trustee of Mortgage Equity Conversion Asset Trust 2011-1, Mortgage - Backed Securities 2011-1",15H83SP02666PL,Housing Court Summary Process,Active,20150616,20150616
29,53774958,"U.S.Bank National Association as C0-Trustee of Mortgage Equity Conversion Asset Trust 2011-1, Mortgage Backed Securities 2011-1",15H83SP03885BR,Housing Court Summary Process,Active,20150824,20150824
30,56735631,"Wells Fargo Bank, National Association, Trustee Pooling and Servicing Agreement dated as of July 1, 2006 Securitized Asset Backed Receivables LLC Trust 2006-FR3 Mortgage Pass-Through Ceritificates, series 2006-FR3",11 MISC 454687,Servicemembers,Closed,20111014,20120208
31,56947108,"Wells Fargo Bank, National Association as Trustee for Securitized Asset Backed Receivables LLC 2005-FR5 Mortgage Pass-Through Certificates, Series 2005-FR5",11 MISC 449941,Servicemembers,Closed,20110630,20110930
32,57015653,"Deutsche Bank National Trust Company, as Trustee of the Home Equity Mortgage Loan Asset-Backed Trust Series INABS 2006-D, Home Equity Mortgage Loan Asset-BAcked Certificates, Series INABS 2006-D under the Pooling and Servicing agreement dated Sept 1, 2006",11 MISC 449949,Servicemembers,Closed,20110630,20110927
33,57247999,"Wells Fargo Bank, National Association, as Trustee under Pooling and Servicing Agreement Dated as of Octoer 1, 2006 Securitized Asset Backed Receivables LLC Trust 2006-NC3 Mortgage Pass-Through Certificates, Series 2006-NC3",10 MISC 424539,Servicemembers,Closed,20100311,20160510
34,57810967,"U.S. Bank National Association as Trustee for Residential Asset Mortgage Products, Inc., Mortgage Asset-Backed Pass-Through Certificates, Series 2006-NC2",16H77SP000167,Housing Court Summary Process,Closed,20160111,20160202
35,58396772,"U.S. Bank National Association As Trustee Under Pooling And Servicing Agreement Dated As Of May 1, 2007 MASTR Asset Backed Securities Trust 2007-HEI Mortgage Pass-Through Certificates Series 2007-HEI",1423SU000029,Summary Process,Disposed (Statistical Purposes),20140407,20140414
36,59813628,"U.S. Bank National Association as Co-Trustee of Mortgage Equity Conversion Asset Trust 2011-1, Mortgage Backed Securities 2011-1",1523SU000208,Summary Process,Disposed (Statistical Purposes),20150713,20150806
37,60314736,"Deutsche Bank National Trust Company, as trustee for Saxon Asset Securities Trust 2007-3, Mortgage Loan Asset Backed Certificates",14H83SP04791NB,Housing Court Summary Process,Active,20141014,20141014
38,60926712,"Deutsche Bank National Trust Company, Trustee Saxon Asset Securities Trust 2007-2 Mortgage Loan Asset Backed Certificates, Series 2007-2",11 MISC 447679,Servicemembers,Closed,20110419,20110913
39,60927788,"Deutsche Bank National Trust Company, Trustee Saxon Asset Securities Trust 2007-2 Mortgage Loan Asset Backed Certificates, Series 2007-2",11 MISC 447682,Servicemembers,Closed,20110419,20161118
40,61025184,"Deutsche Bank National Trust Company as Trustee for American Home Mortgage Assets trust 2007-2, Mortgage-Backed Pass-Through Certificates Series 2007-2",12H83SP00530TA,Housing Court Summary Process,Active,20120206,20120206
41,61147829,HSBC bank USA National Association as Trustee for Nomura Asset Acceptance Corporation Mortgage Pass Through Certificates Series 2006-AP1,12H83SP02067NB,Housing Court Summary Process,Active,20120521,20120521
42,61595252,"Deutsche Bank National Trust Company, as Trustee of the Home Equity Mortgage Loan Asset-Backed Trust Series INABS 2007-B, Home Equity Mortgage Loan Asset-Backed Certificates, Series INABS 2007-B under the Pooling and Servicing agreement dated June 1, 2007",12 MISC 463318,Servicemembers,Closed,20120420,20121002
43,61603216,"Deutsche Bank National Trust Company, as Trustee for American Home Mortgage Assets Trust 2007-3, Mortgage-Backed Pass-Through Certificates Series 2007-3",12 MISC 463314,Servicemembers,Closed,20120420,20120830
44,62316780,"Deutsche Bank National Trust Company, as Trustee for American Home Mortgage Assets Trust 2007-3, Mortgage-Backed Pass-Through Certificates Series 2007-3",12 MISC 463266,Servicemembers,Closed,20120420,20130108
45,61606913,"U. S. Bank National Association as Trustee for the Certificateholders of Structured Asset Mortgage Investments II Inc., Prime Mortgage Trust, Certificates Series 2007-2",12 MISC 463322,Servicemembers,Closed,20120420,20150825
46,61872995,"U.S. Bank National Association, as Trustee for the registered holders of MASTR Asset Backed Securities Trust 2007-WMC1 Mortgage Pass-Through Certificates Series 2007-WMC1",12 MISC 462687,Servicemembers,Closed,20120411,20120821
47,61932603,"HSBC Bank USA, National Association as Trustee for Wells Fargo Asset Securities Corporation, Mortgage Pass-Through Certificates, Series 2007-11",12 MISC 462894,Servicemembers,Closed,20120413,20120829
48,63156884,National Association as Trustee for Wells Fargo Asset Securities Corporation Mortgage Pass Through Certificates Series 2005ARI6,12H83SP04225PL,Housing Court Summary Process,Active,20120924,20120924
49,66461361,"U.S. Bank National Association, as Co-Trustee for Mortgage Equity Conversion Asset Trust 2011-1, Mortgage-Backed Securities, Series 2011-1",1625SU000125,Summary Process,Disposed (Statistical Purposes),20160606,20160624
0,78421948,"U.S. Bank National Association, as Co-Trustee for Mortgage Equity Conversion Asset Trust 2011-1, Mortgage-Backed Securities, Series 2011-1",1714SU000461,Summary Process,Disposed (Statistical Purposes),20170719,20171010
1,72261153,"Wells Fargo Bank, National Association, as Trustee for Securitized Asset Backed Receivables LLC Trust 2006-OP1, Mortgage Pass Through Certificates, Series 2006-OP1 c/o Ocwen Loan Servicing LLC, 1661",16H83SP02624NB,Housing Court Summary Process,Active,20160616,20160616
2,72959633,"National Association f/k/a The Bank Of New York Trust Company N.A. As Successor To JP Morgan Chase Bank as Trustee for Residential Asset Mortgage Products, Inc.",1576CV00197,Equitable Remedies,Open,20150710,20150710
3,73175091,"Deutsche Bank National Trust Equity Mortgage Loan Asset-Backed Trust Series INABS 2006-DHome Equity Mortgage Loan Asset-Backed Certificates, Series INABS 2006-D under Pooling & Servicing agreement date Sept 2,2006 C/O Ablit Scofield 304 Camb. Rd Woburn Ma",1314SU000144,Summary Process,Disposed (Statistical Purposes),20130312,20130322
4,76978864,"Deutsche Bank National Trust of the Residential Asset Securitization Trust 2007-A1, Mortgage Pass- Through Certificates Series 2007-A under the Pooling and Servicing Agreement dated January 1, 2007",10 MISC 441908,Servicemembers,Closed,20101021,20110426
5,77373908,"U.S. Bank National Association, as Trustee, Successor in Interest to Bank of America National Association, as Trustee, Successor by merger to Lasalle Bank National Association as Trustee for Structured Asset Investment Loan Trust Mortgage",1745SU000007,Summary Process,Closed (Transferred),20170221,20170222
6,78206884,"U.S. Bank National Association as Trustee for Residential Asset Mortgage Products, Inc., Mortgage Asset-Backed Pass-Through Certificates, Series 2005-EFC3 c/o Ocwen Loan Servicing, LLC",1714SU000316,Summary Process,Disposed (Statistical Purposes),20170515,20170525
7,78435875,"U.S. Bank National Association, as for Mortgage Equity Conversion Asset Trust 2011-1, Mortgage-Backed Securities, Series 2011-1",1714SU000756,Summary Process,Disposed (Statistical Purposes),20171204,20180112
8,78436550,"Deutsche Bank National Trust Company, as Trustee for American Home Mortgage Assets Trust 2007-3 Mortgage-Backed Pass-Through Certificates Series 2007-3",1714SU000478,Summary Process,Disposed (Statistical Purposes),20170725,20170803
9,79659740,"U.S. Bank National Assciation as Trustee for Residential Asset Securties Corporation,Home Equity Mortgage Asset-Backed Pass-Through Certificates,Series 2006-KS1",1750SU000134,Summary Process,Disposed (Statistical Purposes),20170227,20170310
10,79664977,"The Bank of New York Mellon Trust Company,National Association f/k/a The Bank of New York Trust Company,N.A. as successor to JPMorgan Chase Bank, as Trustee for Residential Asset Securties Corporation home Equity Mortgage Asset-Backed Pass-Through",1750SU000133,Summary Process,Disposed (Statistical Purposes),20170227,20170310
11,80248127,"Deutsche Bank National Trust Company, as Trustee for Home Equity Mortgage Loan Asset-Backed Trust Series INABS 2007-B, Home Equity Mortgage Loan Asset-Backed Certificates Series INABS 2007-B",18H77SP000123,Housing Court Summary Process,Closed,20180112,20180112
12,80857269,"Wells Fargo Bank, National Association, as Trustee under Pooling and Servicing Agreementdated as of October 1, 2006 Securitized Asset Backed Receivables, LLC Trust 2006-WM2 Mortgage Pass through Certificates",18H83SP00580NB,Housing Court Summary Process,Active,20180202,20180202
13,80915725,"U.S. Bank National Association, as Trustee for the registered holders of Aegis Asset Backed Securities Trust 2005-1, Mortgage Backed Notes",17H77SP003489,Housing Court Summary Process,Closed,20170818,20170818
14,80982468,"U.S. Bank National Association, as Trustee under Pooling and Servicing Agreement dated as of November 1, 2006 MASTR Asset-Backed Securities Trust 2006-HE-4 Mortgage Pass-Through Certificates, Series 2006-HE4",18H83SP00169NB,Housing Court Summary Process,Active,20180112,20180112
15,80989512,"U.S. Bank National Association, as Trustee under Pooling and Servicing Agreement dated as of November 1, 2006 MASTR Asset-Backed Securities Trust 2006-HE-4 Mortgage Pass-Through Certificates, Series 2006-HE4",18H83SP00170NB,Housing Court Summary Process,Active,20180112,20180112
16,81131565,"U.S. Bank National Association, as Trustee, for residential Asset Securities Corporation, Home Equity Mortgage Asset-backefd Pass-through Certificated Series 2005-EMX5",17H83SP03731TA,Housing Court Summary Process,Active,20170818,20170818
17,81331897,"U.S. Bank National Association, as Co-Trustee for Mortgage Equity Conversion Asset Trust 2011-1, Mortgage-Backed Securities, Series2011-1",17H83SP01284NB,Housing Court Summary Process,Active,20170320,20170322
18,81901449,"U.S. Bank National Association, as Co-Trustee for Mortgage Equity Conversion Asset Trust 2011-1, Mortgage Backed Securities, Series 2011-1",17H77SP002383,Housing Court Summary Process,Closed,20170612,20190516
19,81410619,"U.S. Bank National Association, as Trustee for the Registered Holders of Aegis Asset Backed Securities Trust Mortgage Pass-Through Certificates, Series 2005-4 A/K/A U.S. Bank National Association as trustee",17H83SP05571NB,Housing Court Summary Process,Active,20171204,20171204
20,81415559,"U.S. Bank National Association, as Trustee for the Registered Holders of Aegis Asset Backed Securities Trust Mortgage Pass-Through Certificates, Series 2005-4 A/K/A U.S. Bank National Association as trustee",17H83SP05590NB,Housing Court Summary Process,Active,20171204,20171204
21,82753234,Deutsche Bank National Trust Company As Trustee For Residential Asset Securitization Trust Series 2004-A8 Mortgage Pass-Through Certificates Series 2004-H,21 SM 000299,Servicemembers,Closed,20210316,20210504
22,82793296,"U.S. Bank National Association, as Trustee for Structured Asset Investment Loan Trust, Mortgage Pass-Through Certificates, Series 2004-6",21 SM 000010,Servicemembers,Closed,20210104,20210707
23,82856038,"Wells Fargo Bank, National Association, Trustee Pooling And Servicing Agreement Dated As Of February 1, 2006, Securitized Asset Backed Receivables Llc Trust 2006-Fr1 Mortgage Pass-Through Certificates, Series 2006-Fr1",19H77SP003104,Housing Court Summary Process,Closed,20190705,20190723
24,83110716,"U.s. Bank National Association, As Trustee For Mastr Asset Backed Securities Trust 2006-Wmc3, Mortgage Pass-Through Certificates, Series 2006-Wmc3",20H77SP000543,Housing Court Summary Process,Closed,20200201,20200201
25,83219298,Us Bank National Association As Trustee For The Structured Asset Investment Loan Trust Mortgage Pass Through Certificates Series 2005-1,20H79SP000460,Housing Court Summary Process,Active,20200203,20200203
26,83274227,"U.s. Bank National Association, As Trustee For Structured Asset Securities Corporation Mortgage Loan Trust Mortgage Pass-Through Certificates Series 2006-Bc3",19H79SP004093,Housing Court Summary Process,Active,20190927,20190927
27,83275474,"U.s. Bank National Association, As Trustee For Structured Asset Securities Corporation Mortgage Loan Trust Mortgage Pass-Through Certificates Series 2006-Bc3",19H79SP004092,Housing Court Summary Process,Active,20190927,20190927
28,83275750,"U.s. Bank National Association, As Trustee For Structured Asset Securities Corporation Mortgage Loan Trust Mortgage Pass-Through Certificates Series 2006-Bc3",19H79SP004091,Housing Court Summary Process,Active,20190927,20190927
29,83303039,"U.s. Bank National Association, As Trustee, For Residential Asset Securities Corporation, Home Equity Mortgage Asset-Backed Pass-Through Certificates, Series 2005-Emx5",20H77SP000842,Housing Court Summary Process,Active,20200219,20210524
30,83899951,"US Bank National Association, as Trustee for Structured Asset Securities Corporation Mortgage Pass-Through Certificates, Series 2007-EQ1",20 SM 000073,Servicemembers,Open,20200107,20200107
31,83916036,"Deutsche Bank National Trust Company, as Trustee of the Residential Asset Securitization Trust 2004-A3, Mortgage Pass-Through Certificates, Series 2004-C under the Pooling and Servicing Agreement dated April 1, 2004",20 SM 000175,Servicemembers,Closed,20200110,20210629
32,83925437,"U.S. Bank National Association, as Trustee for Structured Asset Securities Corporation Mortgage Pass-Through Certificates, Series 2006-EQ1",20 SM 000157,Servicemembers,Closed,20200110,20200225
33,83927300,"U.S. Bank National Association, as Trustee for Structured Asset Investment Loan Trust Mortgage Pass-Through Certificates, Series 2005-4",20 SM 000145,Servicemembers,Closed,20200109,20201203
34,83928794,"U.S. Bank National Association, as Indenture Trustee, Successor in Interest to Wachovia Bank National Association, as Indenture Trustee for Aegis Asset Backed Securities Trust 2004-6, Mortgage Backed Notes",20 SM 000314,Servicemembers,Open,20200117,20200117
35,83934782,"U.S. Bank National Association, as Trustee for the Structured Asset Investment Loan Trust, Mortgage Pass-Through Certificates, Series 2005-9",19 SM 004336,Servicemembers,Open,20190920,20190920
36,83935586,"U.S. Bank National Association, as Trustee for Residential Asset Securities Corporation, Home Equity Mortgage Asset-Backed Pass-Through Certificates, Series 2006-KS3",20 SM 000267,Servicemembers,Open,20200117,20200117
37,83944396,"U.S. Bank National Association, as Trustee for Structured Asset Investment Loan Trust Mortgage Pass-Through Certificates, Series 2006-4",20 SM 000188,Servicemembers,Closed,20200113,20200305
38,83951489,"U.S. Bank National Association, as trustee for Structured Asset Securities Corporation Mortgage Pass-Through Certificates, Series 2006-BC3",20 SM 000345,Servicemembers,Closed,20200121,20200310
39,83955640,"U.S. Bank National Association, as Trustee for Residential Asset Mortgage Products, Inc., Mortgage Asset-Backed Pass-Through Certificates, Series 2006-NC2",20 SM 000352,Servicemembers,Open,20200121,20200121
40,83957761,"U.S. Bank National Association, as Trustee for MASTR Asset Backed Securities Trust 2006-NC1, Mortgage Pass-Through Certificates, Series 2006-NC1",20 SM 000356,Servicemembers,Closed,20200121,20200302
41,83961331,"U.S. Bank National Association, as Trustee for Structured Asset Mortgage Investments II Inc.,Bear Stearns ARM Trust, Mortgage Pass-Through Certificates, Series 2004-5",20 SM 000340,Servicemembers,Closed,20200121,20200206
42,83973032,"U.S. Bank National Association, as Trustee for Structured Asset Securities Corporation, Mortgage Pass-Through Certificates, Series 2006-EQ1",19 SM 004318,Servicemembers,Closed,20190920,20191121
43,83973568,"Deutsche Bank National Trust Company, as trustee, on behalf of the holders of the Impac Secured Assets Corp., Mortgage Pass-Through Certificates Series 2006-5",20 SM 000583,Servicemembers,Open,20200131,20200131
44,83977017,"U.S. Bank National Association, as Trustee, successor in interest to Bank of America National Association, as Trustee, successor by merger to LaSalle Bank National Association, as Trustee for Residential Asset Mortgage Products, Inc., Mortgage etc.,",19 SM 004644,Servicemembers,Closed,20191004,20191112
45,83979588,"U.S. Bank National Association, as Trustee for MASTR Asset Backed Securities Trust 2006-WMC3 Mortgage Pass-Through Certificates, Series 2006-WMC3",20 SM 000370,Servicemembers,Closed,20200123,20200123
46,83982082,"Wilmington Trust National Association, As Successor Trustee To Citibank, N.a., As Trustee For Structured Asset Securities Corporation, Mortgage Pass-Through Certificates, Series 2006-S2",19 SM 004655,Servicemembers,Closed,20191004,20191127
47,83986900,"U.S. Bank National Association, as Trustee, for Residential Asset Securities Corporation, Home Equity Mortgage Asset-Backed Pass-Through Certificates, Series 2005-EMX4",19 SM 004610,Servicemembers,Closed,20191003,20191120
48,83989102,"U.S. Bank National Association, as Trustee for Structured Asset Mortgage Investments II Inc., Bear Stearns ARM Trust, Mortgage Pass-Through Certificates, Series 2004-10",19 SM 004645,Servicemembers,Closed,20191004,20210604
49,83996451,"U.S. Bank National Association, as Trustee for Wells Fargo Asset Securities Corporation, Mortgage Pass-Through Certificates Series 2006-AR6",19 SM 004675,Servicemembers,Closed,20191007,20191018
0,83999320,"U.S. Bank National Association, successor-in-interest to Wachovia Bank, National Association, as Trustee for the Registered Holders of Aegis Asset Backed Securities Trust Mortgage Pass-Through Certificates, Series 2005-4",20 SM 000657,Servicemembers,Closed,20200205,20200925
1,84008554,"U.S. Bank National Association, as Trustee for MASTR Asset Backed Securities Trust 2005-AB1, Mortgage Pass-Through Certificates, Series 2005-AB1",20 SM 000464,Servicemembers,Open,20200127,20200127
2,84011505,"U.S. Bank National Association, As Trustee, Successor IN Interest To Bank Of America, National Association, As Trustee, Successor By Merger To LaSalle Bank National Association, As Trustee, For Residential Asset Mortgage Products, Inc., etc.",19 SM 004842,Servicemembers,Closed,20191014,20191209
3,84013553,"Deutsche Bank National Trust Company, As Trustee For Securitized Asset Backed Receivables LLC Trust 2007-BR1, Mortgage Pass-Through Certificates, Series 2007-BR1",20 SM 000693,Servicemembers,Closed,20200206,20210827
4,84016829,"Deutsche Bank National Trust Company, As Trustee for Holders of IMPAC Secured Assets Corp., Mortgage Pass-Through Certificates, Series 2004-3",20 SM 000702,Servicemembers,Closed,20200206,20200922
5,84017552,"U.S. Bank National Association as trustee for Aegis Asset Backed Securities Trust Mortgage Pass-Through Certificates, Series 2005-4",20 SM 000699,Servicemembers,Open,20200206,20200206
6,84019822,"U.S. Bank National Association, as Trustee for Structured Asset Securities Corporation Mortgage Pass-Through Certificates, Series 2007-GEL2",20 SM 000714,Servicemembers,Open,20200207,20200207
7,84021501,"Deutsche Bank National Trust Company, As Trustee For Saxon Asset Securities Trust 2007-3, Mortgage Loan Asset Backed Certificates, Series 2007-3",20 SM 000716,Servicemembers,Closed,20200207,20201201
8,84050609,"Deutsche Bank National Trust Company, As Trustee For Saxon Asset Securities Trust 2007-3, Mortgage Loan Asset Backed Certificates, Series 2007-3",19 SM 004948,Servicemembers,Closed,20191018,20191227
9,84021782,"Deutsche Bank National Trust Company, as Trustee for HSI Asset Securitization Corporation Trust 2006-OPT3, Mortgage-Pass-Through Certificates, Series 2006-OPT3",19 SM 004887,Servicemembers,Closed,20191016,20200220
10,84033303,"Wells Fargo Bank, National Association as Trustee for Structured Asset Securities Corporation, Mortgage Pass-Through Certificates, Series 2006-OPT1",19 SM 004726,Servicemembers,Closed,20191009,20191127
11,84033867,"U.S. Bank National Association, as Trustee, for Residential Asset Mortgage Products, Inc., Mortgage Asset-Backed Pass-Through Certificates, Series 2006-EFC2",20 SM 000537,Servicemembers,Closed,20200130,20201207
12,84034907,Deutsche Bank National Trust Company As Trustee For Residential Asset Securitization Trust Series 2005-A14 Mortgage Pass-Through Certificates Series 2005-N,19 SM 004573,Servicemembers,Closed,20191002,20191119
13,84036454,"U.s. Bank National Association, As Trustee For Structured Asset Securities Corporation Mortgage Pass-Through Certificates, Series 2005-Sc1",19 SM 004569,Servicemembers,Closed,20191002,20191119
14,84039330,"Deutsche Bank National Trust Company, As Trustee Of The Home Equity Mortgage Loan Asset-Backed Trust Series Inabs 2006-E, Home Equity Mortgage Loan Asset-Backed Certificates, Series Inabs 2006-E Under The Pooling And Servicing Agreement Dated Dec 1, 2006",19 SM 004588,Servicemembers,Closed,20191002,20191125
15,84043374,Deutsche Bank National Trust Company As Trustee For Residential Asset Securitization Trust Series 2004-A7 Mortgage Pass-Through Certificates Series 2004-G,19 SM 004943,Servicemembers,Closed,20191018,20201229
16,84045519,"U.S. Bank National Association, as Trustee for the Registered Holders of Aegis Asset Backed Securities Trust, Mortgage Pass-Through Certificates, Series 2005-5",19 SM 004983,Servicemembers,Closed,20191018,20191216
17,84048769,"U.S. Bank National Association, as Trustee, successor in interest to Bank of America National Association, as Trustee, successor by merger to LaSalle Bank National Association, as Trustee for Residential Asset Mortgage Products, Inc., Mortgage Asset-etc.,",19 SM 004912,Servicemembers,Closed,20191017,20191204
18,84050268,"Deutsche Bank National Trust Company, As Indenture Trustee For Aegis Asset Backed Securities Trust 2006-1, Mortgage Backed Notes",19 SM 004958,Servicemembers,Closed,20191018,20191209
19,84050355,"U.S. Bank National Association, as Trustee for the registered holders of Aegis Asset Backed Securities Trust 2005-2, Mortgage Backed Notes",19 SM 004939,Servicemembers,Closed,20191018,20191216
20,84053770,"Wells Fargo Bank, National Association, as Trustee for Securitized Asset Backed Receivables LLC Trust 2004-OP2, Mortgage Pass-Through Certificates, Series 2004-OP2",19 SM 004926,Servicemembers,Closed,20191018,20191227
21,84057648,"U.S. Bank National Association, as Trustee for Structured Asset Securities Corporation Mortgage Pass-Through Certificates, Series 2007-BC4",19 SM 004793,Servicemembers,Open,20191011,20191011
22,84064667,"Deutsche Bank National Trust Company, as Trustee for the Pooling and Servicing Agreement Dated as of November 1, 2006 Securitized Asset Backed Receivables LLC Trust 2006-FR4 Mortgage Pass-Through Certificates, Series 2006-FR4",19 SM 005231,Servicemembers,Closed,20191031,20200127
23,84065377,Deutsche Bank National Trust Company As Trustee For Residential Asset Securitization Trust Series 2006-A4 Mortgage Pass-Through Certificates Series 2006-D,19 SM 004775,Servicemembers,Closed,20191011,20191227
24,84072211,"U.S. Bank National Association, as Indenture Trustee, Successor in Interest to Wachovia Bank National Association, as Indenture Trustee for Aegis Asset Backed Securities Trust 2005-1, Mortgage Backed Notes",19 SM 005026,Servicemembers,Open,20191022,20191022
25,84080078,"Deutsche Bank National Trust Company, as Trustee under Pooling and Servicing Agreement dated as of June 1, 2007 Securitized Asset Backed Receivables LLC Trust 2007-BR5, Mortgage Pass-Through Certificates, Series 2007-BR5",19 SM 005023,Servicemembers,Closed,20191022,20191105
26,84086696,"Deutsche Bank National Trust Company, As Trustee For Bravo Mortgage Asset Trust 2006-1, Bravo Mortgage Asset Backed Pass-Through Certificates, Series 2006-1",19 SM 005358,Servicemembers,Closed,20191105,20200922
