,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,7848984,"Dyck-O'Neal, Inc.",1265SP000052,Supplementary Process,Disposed (Statistical Purposes),20120314,20121219
1,14412184,"Dyck-O'Neal, Inc.",1387CV000115,Civil,Pending,20130830,20130830
2,17677829,"Dyck-O'Neal, Inc.",1053SP000038,Supplementary Process,Disposed (Statistical Purposes),20100126,20100427
3,18758736,"Dyck-O'Neal, Inc.",1073CV00629,Contract / Business Cases,Open,20100524,20110323
4,27234877,"Dyck-O'Neal, Inc.",0849SP000374,Supplementary Process,Disposed (Statistical Purposes),20080828,20081106
5,63949899,"Dyck-O'Neal, Inc.",1618CV000566,Civil,Disposed (Statistical Purposes),20160620,20160915
6,67005633,"Dyck-O'Neal, Inc.",1633SP000133,Supplementary Process,Disposed (Statistical Purposes),20160803,20160922
7,69357964,"Dyck-O'Neal, Inc.",0881CV01245,Contract / Business Cases,Closed,20080326,20080701
8,74898656,"Dyck-O'Neal, Inc.",1650CV000482,Civil,Disposed (Statistical Purposes),20160620,20160907
9,78249936,"Dyck-O'Neal, Inc.",1739CV000192,Civil,Disposed (Statistical Purposes),20171113,20180621
10,81308377,"Dyck-O'Neal, Inc.",2064CV000174,Civil,Open,20201006,20201006
11,84714501,"Dyck-O'Neal, Inc.",1981CV02335,Contract / Business Cases,Open,20190809,20190809
12,87606992,"Dyck-O'Neal, Inc.",1877CV01377,Contract / Business Cases,Closed,20180924,20190114
13,87739919,"Dyck-O'Neal, Inc.",1885CV00882,Contract / Business Cases,Closed,20180611,20181126
14,88542448,"Dyck-O'Neal, Inc.",1781CV02042,Contract / Business Cases,Open,20170707,20170707
15,11280936,Dyck-O'Neal Inc,1256SP000763,Supplementary Process,Disposed (Statistical Purposes),20120925,20121120
16,70937432,Dyck-O'Neal Inc,1583CV00214,Contract / Business Cases,Open,20150309,20150713
17,71630097,Dyck-O'Neal Inc,0783CV01127,Contract / Business Cases,Closed,20070905,20080122
18,18288904,"Dyck-O'Neal, Incorporated",1081CV03455,Administrative Civil Actions,Closed,20100913,20120315
19,19515573,"Dyck-O'Neal, Incorporated",1081CV02942,Administrative Civil Actions,Closed,20100805,20120307
20,19516940,"Dyck-O'Neal, Incorporated",1281CV02097,Administrative Civil Actions,Closed,20120605,20121001
21,19518019,"Dyck-O'Neal, Incorporated",1281CV02098,Administrative Civil Actions,Closed,20120605,20121001
22,46732963,"Dyck-O'Neal, Incorporated",0802SP000834,Supplementary Process,Disposed (Statistical Purposes),20081229,20090417
23,69112091,"Dyck-O'Neal, Incorporated",0881CV04060,Contract / Business Cases,Closed,20081030,20090427
24,70446782,"Dyck-O'Neal, Incorporated",0781CV03256,Contract / Business Cases,Closed,20070822,20141209
25,74033442,"Dyck-O'Neal, Incorporated",0583CV00944,Administrative Civil Actions,Closed,20050819,20070917
26,74709923,"Dyck-O'Neal, Incorporated",0581CV00962,Contract / Business Cases,Closed,20050322,20070208
27,74721401,"Dyck-O'Neal, Incorporated",0581CV00963,Contract / Business Cases,Closed,20050322,20080327
28,20127917,"Dyck-O'Neal, Inc",0707SP000816,Supplementary Process,Disposed (Statistical Purposes),20071004,20071217
29,67681594,"Dyck-O'Neal, Inc",1183CV00371,Contract / Business Cases,Open,20110404,20110621
30,71516183,"Dyck-O'Neal, Inc",1084CV02103,Administrative Civil Actions,Closed,20100525,20100917
31,76346801,"Dyck-O'Neal, Inc",1673CV00383,Administrative Civil Actions,Closed,20160420,20160420
32,57121474,Dyck-O'Neal Inc.,0815SP000505,Supplementary Process,Disposed (Statistical Purposes),20080520,20080702
33,67677106,Dyck-O'Neal Inc.,1613CV000494,Civil,Pending,20160620,20160620
34,64606978,Dyck-ONeal Inc,1684CV01796,Administrative Civil Actions,Closed,20160606,20160923
35,64609337,Dyck-ONeal Inc,1684CV01795,Administrative Civil Actions,Open,20160606,20160606
36,67786945,Dyck-O'Neal Incorporated,0784CV04495,Contract / Business Cases,Closed,20071015,20080422
37,76687575,Dyck-O-Neal Incorporated,0983CV00262,Administrative Civil Actions,Closed,20090226,20100113
