,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,8509692,Franklin Credit Management Corporation,1312CV000307,Civil,Disposed (Statistical Purposes),20131022,20131113
1,20134148,Franklin Credit Management Corporation,0807SU000276,Summary Process,Disposed (Statistical Purposes),20080523,20080606
2,21860403,Franklin Credit Management Corporation,1507CV000224,Civil,Disposed (Statistical Purposes),20150327,20150803
3,38857172,Franklin Credit Management Corporation,0926SU000065,Summary Process,Disposed (Statistical Purposes),20090427,20090508
4,41107362,Franklin Credit Management Corporation,08H84SP000485,Housing Court Summary Process,Active,20080211,20080211
5,44458959,Franklin Credit Management Corporation,08 MISC 381916,Servicemembers,Closed,20080710,20150211
6,50252659,Franklin Credit Management Corporation,07 MISC 351547,Servicemembers,Closed,20070706,20070918
7,53241271,Franklin Credit Management Corporation,07 MISC 344984,Servicemembers,Closed,20070409,20070619
8,53330546,Franklin Credit Management Corporation,07 MISC 345692,Servicemembers,Closed,20070419,20070703
9,53330595,Franklin Credit Management Corporation,07 MISC 345688,Servicemembers,Closed,20070419,20070816
10,53723360,Franklin Credit Management Corporation,07 MISC 346919,Servicemembers,Closed,20070508,20150211
11,53729533,Franklin Credit Management Corporation,07 MISC 347177,Servicemembers,Closed,20070510,20150211
12,53738411,Franklin Credit Management Corporation,07 MISC 347183,Servicemembers,Closed,20070510,20070717
13,56190184,Franklin Credit Management Corporation,07 MISC 341801,Servicemembers,Closed,20070226,20150211
14,56215512,Franklin Credit Management Corporation,07 MISC 362916,Servicemembers,Closed,20071105,20150211
15,56573295,Franklin Credit Management Corporation,07 MISC 342211,Servicemembers,Closed,20070301,20070711
16,60342078,Franklin Credit Management Corporation,07 MISC 348250,Servicemembers,Closed,20070524,20150211
17,60577965,Franklin Credit Management Corporation,07 MISC 348987,Servicemembers,Closed,20070605,20071121
18,62115016,Franklin Credit Management Corporation,08 MISC 387903,Servicemembers,Closed,20081103,20150211
19,62236951,Franklin Credit Management Corporation,06 MISC 330979,Servicemembers,Closed,20061002,20061114
20,63749313,Franklin Credit Management Corporation,0785CV02632,Contract / Business Cases,Closed,20071219,20091002
21,64264745,Franklin Credit Management Corporation,0777CV00489,Contract / Business Cases,Open,20070312,20080110
22,64884862,Franklin Credit Management Corporation,0983CV00751,Contract / Business Cases,Open,20090619,20090619
23,64974661,Franklin Credit Management Corporation,0782CV01705,Contract / Business Cases,Closed,20071004,20080111
24,65114949,Franklin Credit Management Corporation,0679CV01092,Contract / Business Cases,Closed,20061124,20080212
25,65600596,Franklin Credit Management Corporation,0785CV00452,Contract / Business Cases,Closed,20070309,20120612
26,66549845,Franklin Credit Management Corporation,0883CV00979,Contract / Business Cases,Closed,20080724,20090402
27,66676411,Franklin Credit Management Corporation,0782CV00049,Contract / Business Cases,Open,20070109,20080730
28,67029084,Franklin Credit Management Corporation,0979CV00613,Contract / Business Cases,Closed,20090619,20090623
29,67069609,Franklin Credit Management Corporation,0884CV00312,Contract / Business Cases,Closed,20080118,20080410
30,67444366,Franklin Credit Management Corporation,0884CV00902,Contract / Business Cases,Closed,20080226,20090130
31,67449431,Franklin Credit Management Corporation,0877CV01423,Contract / Business Cases,Closed,20080718,20090205
32,67656422,Franklin Credit Management Corporation,0981CV02321,Contract / Business Cases,Closed,20090616,20091027
33,67657562,Franklin Credit Management Corporation,0773CV00675,Contract / Business Cases,Closed,20070510,20070827
34,68111878,Franklin Credit Management Corporation,0773CV00745,Contract / Business Cases,Closed,20070525,20071003
35,68464466,Franklin Credit Management Corporation,0673CV01439,Contract / Business Cases,Closed,20061120,20070102
