,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,22284148,Computers Performance & Upgrades,0625SC002783,Small Claims,Disposed (Statistical Purposes),20061103,20061213
1,77499651,Velocity Investments LLC assignee of Upgrade Inc assignee of Webbank,2156SP000104,Supplementary Process,Open,20211006,20211006
2,84592527,Velocity Investments LLC assignee of Upgrade Inc assignee of Webbank,2134CV000231,Civil,Open,20210601,20210601
3,88393752,Velocity Investments LLC assignee of Upgrade Inc assignee of Webbank,2156CV000196,Civil,Disposed (Statistical Purposes),20210127,20210609
4,80083745,"Upgrade, Inc.",2101CV001327,Civil,Open,20211119,20211119
5,81603048,Upgrade Grantor Certificate Trust 2019 1,2152CV000586,Civil,Disposed (Statistical Purposes),20211101,20211209
6,81914395,"Upgrade Grantor Certificate Trust 2019 1 serviced By Upgrade, Inc.",2113CV000651,Civil,Open,20211012,20211012
7,81939416,Velocity Investments LLC assignee of Upgrade Inc. assignee of Webbank,2113CV000690,Civil,Open,20211025,20211025
8,82131953,Velocity Investments LLC assignee of Upgrade Inc. assignee of Webbank,2132CV000850,Civil,Disposed (Statistical Purposes),20211112,20220120
9,86733485,Velocity Investments LLC assignee of Upgrade Inc,2156CV000931,Civil,Disposed (Statistical Purposes),20210602,20210719
