,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,37579,Harvest Credit Management,1169SP000126,Supplementary Process,Disposed (Statistical Purposes),20110419,20111005
1,260238,Harvest Credit Management,1251SP000033,Supplementary Process,Disposed (Statistical Purposes),20120208,20120328
2,346964,Harvest Credit Management,1043SP000424,Supplementary Process,Disposed (Statistical Purposes),20101126,20120113
3,558837,Harvest Credit Management,1158SP000422,Supplementary Process,Disposed (Statistical Purposes),20111107,20120105
4,886489,Harvest Credit Management,1134SC000287,Small Claims,Disposed (Statistical Purposes),20110328,20110602
5,1167019,Harvest Credit Management,1015SP000305,Supplementary Process,Disposed (Statistical Purposes),20100304,20100422
6,1439872,Harvest Credit Management,1334CV000555,Civil,Disposed (Statistical Purposes),20130930,20150114
7,2524253,Harvest Credit Management,1266CV000481,Civil,Disposed (Statistical Purposes),20121119,20131216
8,3315253,Harvest Credit Management,1229SP000086,Supplementary Process,Disposed (Statistical Purposes),20121022,20121206
9,3419243,Harvest Credit Management,1053SP000517,Supplementary Process,Disposed (Statistical Purposes),20100712,20100927
10,4183157,Harvest Credit Management,1356CV001144,Civil,Disposed (Statistical Purposes),20130715,20140627
11,4417300,Harvest Credit Management,1123SC002950,Small Claims,Disposed (Statistical Purposes),20111109,20120104
12,6062045,Harvest Credit Management,1223SC001778,Small Claims,Disposed (Statistical Purposes),20120618,20121010
13,6810640,Harvest Credit Management,1262SP000580,Supplementary Process,Disposed (Statistical Purposes),20120822,20130130
14,6857455,Harvest Credit Management,1014SP000061,Supplementary Process,Disposed (Statistical Purposes),20100125,20100512
15,6859312,Harvest Credit Management,1262SP000569,Supplementary Process,Disposed (Statistical Purposes),20120912,20130130
16,7223612,Harvest Credit Management,1042SC000382,Small Claims,Disposed (Statistical Purposes),20101018,20110506
17,7228378,Harvest Credit Management,1157SC001123,Small Claims,Disposed (Statistical Purposes),20111101,20120209
18,7372793,Harvest Credit Management,1014SC000670,Small Claims,Disposed (Statistical Purposes),20100608,20100727
19,8225725,Harvest Credit Management,1047CV000071,Civil,Disposed (Statistical Purposes),20100208,20100423
20,9592930,Harvest Credit Management,1150SP000785,Supplementary Process,Disposed (Statistical Purposes),20111031,20120105
21,9603332,Harvest Credit Management,1004CV000065,Civil,Disposed (Statistical Purposes),20100816,20110401
22,10560274,Harvest Credit Management,1166SC000240,Small Claims,Disposed (Statistical Purposes),20110329,20110422
23,11199676,Harvest Credit Management,1433SP000068,Supplementary Process,Disposed (Statistical Purposes),20140324,20140701
24,11317190,Harvest Credit Management,1136SC000362,Small Claims,Disposed (Statistical Purposes),20110331,20110719
25,11528051,Harvest Credit Management,1016SC000490,Small Claims,Disposed (Statistical Purposes),20100806,20100929
26,11583216,Harvest Credit Management,1054CV000504,Civil,Disposed (Statistical Purposes),20100412,20100708
27,12680200,Harvest Credit Management,1145SP000210,Supplementary Process,Disposed (Statistical Purposes),20111011,20111227
28,13048218,Harvest Credit Management,1064SP000045,Supplementary Process,Disposed (Statistical Purposes),20100125,20100428
29,13737707,Harvest Credit Management,1011SP000493,Supplementary Process,Disposed (Statistical Purposes),20100405,20100816
30,15205843,Harvest Credit Management,1033SC000065,Small Claims,Disposed (Statistical Purposes),20100111,20100210
31,15348954,Harvest Credit Management,1032SC000463,Small Claims,Disposed (Statistical Purposes),20100312,20100517
32,15381918,Harvest Credit Management,1113SC001696,Small Claims,Disposed (Statistical Purposes),20111007,20111207
33,16214288,Harvest Credit Management,1064SC001379,Small Claims,Disposed (Statistical Purposes),20101227,20110107
34,16431213,Harvest Credit Management,1069SC000559,Small Claims,Disposed (Statistical Purposes),20100803,20100922
35,16445759,Harvest Credit Management,1105SC000999,Small Claims,Pending,20111031,20111031
36,16786601,Harvest Credit Management,1016SP000033,Supplementary Process,Disposed (Statistical Purposes),20100125,20101118
37,16977089,Harvest Credit Management,1226SP000188,Supplementary Process,Disposed (Statistical Purposes),20121022,20151029
38,17240779,Harvest Credit Management,1431SP000013,Supplementary Process,Disposed (Statistical Purposes),20140128,20140814
39,17322444,Harvest Credit Management,1389SP000179,Supplementary Process,Disposed (Statistical Purposes),20131007,20131115
40,17841318,Harvest Credit Management,1108SC000301,Small Claims,Disposed (Statistical Purposes),20110927,20120427
41,17946797,Harvest Credit Management,1106SP000219,Supplementary Process,Disposed (Statistical Purposes),20110412,20111229
42,17974693,Harvest Credit Management,1007SC000232,Small Claims,Disposed (Statistical Purposes),20100310,20100430
43,18273360,Harvest Credit Management,1007SP000921,Supplementary Process,Disposed (Statistical Purposes),20101101,20101209
