,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,45496,PHH Mortgage Corporation,14H79SP001747,Housing Court Summary Process,Active,20140509,20140509
1,841520,PHH Mortgage Corporation,10 MISC 442022,Servicemembers,Closed,20101025,20110427
2,1172248,PHH Mortgage Corporation,10 MISC 442944,Servicemembers,Closed,20101115,20110427
3,1652296,PHH Mortgage Corporation,1150SU000580,Summary Process,Disposed (Statistical Purposes),20110829,20110923
4,1801657,PHH Mortgage Corporation,11H77SP002728,Housing Court Summary Process,Closed,20110810,20110912
5,2353221,PHH Mortgage Corporation,14H85SP001168,Housing Court Summary Process,Closed,20140320,20140502
6,2512121,PHH Mortgage Corporation,1418SU000053,Summary Process,Closed (Transferred),20140428,20140507
7,2961214,PHH Mortgage Corporation,11 MISC 444447,Servicemembers,Closed,20110107,20110527
8,3064388,PHH Mortgage Corporation,11 MISC 444802,Servicemembers,Closed,20110124,20110526
9,3064797,PHH Mortgage Corporation,11 MISC 444803,Servicemembers,Closed,20110124,20110607
10,3070200,PHH Mortgage Corporation,1418SU000074,Summary Process,Disposed (Statistical Purposes),20140611,20140624
11,3071160,PHH Mortgage Corporation,1418SU000075,Summary Process,Disposed (Statistical Purposes),20140611,20140701
12,3109831,PHH Mortgage Corporation,11 MISC 444978,Servicemembers,Closed,20110128,20111006
13,3110394,PHH Mortgage Corporation,11 MISC 444979,Servicemembers,Closed,20110128,20110719
14,3248434,PHH Mortgage Corporation,11 MISC 445383,Servicemembers,Closed,20110214,20110407
15,3251025,PHH Mortgage Corporation,11 MISC 445386,Servicemembers,Closed,20110214,20110405
16,3605169,PHH Mortgage Corporation,11 MISC 446925,Servicemembers,Closed,20110401,20110811
17,3985452,PHH Mortgage Corporation,11 MISC 448348,Servicemembers,Closed,20110509,20110913
18,4150067,PHH Mortgage Corporation,14 MISC 481134,Servicemembers,Open,20140110,20140110
19,4343883,PHH Mortgage Corporation,14 MISC 481571,Servicemembers,Closed,20140211,20140417
20,4347480,PHH Mortgage Corporation,13 MISC 478646,Servicemembers,Closed,20130719,20130917
21,4348585,PHH Mortgage Corporation,13 MISC 478649,Servicemembers,Open,20130719,20130719
22,4349068,PHH Mortgage Corporation,13 MISC 478650,Servicemembers,Closed,20130719,20130906
23,4353953,PHH Mortgage Corporation,14H85SP005325,Housing Court Summary Process,Active,20141219,20141219
24,4597085,PHH Mortgage Corporation,13 MISC 478995,Servicemembers,Closed,20130809,20130930
25,4607692,PHH Mortgage Corporation,14 MISC 482736,Servicemembers,Closed,20140404,20150325
26,4608610,PHH Mortgage Corporation,14 MISC 482737,Servicemembers,Closed,20140404,20140618
27,4735932,PHH Mortgage Corporation,14 MISC 485666,Servicemembers,Closed,20140815,20150430
28,4789281,PHH Mortgage Corporation,14 MISC 483277,Servicemembers,Closed,20140425,20140717
29,4802119,PHH Mortgage Corporation,13 MISC 479300,Servicemembers,Closed,20130830,20131016
30,5416707,PHH Mortgage Corporation,14 MISC 489124,Servicemembers,Closed,20141230,20150911
31,8349501,PHH Mortgage Corporation,12H77SP005061,Housing Court Summary Process,Closed,20121220,20130117
32,8350785,PHH Mortgage Corporation,12H77SP005062,Housing Court Summary Process,Closed,20121220,20130117
33,9157023,PHH Mortgage Corporation,11H79SP003482,Housing Court Summary Process,Active,20110818,20110818
34,9197995,PHH Mortgage Corporation,13 MISC 479329,Servicemembers,Closed,20130830,20131028
35,9201285,PHH Mortgage Corporation,13 MISC 479334,Servicemembers,Open,20130830,20130830
36,9672765,PHH Mortgage Corporation,1027SU000175,Summary Process,Disposed (Statistical Purposes),20100706,20100826
37,10484515,PHH Mortgage Corporation,11H85SP002591,Housing Court Summary Process,Active,20110718,20110718
38,10488315,PHH Mortgage Corporation,12H77SP001215,Housing Court Summary Process,Closed,20120402,20120501
39,11577810,PHH Mortgage Corporation,13 MISC 480392,Servicemembers,Closed,20131101,20140124
40,11590571,PHH Mortgage Corporation,13 MISC 480398,Servicemembers,Closed,20131101,20131224
41,11748368,PHH Mortgage Corporation,13 MISC 480671,Servicemembers,Closed,20131122,20140109
42,11749134,PHH Mortgage Corporation,13 MISC 480672,Servicemembers,Closed,20131122,20140124
43,11750855,PHH Mortgage Corporation,13 MISC 480673,Servicemembers,Closed,20131122,20140430
44,11967330,PHH Mortgage Corporation,1453SU000194,Summary Process,Disposed (Statistical Purposes),20140602,20140701
45,12050640,PHH Mortgage Corporation,1314SU000573,Summary Process,Disposed (Statistical Purposes),20131007,20140918
46,12055421,PHH Mortgage Corporation,13 MISC 481060,Servicemembers,Closed,20131231,20140905
47,12317669,PHH Mortgage Corporation,14H77SP002868,Housing Court Summary Process,Closed,20140728,20140812
48,12510377,PHH Mortgage Corporation,11 MISC 456261,Servicemembers,Closed,20111125,20120322
49,12626118,PHH Mortgage Corporation,10H77SP001050,Housing Court Summary Process,Closed,20100412,20100427
0,12629028,PHH Mortgage Corporation,11 MISC 455555,Servicemembers,Closed,20111104,20120229
1,12630620,PHH Mortgage Corporation,11 MISC 455556,Servicemembers,Closed,20111104,20120213
2,12636814,PHH Mortgage Corporation,11 MISC 455559,Servicemembers,Closed,20111104,20120124
3,13083927,PHH Mortgage Corporation,1256SU000283,Summary Process,Disposed (Statistical Purposes),20120312,20120406
4,13132197,PHH Mortgage Corporation,11H77SP000788,Housing Court Summary Process,Closed,20110307,20110323
5,13151990,PHH Mortgage Corporation,10H77SP001238,Housing Court Summary Process,Closed,20100503,20100519
6,13159631,PHH Mortgage Corporation,10H77SP001239,Housing Court Summary Process,Closed,20100503,20100518
7,13212665,PHH Mortgage Corporation,12H85SP003043,Housing Court Summary Process,Closed,20120801,20120905
