,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,28705823,Christiana Trust C/O SN Servicing Corporation,1658SU000017,Summary Process,Pending,20160328,20160328
1,40788174,SN Servicing Corporation,06 MISC 318334,Miscellaneous,Closed,20060127,20060314
2,64660312,"SN Servicing Corporation on behalf of U.S. Bank Trust, N.A.",1626SU000128,Summary Process,Pending,20160926,20160926
