,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,52446908,"The Money Source, Inc",14 MISC 481203,Servicemembers,Open,20140115,20140115
1,65632610,"The Money Source, Inc.",16 SM 009589,Servicemembers,Open,20161003,20161003
2,66180798,"The Money Source, Inc.",16 SM 008337,Servicemembers,Open,20160823,20160823
3,78577010,"The Money Source, Inc.",1715SU000218,Summary Process,Disposed (Statistical Purposes),20171030,20180403
4,81990642,"The Money Source, Inc.",17 SM 009736,Servicemembers,Closed,20171219,20180510
5,82912007,"The Money Source, Inc.",16 SM 011412,Servicemembers,Closed,20161201,20170619
6,83753414,"The Money Source, Inc.",17 SM 005207,Servicemembers,Closed,20170609,20170703
7,83791154,"The Money Source, Inc.",19 SM 002583,Servicemembers,Closed,20190523,20190924
8,83910763,"The Money Source, Inc.",19 SM 004155,Servicemembers,Closed,20190912,20200922
9,83954208,"The Money Source, Inc.",19 SM 004246,Servicemembers,Closed,20190917,20191219
10,84053840,"The Money Source, Inc.",19 SM 004780,Servicemembers,Closed,20191011,20200826
11,86750097,"The Money Source, Inc.",18 SM 007696,Servicemembers,Closed,20181210,20190322
12,87195207,"The Money Source, Inc.",18 SM 002491,Servicemembers,Closed,20180417,20210512
13,88075982,"The Money Source, Inc.",18 SM 001002,Servicemembers,Closed,20180214,20180615
14,88449473,"The Money Source, Inc.",17 SM 007682,Servicemembers,Closed,20170920,20180406
15,83779702,The Money Source Inc.,19 SM 002551,Servicemembers,Closed,20190521,20190820
16,83882542,The Money Source Inc.,19 SM 004050,Servicemembers,Closed,20190906,20200121
17,83940557,The Money Source Inc.,19 SM 004397,Servicemembers,Closed,20190923,20200826
18,83949695,The Money Source Inc.,20 SM 000197,Servicemembers,Open,20200114,20200114
19,83975142,The Money Source Inc.,19 SM 004481,Servicemembers,Closed,20190926,20211006
20,83981068,The Money Source Inc.,19 SM 004461,Servicemembers,Closed,20190926,20191113
21,83986093,The Money Source Inc.,19 SM 004424,Servicemembers,Closed,20190925,20191030
22,84013166,The Money Source Inc.,20 SM 000495,Servicemembers,Open,20200128,20200128
23,87199190,The Money Source Inc.,19 SM 002254,Servicemembers,Closed,20190501,20190829
