company_name,num_cases
Benuck_&_Rainey.csv,0
Berlin-Wheeler.csv,0
BE_Customer_Solutions.csv,0
Block_Capital_Services.csv,0
Bonded_Collection_Corporatio.csv,0
Broker_Solutions.csv,2
Brown_&_Joseph.csv,0
Bull_City_Financial_Solutions.csv,0
BYL_Collection_Services.csv,0
BYL_Services.csv,0
B_Credit_Services.csv,588
C._System.csv,14
CT_Accounts_Receivable_Management.csv,0
DCM_Services.csv,0
Debted_USA.csv,0
Debt_Management.csv,539
Debt_Recovery_Solutions.csv,2
Delta_Management_Associates.csv,0
Delta_Outsource_Group.csv,0
DEVA.csv,303
Ditech_Financial.csv,1156
Diversified_Adjustment_Service.csv,0
Diversified_Consultants.csv,1
Diversified_Recovery_Bureau.csv,0
Divine_and_Service.csv,0
DTG_Holdings.csv,0
Dyck-O_Neal.csv,38
Dynamic_Recovery_Solutions.csv,0
D_&_A_Services.csv,597
Eastern_Account_System_of_Connecticut.csv,0
Eastpoint_Recovery_Group.csv,0
edars_Business_Services.csv,0
EGS_Financial_Care.csv,0
ElectroMedical_Associates.csv,0
Encore_Receivable_Management.csv,0
enderLive_Network.csv,0
endingClub_Corporatio.csv,3
endingPoint.csv,0
endUS.csv,21
Enhanced_Recovery_Company.csv,0
entral_Credit_Services.csv,0
entral_Portfolio_Control.csv,0
entral_Research.csv,0
EOS_USA.csv,2
Estate_Information_Services.csv,1
eteris_Portfolio_Services.csv,0
Everest_Receivable_Services.csv,0
Exeter_Finance.csv,15
F.H._Cann_&_Associates.csv,0
Fair_Collections_&_Outsourcing_of_New_England.csv,0
Fay_Servicing.csv,0
FCI_Lender_Services.csv,0
Finance_of_America_Mortgage.csv,0
Financial_Asset_Management_Systems.csv,0
Financial_Assistance.csv,0
Financial_Business_and_Consumer_Solutions.csv,0
Financial_Corporation_of_America.csv,92
Financial_Recovery_Services.csv,1
FirstCredit.csv,0
FirstPoint_Collection_Resources.csv,0
Firstsource_Advantage.csv,0
First_Credit_Services.csv,0
First_Financial_Asset_Management.csv,1
First_Financial_Resources.csv,0
First_National_Collection_Bureau.csv,0
Five_Brothers_Mortgage_Company_Services_and_Securing.csv,0
Five_Lakes_Agency.csv,0
FMA_Alliance.csv,0
FMS.csv,46
FMS_Investment_Corp.csv,0
Franklin_Collection_Service.csv,0
Franklin_Credit_Management_Corporatio.csv,72
Franklin_Service.csv,8
Freedom_Loan_Services_Corporatio.csv,0
Freedom_Mortgage_Corporatio.csv,403
FrontLine_Asset_Strategies.csv,0
Frost-Arnett_Company.csv,0
Gatestone_&_Co._International.csv,0
GC_Services_Limited_Partnership.csv,0
General_Revenue_Corporatio.csv,0
Genpact.csv,0
Genpact_Collections.csv,0
Genpact_Services.csv,0
Gila.csv,77
GITSIT_SOLUTIONS.csv,0
Glass_Mountain_Capital.csv,0
Glenn_Associates.csv,14
Global_Credit_&_Collection_Corporatio.csv,0
Global_Payments_Check_Services.csv,0
Global_Receivables_Solutions.csv,0
Goldberg_&_Donova.csv,0
Gragil_Associates.csv,0
Grand_Vacations_Services.csv,0
Gregory_Funding.csv,0
Grimley_Financial_Corporatio.csv,0
Gulf_Coast_Collection_Bureau.csv,0
Harris_&_Harris.csv,5
Harris_&_Harris_of_Illinois.csv,0
HARVARD_FUNDING.csv,3608
HCL_Lending_Solutions.csv,0
Healthcare_Revenue_Recovery_Group.csv,0
HECKredi_of_Kentucky.csv,0
Helvey_&_Associates.csv,0
Higher_Education_Loan_Authority_of_the_state_of_Missouri.csv,5
Hollis_Cobb_Associates.csv,0
HomeBridge_Financial_Services.csv,5
Home_Point_Financial_Corporatio.csv,36
HOVG.csv,5
HTX_REALTY.csv,0
Hunter_Warfield.csv,0
Hunter_Warfield_Of_New_England.csv,0
ife_Line_Billing_Systems.csv,0
J.M._Adjustment_Services.csv,0
James_M_Smallis.csv,0
January_Technologies.csv,0
Javitch_Block.csv,0
Jefferson_Capital_Systems.csv,6918
JNR_Adjustment_Company.csv,0
JP_RECOVERY_SERVICES.csv,0
J_Ross_Associates.csv,0
Kondaur_Capital_Corporatio.csv,91
Kyanite_Services.csv,0
lient_Services.csv,1
Madison_Management_Services.csv,0
Malcolm_S._Gerald_&_Associates.csv,0
"Marois,_James,_Lee.csv",0
"McCarthy,_Burgess_&_Wolff.csv",3
MedConn_Collection_Agency.csv,0
Media_Collections.csv,0
Medical_Data_Systems.csv,0
MEDICREDIT.csv,0
Members_Mortgage_Company.csv,3
Meragon_Financial_Services.csv,0
Mercantile_Adjustment_Bureau.csv,0
Merchants_&_Medical_Credit_Corporatio.csv,0
Merchants_Association_Collection_Divisio.csv,0
Merchants_Credit_Guide_Company.csv,0
Michael_Andrews_&_Associates.csv,0
Midland_Credit_Management.csv,15658
Midland_Funding.csv,215179
Mirand_Response_Systems.csv,0
mmediate_Credit_Recovery.csv,0
Moder_Solutions.csv,0
Monarch_Recovery_Management.csv,0
Monterey_Financial_Services.csv,1
Mortgage_Assets_Management.csv,34
MRE_Financial_Services.csv,0
MRS_BPO.csv,0
MS_SERVICES.csv,152
National_Asset_Mortgage.csv,147
National_Collection_Systems.csv,0
National_Commercial_Services.csv,1
National_Creditors_Connectio.csv,0
National_Credit_Services.csv,1
National_Credit_Systems.csv,1
National_Enterprise_Systems.csv,0
National_Financial_Group.csv,0
National_Recoveries.csv,6
National_Recovery_Solutions.csv,0
Nationstar_Mortgage.csv,6105
Nations_Recovery_Center.csv,0
NATIONWIDE_CREDIT.csv,61
Nationwide_Credit_Corporatio.csv,0
Nationwide_Recovery_Service.csv,0
Nationwide_Recovery_Systems.csv,0
NCB_Management_Services.csv,6
NCC_Business_Services.csv,0
NewRez.csv,88
New_Credit_America.csv,0
New_Penn_Financial.csv,147
Niagara_Credit_Solutions.csv,0
Northstar_Location_Services.csv,0
North_Shore_Agency.csv,0
NRA_Group.csv,7
NTEGRA_SERVICING.csv,0
oanCare.csv,63
oastal_Medical_Billing.csv,0
oastal_Settlement_Recovery.csv,0
OAST_PROFESSIONAL.csv,1
"OCKHART,_MORRIS_&_MONTGOMERY.csv",0
Ocwen_Business_Solutions.csv,0
Ocwen_Financial_Solutions_Private_Limited.csv,0
Ocwen_Loan_Servicing.csv,1264
Ocwen_USVI_Services.csv,0
ognizant_Mortgage_Services_Corporatio.csv,0
ollection_Bureau_of_America.csv,0
ollection_Bureau_of_the_Hudson_Valley.csv,2
ollection_Center.csv,0
ollection_Experts.csv,0
ollection_Management_Company.csv,0
ollection_Technology_Incorporated.csv,0
ollecto.csv,404
ommonwealth_Financial_Systems.csv,62
ommunity_Cash_Management.csv,1
ommunity_Cash_Management_Corporatio.csv,0
ommunity_Loan_Servicing.csv,2
omplete_Payment_Recovery_Services.csv,0
ompu-Link_Corporatio.csv,0
omputer_Credit.csv,2
omstar.csv,0
oncord_Servicing.csv,0
oncord_Servicing_Corporatio.csv,0
OneMain_Consumer_Loa.csv,1
OneMain_Mortgage_Services.csv,2
One_Advantage.csv,1
ongbridge_Financial.csv,9
ONLINE_Information_Services.csv,0
onnect_International.csv,6
ONRAD_CREDIT_CORPORATION.csv,0
onstar_Financial_Services.csv,0
onstar_International.csv,1
ONTINENTAL_CENTRAL_CREDIT_OF_MASSACHUSETTS_IN.csv,0
ontinental_Service_Group.csv,0
ONTRACT_CALLERS_IN.csv,0
onvergent_Outsourcing.csv,0
Optimum_Outcomes.csv,0
Optio_Solutions.csv,1
ore_Recoveries.csv,0
ovate_Loan_Servicing_Corporatio.csv,0
P&B_Capital_Group.csv,0
Palisades_Collection.csv,22884
Peak_Professionals.csv,0
PennyMac_Loan_Services.csv,280
Penn_Credit_Corporatio.csv,0
Perch_Community_Solar.csv,0
Performant_Recovery.csv,0
Peritus_Portfolio_Services.csv,0
Peter_Roberts_&_Associates.csv,0
PHH_Mortgage_Corporatio.csv,1444
Phillips_&_Cohen_Associates.csv,0
Phoenix_Financial_Services.csv,0
PINNACLE_RECOVERY.csv,0
Pioneer_Credit_Recovery.csv,0
Planet_Home_Lending.csv,30
POM_Recoveries.csv,0
Portfolio_Recovery_Associates.csv,105958
PRA_Receivables_Management.csv,0
Premiere_Credit_of_North_America.csv,0
Prince-Parker_&_Associates.csv,0
Professional_Account_Management.csv,0
Professional_Debt_Mediatio.csv,0
Professional_Finance_Company.csv,1
PROFESSIONAL_MANAGEMENT_CORP.csv,0
Professional_Placement_Services.csv,2
Professional_Recovery_Consultants.csv,0
Professional_Service_Bureau.csv,0
Q._DATA_INTERNATIONAL.csv,0
Quantum_Servicing_Corporatio.csv,27
Quicken_Loans.csv,228
R.A._Rogers.csv,0
R.M._Galicia.csv,0
R.T.R._Financial_Services.csv,0
Radius_Global_Solutions.csv,0
Ray_Klei.csv,0
Real_Time_Resolutions.csv,3
Receivables_Management_Associates.csv,0
Receivables_Management_Partners.csv,0
Receivables_Outsourcing.csv,0
Receivables_Performance_Management.csv,1
Receivable_Management_Corporatio.csv,4
Receivable_Management_Service-Recovery_Divisio.csv,0
Recovery_Management_Services.csv,2
Recovery_Management_Solutions.csv,0
RedBrick_Financial_Group.csv,0
REDENCE_RESOURCE_MANAGEMENT.csv,0
redit_Adjustments.csv,1
REDIT_BUREAU_ASSOCIATES-NORTHEAST.csv,0
redit_Bureau_Collection_Services.csv,0
redit_Control.csv,4
redit_Control_Services.csv,4
redit_Corp_Solutions.csv,5
redit_Information_Bureau.csv,7
redit_Management.csv,18636
redit_Protection_Association.csv,0
redit_Resolutions.csv,3
redit_Solutions.csv,508
REDIT_WORLD_SERVICES.csv,0
Reliant_Capital_Solutions.csv,0
Reliant_Loan_Servicing.csv,0
Remex.csv,2
RentDebt_Automated_Collections.csv,0
RENT_RECOVERY_SOLUTIONS.csv,0
Republic_Equity_Credit_Services.csv,0
Resident_Advocate.csv,0
Resurgent_Capital_Services.csv,249
Retrieval-Masters_Creditors_Bureau.csv,0
Revco_Solutions.csv,0
Reverse_Mortgage_Funding.csv,57
Reverse_Mortgage_Solutions.csv,176
RGS_Financial.csv,0
Roadrunner_Account_Services.csv,0
Rocket_Mortgage.csv,0
RoundPoint_Mortgage_Servicing.csv,40
RUI_Credit_Services.csv,0
Rushmore_Loan_Management_Services.csv,2
Rushmore_Service_Center.csv,0
SACOR_FINANCIAL.csv,455
Sage_Capital_Recovery.csv,0
Salary_Finance.csv,0
Santander_Consumer.csv,133
Sarma_Collections.csv,0
SC_Logi.csv,15
Seattle_Service_Bureau.csv,0
Second_Round_Limited_Partnership.csv,0
Security_Credit_Systems.csv,1
Select_Portfolio_Servicing.csv,120
Selene_Finance.csv,70
Seneca_Mortgage_Servicing.csv,7
Sentry_Credit.csv,0
Sequium_Asset_Solutions.csv,0
Sequoia_Concepts.csv,0
ServiceMa.csv,237
Service_Finance_Company.csv,0
Servis_One.csv,0
Seterus.csv,11
Sierra_Pacific_Mortgage_Company.csv,6
SIMM_Associates.csv,4
Siwell.csv,4
SN_Servicing_Corporatio.csv,3
Solomon_and_Solomon.csv,0
Sortis_Financial.csv,0
Sourcepoint.csv,0
Source_Receivables_Management.csv,0
Southwest_Credit_Systems.csv,0
Southwest_Stage_Funding.csv,0
Specialized_Loan_Servicing.csv,126
Spring_Oaks_Capital.csv,0
Spruce_Lending.csv,0
SRA_Associates.csv,0
Statebridge_Company.csv,9
States_Recovery_Systems.csv,0
Statewide_Credit_Services_Corp.csv,0
State_Collection_Service.csv,0
Stevens_Business_Service.csv,4
STONELEIGH_RECOVERY_ASSOCIATES.csv,0
Stuart-Lippman_and_Associates.csv,0
Stuart_-_Lippman_and_Associates.csv,0
SUNRISE_CREDIT_SERVICES.csv,0
Syndicated_Office_Systems.csv,0
Synergetic_Communicatio.csv,0
Systems_&_Services_Technologies.csv,1
S_FINANCIAL_SERVICES_CORPORATION.csv,23
Tata_Consultancy_Services.csv,0
Tate_&_Kirlin_Associates.csv,0
TaxServ_Capital_Services.csv,0
TCS_e-Serve_International_Limited.csv,0
TD_Financial_Services.csv,15
tellishore_Corporation.csv,0
ternational_Computer_Systems.csv,0
Terrill_Outsourcing_Group.csv,0
Texas_Guaranteed_Student_Loan_Corporatio.csv,0
The_Affiliated_Group.csv,0
The_Allen_Daniel_Associates.csv,0
The_Best_Service.csv,9
The_Cadle_Company.csv,43
The_CBE_Group.csv,0
The_Commercial_Collection_Corporation_of_New_York.csv,0
The_Law_Office_of_John_P._Frye.csv,0
THE_MONEY_SOURCE.csv,24
The_Traf_Group.csv,0
Thomas_George_Associates.csv,0
"Todd,_Bremer_&_Lawso.csv",0
Torres_Credit_Services.csv,0
Total_Card.csv,16
Transworld_Systems.csv,107
Tri-State_Adjustments.csv,0
TriVerity.csv,0
TRS_Recovery_Services.csv,0
Tru-Contact_Incorporated.csv,0
TrueAccord_Corp.csv,0
TruHome_Solutions.csv,0
Turnstile_Capital_Management.csv,0
Twin_Oaks_Software_Development.csv,0
Unifi.csv,872
Unifund_Corporatio.csv,9293
Unique_Management_Services.csv,0
United_Collection_Bureau.csv,0
United_Resource_Systems.csv,0
Universal_Component_Lender_Services.csv,0
UNIVERSAL_FIDELITY.csv,0
Upgrade.csv,10
Urban_Fulfillment_Services.csv,0
USCB.csv,10
USCB_Corporatio.csv,0
U_Recovery.csv,1279
Valentine_&_Kebartas.csv,0
Valon_Mortgage.csv,0
Valor_Intelligent_Processing.csv,0
Value_Recovery_Holding.csv,0
Vanderbilt_Mortgage_and_Finance.csv,50
Vantage_Sourcing.csv,4
Van_Ru_Credit_Corporatio.csv,1
Velocity_Investments.csv,6316
Vengroff_Williams.csv,0
Veripro_Solutions.csv,0
Vervent.csv,1
vestinet.csv,0
Veterans_Financial_Management_Group.csv,0
Viking_Client_Services.csv,0
Village_Capital_&_Investment.csv,2
VIRTUOSO_SOURCING_GROUP.csv,0
Vital_Recovery_Services.csv,0
Waterfall_Revenue_Group.csv,0
Waterfront_Capital.csv,22628
Waypoint_Resource_Group.csv,0
Webcollex.csv,27
"Weltman,_Weinberg_&_Reis_Co..csv",0
WESTERN_MASS_CREDIT_CORP.csv,0
Westlake_Portfolio_Management.csv,0
West_Coast_Servicing.csv,16
Wilber_Insurance_Services_Enterprise.csv,0
Williams_&_Fudge.csv,0
Windham_Professionals.csv,1
Yes_Online.csv,0
yon_Collection_Services.csv,0
Zealandia_Capital.csv,0
Zeger_Corp.csv,2
Zenta_Recoveries.csv,0
ZuntaFi_Corp.csv,0
