"post_id","party_name","case_number","case_type","case_status","file_date","status_date"
320938,Middlesex Savings Bank,"1081CV01163",Real Property,Closed,20100326,20100608
322324,Middlesex Savings Bank,"1081CV01164",Real Property,Closed,20100326,20100608
1357386,Middlesex Savings Bank,"1449CV000456",Civil,Disposed (Statistical Purposes),20140725,20141028
1383031,Middlesex Savings Bank,"1449CV000476",Civil,Disposed (Statistical Purposes),20140730,20150205
2094226,Middlesex Savings Bank,"1157SP000210",Supplementary Process,Disposed (Statistical Purposes),20110518,20110825
2516445,Middlesex Savings Bank,"1187CV000147",Civil,Disposed (Statistical Purposes),20110725,20120315
2682235,Middlesex Savings Bank,"1149SP000361",Supplementary Process,Disposed (Statistical Purposes),20110802,20120426
2800041,Middlesex Savings Bank,"1187CV000170",Civil,Disposed (Statistical Purposes),20110826,20110912
2803123,Middlesex Savings Bank,"1187CV000171",Civil,Disposed (Statistical Purposes),20110826,20111117
2805805,Middlesex Savings Bank,"1187CV000172",Civil,Disposed (Statistical Purposes),20110826,20111027
2977878,Middlesex Savings Bank,"1187SC000268",Small Claims,Disposed (Statistical Purposes),20110913,20111214
3046896,Middlesex Savings Bank,"1187CV000192",Civil,Disposed (Statistical Purposes),20110923,20111202
3153869,Middlesex Savings Bank,"1449SC001342",Small Claims,Disposed (Statistical Purposes),20141024,20150205
3432279,Middlesex Savings Bank,"1449CV000691",Civil,Pending,20141117,20141117
3477378,Middlesex Savings Bank,"1181CV00280",Real Property,Closed,20110128,20110323
3563876,Middlesex Savings Bank,"1449SC001473",Small Claims,Disposed (Statistical Purposes),20141128,20150501
3634246,Middlesex Savings Bank,"1085CV00323",Real Property,Closed,20100211,20100409
3916437,Middlesex Savings Bank,"1085CV00604",Real Property,Closed,20100317,20100505
4086392,Middlesex Savings Bank,"1287CV000142",Civil,Disposed (Statistical Purposes),20120814,20131016
4337369,Middlesex Savings Bank,"1181CV01480",Real Property,Closed,20110429,20111216
4969026,Middlesex Savings Bank,"14 MISC 484018",Servicemembers,Closed,20140602,20140805
5211619,Middlesex Savings Bank,"1381CV00754",Real Property,Closed,20130304,20130502
5587522,Middlesex Savings Bank,"1381CV01168",Real Property,Closed,20130404,20130620
5755599,Middlesex Savings Bank,"1367CV000269",Civil,Disposed (Statistical Purposes),20130725,20131011
5852549,Middlesex Savings Bank,"1381CV01699",Real Property,Closed,20130509,20130731
5980813,Middlesex Savings Bank,"1367CV000348",Civil,Disposed (Statistical Purposes),20130927,20131125
6281381,Middlesex Savings Bank,"1162CV001685",Civil,Disposed (Statistical Purposes),20110802,20110919
6767743,Middlesex Savings Bank,"1181CV02498",Real Property,Closed,20110715,20111014
6842079,Middlesex Savings Bank,"1385CV01674",Real Property,Closed,20130919,20131219
6971599,Middlesex Savings Bank,"1285CV01326",Real Property,Closed,20120703,20120817
7017584,Middlesex Savings Bank,"1285CV01478",Real Property,Closed,20120726,20120928
7282279,Middlesex Savings Bank,"1447CV000309",Civil,Disposed (Statistical Purposes),20140923,20141222
7295316,Middlesex Savings Bank,"1447SC000549",Small Claims,Disposed (Statistical Purposes),20140929,20150526
7322767,Middlesex Savings Bank,"1185CV01490",Real Property,Closed,20110802,20110914
7329145,Middlesex Savings Bank,"1185CV01518",Real Property,Closed,20110805,20110927
7461632,Middlesex Savings Bank,"1185CV02424",Contract / Business Cases,Open,20111202,20130515
7491833,Middlesex Savings Bank,"1185CV02624",Real Property,Closed,20111229,20120214
7558146,Middlesex Savings Bank,"1454CV000580",Civil,Disposed (Statistical Purposes),20140813,20141010
7719277,Middlesex Savings Bank,"1173CV00128",Real Property,Closed,20110207,20110407
7777895,Middlesex Savings Bank,"1257CV000664",Civil,Disposed (Statistical Purposes),20121105,20130313
8061498,Middlesex Savings Bank,"1081CV00374",Real Property,Closed,20100129,20100520
8095573,Middlesex Savings Bank,"1464SC001655",Small Claims,Disposed (Statistical Purposes),20141024,20150422
8431657,Middlesex Savings Bank,"1285CV00350",Contract / Business Cases,Closed,20120216,20121127
8533772,Middlesex Savings Bank,"1285CV00817",Contract / Business Cases,Closed,20120425,20121206
8875683,Middlesex Savings Bank,"1148SP000226",Supplementary Process,Disposed (Statistical Purposes),20110808,20111025
9163622,Middlesex Savings Bank,"1136CV000198",Civil,Disposed (Statistical Purposes),20110217,20110412
9237050,Middlesex Savings Bank,"1467SC001106",Small Claims,Disposed (Statistical Purposes),20141002,20150506
9294397,Middlesex Savings Bank,"1148CV000458",Civil,Disposed (Statistical Purposes),20110919,20111202
9470894,Middlesex Savings Bank,"1466SC000757",Small Claims,Disposed (Statistical Purposes),20141024,20150211
9471565,Middlesex Savings Bank,"1466SC000758",Small Claims,Disposed (Statistical Purposes),20141024,20150211
9503416,Middlesex Savings Bank,"1457SC001227",Small Claims,Disposed (Statistical Purposes),20141128,20150211
9590519,Middlesex Savings Bank,"1466SC000843",Small Claims,Disposed (Statistical Purposes),20141128,20150324
9775441,Middlesex Savings Bank,"1067SP000012",Supplementary Process,Disposed (Statistical Purposes),20100119,20100422
9938119,Middlesex Savings Bank,"1487CV000032",Civil,Disposed (Statistical Purposes),20140311,20141106
9978071,Middlesex Savings Bank,"1487CV000047",Civil,Pending,20140401,20140401
10269707,Middlesex Savings Bank,"1385CV00400",Real Property,Closed,20130312,20130425
10274080,Middlesex Savings Bank,"1385CV00402",Real Property,Closed,20130312,20130425
10299699,Middlesex Savings Bank,"1487CV000145",Civil,Disposed (Statistical Purposes),20141031,20150130
10316178,Middlesex Savings Bank,"1487SC000353",Small Claims,Disposed (Statistical Purposes),20141112,20150114
10316915,Middlesex Savings Bank,"1487SC000354",Small Claims,Disposed (Statistical Purposes),20141112,20150114
10335944,Middlesex Savings Bank,"1185CV00697",Contract / Business Cases,Closed,20110414,20110809
10404553,Middlesex Savings Bank,"1487SC000379",Small Claims,Disposed (Statistical Purposes),20141210,20150422
10463877,Middlesex Savings Bank,"1185CV00801",Real Property,Closed,20110429,20110617
10497708,Middlesex Savings Bank,"1166SC000134",Small Claims,Disposed (Statistical Purposes),20110228,20110311
10976786,Middlesex Savings Bank,"1187CV000030",Civil,Disposed (Statistical Purposes),20110204,20110428
11031025,Middlesex Savings Bank,"1187CV000057",Civil,Disposed (Statistical Purposes),20110316,20110615
11106191,Middlesex Savings Bank,"1168CV000047",Civil,Disposed (Statistical Purposes),20110217,20110823
11134441,Middlesex Savings Bank,"1187CV000124",Civil,Disposed (Statistical Purposes),20110609,20120113
11214703,Middlesex Savings Bank,"1073CV01339",Real Property,Closed,20101108,20101228
11375874,Middlesex Savings Bank,"1385CV00909",Real Property,Closed,20130523,20130710
11556985,Middlesex Savings Bank,"1448SC000848",Small Claims,Disposed (Statistical Purposes),20140930,20141219
12090459,Middlesex Savings Bank,"11 MISC 451483",Miscellaneous,Closed,20110801,20120910
12571222,Middlesex Savings Bank,"1165CV000212",Civil,Disposed (Statistical Purposes),20110512,20110718
12590601,Middlesex Savings Bank,"1049SC000954",Small Claims,Disposed (Statistical Purposes),20100827,20101209
14908406,Middlesex Savings Bank,"1481CV08077",Real Property,Closed,20141027,20141218
15168007,Middlesex Savings Bank,"1287CV000047",Civil,Disposed (Statistical Purposes),20120323,20120419
15184465,Middlesex Savings Bank,"1287CV000056",Civil,Disposed (Statistical Purposes),20120402,20120802
15208890,Middlesex Savings Bank,"1149SC000128",Small Claims,Pending,20110202,20110825
15209425,Middlesex Savings Bank,"1149SC000129",Small Claims,Disposed (Statistical Purposes),20110202,20110825
15209866,Middlesex Savings Bank,"1149SC000131",Small Claims,Disposed (Statistical Purposes),20110202,20110826
15213134,Middlesex Savings Bank,"1149SC000138",Small Claims,Disposed (Statistical Purposes),20110202,20110825
15245821,Middlesex Savings Bank,"1149SC000130",Small Claims,Disposed (Statistical Purposes),20110208,20111215
15262416,Middlesex Savings Bank,"1149CV000164",Civil,Disposed (Statistical Purposes),20110217,20110503
15506319,Middlesex Savings Bank,"1149CV000525",Civil,Disposed (Statistical Purposes),20110526,20121002
15582621,Middlesex Savings Bank,"1287CV000087",Civil,Disposed (Statistical Purposes),20120518,20120802
15664588,Middlesex Savings Bank,"1085CV01598",Real Property,Closed,20100722,20100922
15732602,Middlesex Savings Bank,"1287CV000108",Civil,Disposed (Statistical Purposes),20120620,20120815
15829081,Middlesex Savings Bank,"1481CV05349",Real Property,Closed,20140609,20150511
16007819,Middlesex Savings Bank,"1485CV01553",Contract / Business Cases,Closed,20140821,20141007
16294742,Middlesex Savings Bank,"1485CV00192",Real Property,Closed,20140130,20140319
17873776,Middlesex Savings Bank,"1185CV01001",Contract / Business Cases,Suspended,20110524,20120227
17875552,Middlesex Savings Bank,"1185CV01002",Contract / Business Cases,Closed,20110524,20110914
17883257,Middlesex Savings Bank,"1085CV01484",Contract / Business Cases,Open,20100707,20101112
17895743,Middlesex Savings Bank,"1185CV01026",Contract / Business Cases,Open,20110526,20111026
18031059,Middlesex Savings Bank,"1085CV01631",Contract / Business Cases,Open,20100727,20101122
18032469,Middlesex Savings Bank,"1085CV01632",Contract / Business Cases,Closed,20100727,20101006
18285868,Middlesex Savings Bank,"1085CV00524",Equitable Remedies,Closed,20100310,20100311
18415307,Middlesex Savings Bank,"1185CV02063",Contract / Business Cases,Open,20111014,20120117
18492368,Middlesex Savings Bank,"1181CV00289",Contract / Business Cases,Closed,20110128,20111201
18601007,Middlesex Savings Bank,"1085CV01062",Contract / Business Cases,Open,20100514,20101028
18642203,Middlesex Savings Bank,"1185CV02519",Contract / Business Cases,Closed,20111213,20130816
18801194,Middlesex Savings Bank,"1185CV00147",Contract / Business Cases,Closed,20110126,20120217
19110133,Middlesex Savings Bank,"1281CV00541",Contract / Business Cases,Closed,20120213,20120706
19216747,Middlesex Savings Bank,"1281CV03177",Contract / Business Cases,Open,20120809,20121029
19417023,Middlesex Savings Bank,"1385CV01163",Contract / Business Cases,Closed,20130628,20141113
19476253,Middlesex Savings Bank,"1103SP000052",Supplementary Process,Disposed (Statistical Purposes),20110601,20110916
19517610,Middlesex Savings Bank,"1385CV01844",Contract / Business Cases,Closed,20131010,20141103
19641919,Middlesex Savings Bank,"1281CV02409",Contract / Business Cases,Closed,20120628,20130724
19699267,Middlesex Savings Bank,"1285CV00836",Contract / Business Cases,Open,20120427,20121107
19736516,Middlesex Savings Bank,"1285CV00463",Contract / Business Cases,Closed,20120308,20120620
19746277,Middlesex Savings Bank,"1285CV00532",Contract / Business Cases,Closed,20120315,20120911
22269055,Middlesex Savings Bank,"1548SC000009",Small Claims,Disposed (Statistical Purposes),20150105,20150316
22297569,Middlesex Savings Bank,"1548SP000053",Supplementary Process,Pending,20150309,20150309
22397994,Middlesex Savings Bank,"1648SC000092",Small Claims,Pending,20160223,20160223
25009495,Middlesex Savings Bank,"0847CV000037",Civil,Disposed (Statistical Purposes),20080116,20080307
25293112,Middlesex Savings Bank,"0587SC000066",Small Claims,Disposed (Statistical Purposes),20050203,20050223
25294171,Middlesex Savings Bank,"0587SC000067",Small Claims,Disposed (Statistical Purposes),20050203,20050314
25298565,Middlesex Savings Bank,"0587SC000078",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25299961,Middlesex Savings Bank,"0587SC000099",Small Claims,Disposed (Statistical Purposes),20050208,20050309
25300862,Middlesex Savings Bank,"0587SC000077",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25301720,Middlesex Savings Bank,"0587SC000091",Small Claims,Disposed (Statistical Purposes),20050208,20050620
25302659,Middlesex Savings Bank,"0587SC000089",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25304403,Middlesex Savings Bank,"0587SC000079",Small Claims,Disposed (Statistical Purposes),20050208,20050218
25305934,Middlesex Savings Bank,"0587SC000080",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25306776,Middlesex Savings Bank,"0587SC000094",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25307885,Middlesex Savings Bank,"0587SC000083",Small Claims,Disposed (Statistical Purposes),20050208,20050304
25309109,Middlesex Savings Bank,"0587SC000076",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25309950,Middlesex Savings Bank,"0587SC000096",Small Claims,Disposed (Statistical Purposes),20050208,20050316
25311032,Middlesex Savings Bank,"0587SC000087",Small Claims,Disposed (Statistical Purposes),20050208,20050615
25311670,Middlesex Savings Bank,"0587SC000090",Small Claims,Disposed (Statistical Purposes),20050208,20050620
25312373,Middlesex Savings Bank,"0587SC000097",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25312796,Middlesex Savings Bank,"0587SC000092",Small Claims,Disposed (Statistical Purposes),20050208,20050620
25313788,Middlesex Savings Bank,"0587SC000095",Small Claims,Disposed (Statistical Purposes),20050208,20060215
25314724,Middlesex Savings Bank,"0587SC000085",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25315651,Middlesex Savings Bank,"0587SC000086",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25316445,Middlesex Savings Bank,"0587SC000093",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25317475,Middlesex Savings Bank,"0587SC000084",Small Claims,Disposed (Statistical Purposes),20050208,20050304
25318236,Middlesex Savings Bank,"0587SC000098",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25318722,Middlesex Savings Bank,"0587SC000088",Small Claims,Disposed (Statistical Purposes),20050208,20050317
25321237,Middlesex Savings Bank,"0587SC000082",Small Claims,Disposed (Statistical Purposes),20050209,20050317
25323165,Middlesex Savings Bank,"0587SC000074",Small Claims,Disposed (Statistical Purposes),20050209,20050317
25323996,Middlesex Savings Bank,"0587SC000081",Small Claims,Disposed (Statistical Purposes),20050209,20050317
25327636,Middlesex Savings Bank,"0587SC000073",Small Claims,Disposed (Statistical Purposes),20050209,20050620
25330304,Middlesex Savings Bank,"0587SC000071",Small Claims,Disposed (Statistical Purposes),20050209,20050316
25332438,Middlesex Savings Bank,"0587SC000075",Small Claims,Disposed (Statistical Purposes),20050209,20050620
25334678,Middlesex Savings Bank,"0587SC000072",Small Claims,Disposed (Statistical Purposes),20050209,20050218
25385388,Middlesex Savings Bank,"0587SC000135",Small Claims,Disposed (Statistical Purposes),20050303,20050406
25388368,Middlesex Savings Bank,"0587SC000136",Small Claims,Disposed (Statistical Purposes),20050303,20050406
26124557,Middlesex Savings Bank,"0587CV000054",Civil,Disposed (Statistical Purposes),20050413,20050608
26195289,Middlesex Savings Bank,"0587SC000321",Small Claims,Disposed (Statistical Purposes),20050608,20050720
26203118,Middlesex Savings Bank,"0587SC000322",Small Claims,Disposed (Statistical Purposes),20050609,20050629
26216721,Middlesex Savings Bank,"0587SC000290",Small Claims,Disposed (Statistical Purposes),20050520,20050629
26217722,Middlesex Savings Bank,"0587SC000291",Small Claims,Disposed (Statistical Purposes),20050520,20050629
26239213,Middlesex Savings Bank,"0587CV000094",Civil,Disposed (Statistical Purposes),20050525,20050727
26381684,Middlesex Savings Bank,"0649CV000293",Civil,Disposed (Statistical Purposes),20060404,20060531
26688051,Middlesex Savings Bank,"0649CV000610",Civil,Disposed (Statistical Purposes),20060626,20060626
27391910,Middlesex Savings Bank,"0549CV000686",Civil,Disposed (Statistical Purposes),20050819,20051020
27828423,Middlesex Savings Bank,"1649SC000142",Small Claims,Pending,20160223,20160223
27837604,Middlesex Savings Bank,"1649SC000143",Small Claims,Disposed (Statistical Purposes),20160223,20160316
28108201,Middlesex Savings Bank,"1587CV000107",Civil,Pending,20151015,20151015
28128683,Middlesex Savings Bank,"1549SP000040",Supplementary Process,Disposed (Statistical Purposes),20150306,20150402
28132457,Middlesex Savings Bank,"1587CV000116",Civil,Disposed (Statistical Purposes),20151124,20160122
28135091,Middlesex Savings Bank,"1587CV000109",Civil,Disposed (Statistical Purposes),20151030,20151118
28155152,Middlesex Savings Bank,"1587CV000121",Civil,Pending,20151208,20151208
29774732,Middlesex Savings Bank,"0921CV000736",Civil,Disposed (Statistical Purposes),20091016,20100204
30385791,Middlesex Savings Bank,"1587CV000035",Civil,Disposed (Statistical Purposes),20150406,20150520
31117996,Middlesex Savings Bank,"0587CV000128",Civil,Disposed (Statistical Purposes),20050719,20051027
31131582,Middlesex Savings Bank,"0587CV000133",Civil,Disposed (Statistical Purposes),20050727,20051011
31163604,Middlesex Savings Bank,"0587SC000441",Small Claims,Disposed (Statistical Purposes),20050817,20050928
31164072,Middlesex Savings Bank,"0587SC000438",Small Claims,Disposed (Statistical Purposes),20050817,20050928
31164371,Middlesex Savings Bank,"0587SC000440",Small Claims,Disposed (Statistical Purposes),20050817,20050902
31165082,Middlesex Savings Bank,"0587SC000443",Small Claims,Disposed (Statistical Purposes),20050817,20050902
31168272,Middlesex Savings Bank,"0587SC000439",Small Claims,Disposed (Statistical Purposes),20050817,20050928
31169290,Middlesex Savings Bank,"0587SC000447",Small Claims,Disposed (Statistical Purposes),20050817,20050928
31169507,Middlesex Savings Bank,"0587SC000444",Small Claims,Disposed (Statistical Purposes),20050817,20050930
31170604,Middlesex Savings Bank,"0587SC000445",Small Claims,Disposed (Statistical Purposes),20050817,20050928
31171032,Middlesex Savings Bank,"0587SC000446",Small Claims,Disposed (Statistical Purposes),20050817,20050928
31174118,Middlesex Savings Bank,"0587SC000437",Small Claims,Disposed (Statistical Purposes),20050817,20051215
31176287,Middlesex Savings Bank,"0587SC000442",Small Claims,Disposed (Statistical Purposes),20050817,20051018
31192649,Middlesex Savings Bank,"0587SC000464",Small Claims,Disposed (Statistical Purposes),20050824,20050928
31194241,Middlesex Savings Bank,"0587SC000465",Small Claims,Disposed (Statistical Purposes),20050824,20051024
31201541,Middlesex Savings Bank,"0587SC000466",Small Claims,Disposed (Statistical Purposes),20050824,20050928
31202342,Middlesex Savings Bank,"0587CV000177",Civil,Disposed (Statistical Purposes),20050921,20051122
31295762,Middlesex Savings Bank,"0787SC000312",Small Claims,Disposed (Statistical Purposes),20070625,20070810
31300576,Middlesex Savings Bank,"0787SC000308",Small Claims,Disposed (Statistical Purposes),20070625,20070815
31301037,Middlesex Savings Bank,"0787SC000311",Small Claims,Disposed (Statistical Purposes),20070625,20090319
31301689,Middlesex Savings Bank,"0787SC000310",Small Claims,Disposed (Statistical Purposes),20070625,20070815
31321287,Middlesex Savings Bank,"1621CV000008",Civil,Pending,20160108,20160108
31417840,Middlesex Savings Bank,"0687CV000175",Civil,Disposed (Statistical Purposes),20060821,20061020
31444204,Middlesex Savings Bank,"0721SP000009",Supplementary Process,Disposed (Statistical Purposes),20070126,20070413
31747763,Middlesex Savings Bank,"1587SC000193",Small Claims,Disposed (Statistical Purposes),20150811,20150911
31876475,Middlesex Savings Bank,"0687SC000149",Small Claims,Disposed (Statistical Purposes),20060301,20060405
31877678,Middlesex Savings Bank,"0687SC000150",Small Claims,Disposed (Statistical Purposes),20060301,20060405
31878060,Middlesex Savings Bank,"0687SC000118",Small Claims,Disposed (Statistical Purposes),20060216,20060330
31878981,Middlesex Savings Bank,"0687SC000146",Small Claims,Disposed (Statistical Purposes),20060301,20061004
31881721,Middlesex Savings Bank,"0687SC000145",Small Claims,Disposed (Statistical Purposes),20060228,20061004
31883284,Middlesex Savings Bank,"0687SC000151",Small Claims,Disposed (Statistical Purposes),20060301,20060405
31884782,Middlesex Savings Bank,"0687SC000147",Small Claims,Disposed (Statistical Purposes),20060301,20060405
31886028,Middlesex Savings Bank,"0687SC000148",Small Claims,Disposed (Statistical Purposes),20060301,20060405
31892676,Middlesex Savings Bank,"0687SC000152",Small Claims,Disposed (Statistical Purposes),20060301,20060405
31894130,Middlesex Savings Bank,"0687SC000154",Small Claims,Disposed (Statistical Purposes),20060301,20060405
31897180,Middlesex Savings Bank,"0687SC000155",Small Claims,Disposed (Statistical Purposes),20060301,20060405
31898252,Middlesex Savings Bank,"0687SC000156",Small Claims,Disposed (Statistical Purposes),20060301,20060314
31899613,Middlesex Savings Bank,"0687SC000153",Small Claims,Disposed (Statistical Purposes),20060301,20060405
31908213,Middlesex Savings Bank,"0687SC000144",Small Claims,Disposed (Statistical Purposes),20060302,20061004
31911039,Middlesex Savings Bank,"0687SC000143",Small Claims,Disposed (Statistical Purposes),20060302,20060314
31963455,Middlesex Savings Bank,"0687SC000284",Small Claims,Disposed (Statistical Purposes),20060426,20061005
31967943,Middlesex Savings Bank,"0687SC000285",Small Claims,Disposed (Statistical Purposes),20060426,20060502
31970547,Middlesex Savings Bank,"0687SC000281",Small Claims,Disposed (Statistical Purposes),20060426,20060601
31971731,Middlesex Savings Bank,"0687SC000286",Small Claims,Disposed (Statistical Purposes),20060426,20060531
31977310,Middlesex Savings Bank,"0687SC000283",Small Claims,Disposed (Statistical Purposes),20060426,20070214
31979531,Middlesex Savings Bank,"0687SC000282",Small Claims,Disposed (Statistical Purposes),20060426,20060502
31982870,Middlesex Savings Bank,"0687SC000259",Small Claims,Disposed (Statistical Purposes),20060418,20060511
32019640,Middlesex Savings Bank,"0687SC000342",Small Claims,Disposed (Statistical Purposes),20060519,20060614
32369527,Middlesex Savings Bank,"0987CV000052",Civil,Disposed (Statistical Purposes),20090223,20090423
33030775,Middlesex Savings Bank,"1687CV000009",Civil,Pending,20160122,20160122
33062329,Middlesex Savings Bank,"1687CV000002",Civil,Disposed (Statistical Purposes),20160105,20160225
33069142,Middlesex Savings Bank,"1687CV000003",Civil,Disposed (Statistical Purposes),20160105,20160225
33116272,Middlesex Savings Bank,"1687CV000016",Civil,Pending,20160315,20160315
33404554,Middlesex Savings Bank,"1562CV001365",Civil,Pending,20151026,20151026
33920036,Middlesex Savings Bank,"0557CV000345",Civil,Disposed (Statistical Purposes),20050628,20050804
34883576,Middlesex Savings Bank,"0587CV000231",Civil,Disposed (Statistical Purposes),20051228,20060213
34980782,Middlesex Savings Bank,"0687CV000253",Civil,Disposed (Statistical Purposes),20061204,20070510
35009674,Middlesex Savings Bank,"0687CV000261",Civil,Disposed (Statistical Purposes),20061212,20070131
36420540,Middlesex Savings Bank,"0887CV000262",Civil,Disposed (Statistical Purposes),20081008,20081203
36541970,Middlesex Savings Bank,"0787CV000162",Civil,Disposed (Statistical Purposes),20070703,20070815
36656608,Middlesex Savings Bank,"0787CV000235",Civil,Disposed (Statistical Purposes),20070917,20071024
36716569,Middlesex Savings Bank,"0765SP000150",Supplementary Process,Disposed (Statistical Purposes),20071015,20080206
37038190,Middlesex Savings Bank,"0962CV003670",Civil,Disposed (Statistical Purposes),20091112,20100706
37285055,Middlesex Savings Bank,"1667SC000141",Small Claims,Pending,20160314,20160314
37287728,Middlesex Savings Bank,"1667SC000142",Small Claims,Pending,20160314,20160314
37562199,Middlesex Savings Bank,"1653CV000096",Civil,Pending,20160217,20160217
38228123,Middlesex Savings Bank,"0562CV001468",Civil,Disposed (Statistical Purposes),20050802,20060511
38554487,Middlesex Savings Bank,"0967CV000149",Civil,Disposed (Statistical Purposes),20090217,20090415
39895172,Middlesex Savings Bank,"0667CV000750",Civil,Disposed (Statistical Purposes),20061020,20070129
40378480,Middlesex Savings Bank,"1557SC000019",Small Claims,Disposed (Statistical Purposes),20150112,20150723
41885251,Middlesex Savings Bank,"15 SM 000017",Servicemembers,Open,20150102,20150102
46349250,Middlesex Savings Bank,"0710SP000026",Supplementary Process,Disposed (Statistical Purposes),20070126,20070329
47735426,Middlesex Savings Bank,"1085CV01985",Contract / Business Cases,Open,20100914,20120315
