"post_id","party_name","case_number","case_type","case_status","file_date","status_date"
150366,"Chase Bank Usa, N.A.","1068CV000200",Civil,Disposed (Statistical Purposes),20100430,20100720
160997,"Chase Bank Usa, N.A.","1098CV000343",Civil,Disposed (Statistical Purposes),20100706,20111025
163869,"Chase Bank Usa, N.A.","1111CV000646",Civil,Disposed (Statistical Purposes),20110308,20110721
167343,"Chase Bank Usa, N.A.","1111CV000668",Civil,Disposed (Statistical Purposes),20110310,20130905
167709,"Chase Bank Usa, N.A.","1111CV000669",Civil,Disposed (Statistical Purposes),20110309,20120710
168088,"Chase Bank Usa, N.A.","1013CV001390",Civil,Disposed (Statistical Purposes),20100709,20110609
177798,"Chase Bank Usa, N.A.","1063CV000140",Civil,Disposed (Statistical Purposes),20100420,20100512
184844,"Chase Bank Usa, N.A.","1068CV000205",Civil,Disposed (Statistical Purposes),20100505,20100917
185400,"Chase Bank Usa, N.A.","1068CV000206",Civil,Disposed (Statistical Purposes),20100506,20100723
194044,"Chase Bank Usa, N.A.","1060CV000454",Civil,Disposed (Statistical Purposes),20100517,20101001
206957,"Chase Bank Usa, N.A.","1098CV000372",Civil,Disposed (Statistical Purposes),20100719,20110525
207607,"Chase Bank Usa, N.A.","1098CV000373",Civil,Disposed (Statistical Purposes),20100719,20101021
207827,"Chase Bank Usa, N.A.","1098CV000374",Civil,Disposed (Statistical Purposes),20100719,20101115
212729,"Chase Bank Usa, N.A.","1067CV000863",Civil,Disposed (Statistical Purposes),20101112,20110314
219910,"Chase Bank Usa, N.A.","1068CV000221",Civil,Disposed (Statistical Purposes),20100519,20100811
221016,"Chase Bank Usa, N.A.","1060CV000464",Civil,Disposed (Statistical Purposes),20100517,20100913
230654,"Chase Bank Usa, N.A.","1063CV000180",Civil,Disposed (Statistical Purposes),20100517,20101007
237138,"Chase Bank Usa, N.A.","1063CV000183",Civil,Disposed (Statistical Purposes),20100519,20101222
239237,"Chase Bank Usa, N.A.","1068CV000235",Civil,Disposed (Statistical Purposes),20100527,20101206
239504,"Chase Bank Usa, N.A.","1068CV000236",Civil,Disposed (Statistical Purposes),20100527,20100824
243412,"Chase Bank Usa, N.A.","1111CV000673",Civil,Disposed (Statistical Purposes),20110311,20110721
249021,"Chase Bank Usa, N.A.","1067CV000880",Civil,Disposed (Statistical Purposes),20101117,20110504
251095,"Chase Bank Usa, N.A.","1067CV000882",Civil,Disposed (Statistical Purposes),20101118,20110328
252420,"Chase Bank Usa, N.A.","1067CV000883",Civil,Disposed (Statistical Purposes),20101118,20110328
253017,"Chase Bank Usa, N.A.","1110SP000415",Supplementary Process,Disposed (Statistical Purposes),20111012,20120125
261873,"Chase Bank Usa, N.A.","1068SC000206",Small Claims,Disposed (Statistical Purposes),20100528,20100601
268455,"Chase Bank Usa, N.A.","1062CV001664",Civil,Disposed (Statistical Purposes),20100527,20100812
270673,"Chase Bank Usa, N.A.","1062CV001665",Civil,Disposed (Statistical Purposes),20100527,20100902
272109,"Chase Bank Usa, N.A.","1014CV000816",Civil,Disposed (Statistical Purposes),20100727,20100915
272444,"Chase Bank Usa, N.A.","1062CV001666",Civil,Disposed (Statistical Purposes),20100527,20100803
272886,"Chase Bank Usa, N.A.","1014CV000817",Civil,Disposed (Statistical Purposes),20100727,20101228
273451,"Chase Bank Usa, N.A.","1014CV000818",Civil,Disposed (Statistical Purposes),20100727,20110706
273782,"Chase Bank Usa, N.A.","1014CV000819",Civil,Disposed (Statistical Purposes),20100727,20101228
275922,"Chase Bank Usa, N.A.","1062CV001667",Civil,Disposed (Statistical Purposes),20100527,20100812
276470,"Chase Bank Usa, N.A.","1098CV000394",Civil,Disposed (Statistical Purposes),20100726,20140123
277497,"Chase Bank Usa, N.A.","1014CV000825",Civil,Disposed (Statistical Purposes),20100727,20110201
282801,"Chase Bank Usa, N.A.","1043CV000842",Civil,Disposed (Statistical Purposes),20101122,20121102
284270,"Chase Bank Usa, N.A.","1063CV000201",Civil,Disposed (Statistical Purposes),20100603,20101007
288149,"Chase Bank Usa, N.A.","1068CV000246",Civil,Disposed (Statistical Purposes),20100607,20101119
289773,"Chase Bank Usa, N.A.","1015CV003424",Civil,Disposed (Statistical Purposes),20101217,20110217
290799,"Chase Bank Usa, N.A.","1063CV000213",Civil,Disposed (Statistical Purposes),20100610,20101223
299902,"Chase Bank Usa, N.A.","1023CV001888",Civil,Disposed (Statistical Purposes),20100719,20110503
306611,"Chase Bank Usa, N.A.","1088CV000145",Civil,Disposed (Statistical Purposes),20101012,20110610
312296,"Chase Bank Usa, N.A.","1111SC000829",Small Claims,Disposed (Statistical Purposes),20110329,20110427
313457,"Chase Bank Usa, N.A.","1111SC000832",Small Claims,Disposed (Statistical Purposes),20110329,20110426
314237,"Chase Bank Usa, N.A.","1023CV001897",Civil,Disposed (Statistical Purposes),20100721,20101019
314401,"Chase Bank Usa, N.A.","1067CV000912",Civil,Disposed (Statistical Purposes),20101124,20110330
315630,"Chase Bank Usa, N.A.","1023CV001898",Civil,Disposed (Statistical Purposes),20100721,20110518
321653,"Chase Bank Usa, N.A.","1170CV000012",Civil,Disposed (Statistical Purposes),20110119,20110613
327254,"Chase Bank Usa, N.A.","1043CV000840",Civil,Disposed (Statistical Purposes),20101126,20110718
351605,"Chase Bank Usa, N.A.","1160CV000096",Civil,Disposed (Statistical Purposes),20110209,20110906
358408,"Chase Bank Usa, N.A.","1053CV000207",Civil,Disposed (Statistical Purposes),20100208,20100820
362671,"Chase Bank Usa, N.A.","1053CV000208",Civil,Disposed (Statistical Purposes),20100208,20101129
375750,"Chase Bank Usa, N.A.","1060CV000480",Civil,Disposed (Statistical Purposes),20100520,20100628
376830,"Chase Bank Usa, N.A.","1111CV000907",Civil,Disposed (Statistical Purposes),20110401,20111012
378218,"Chase Bank Usa, N.A.","1043CV000857",Civil,Disposed (Statistical Purposes),20101201,20120308
391456,"Chase Bank Usa, N.A.","1014CV000831",Civil,Disposed (Statistical Purposes),20100728,20101015
392744,"Chase Bank Usa, N.A.","1014CV000835",Civil,Disposed (Statistical Purposes),20100728,20101103
397312,"Chase Bank Usa, N.A.","1123CV000235",Civil,Disposed (Statistical Purposes),20110214,20120720
405495,"Chase Bank Usa, N.A.","1039CV000039",Civil,Disposed (Statistical Purposes),20100201,20100729
419694,"Chase Bank Usa, N.A.","1088CV000158",Civil,Disposed (Statistical Purposes),20101115,20120514
426221,"Chase Bank Usa, N.A.","1039CV000058",Civil,Disposed (Statistical Purposes),20100210,20100930
429547,"Chase Bank Usa, N.A.","1013CV001475",Civil,Disposed (Statistical Purposes),20100715,20100903
443235,"Chase Bank Usa, N.A.","1031CV000155",Civil,Disposed (Statistical Purposes),20100128,20100604
446000,"Chase Bank Usa, N.A.","1014CV000885",Civil,Disposed (Statistical Purposes),20100806,20101110
452370,"Chase Bank Usa, N.A.","1023CV002023",Civil,Disposed (Statistical Purposes),20100802,20101206
453544,"Chase Bank Usa, N.A.","1023CV002024",Civil,Disposed (Statistical Purposes),20100802,20101208
457544,"Chase Bank Usa, N.A.","1023CV002027",Civil,Disposed (Statistical Purposes),20100802,20101215
485358,"Chase Bank Usa, N.A.","1039CV000098",Civil,Disposed (Statistical Purposes),20100309,20100603
488445,"Chase Bank Usa, N.A.","1039CV000103",Civil,Disposed (Statistical Purposes),20100311,20100902
488671,"Chase Bank Usa, N.A.","1015CV000328",Civil,Disposed (Statistical Purposes),20100205,20100713
491454,"Chase Bank Usa, N.A.","0910CV001456",Civil,Disposed (Statistical Purposes),20091211,20100714
497966,"Chase Bank Usa, N.A.","1160CV000112",Civil,Disposed (Statistical Purposes),20110214,20120511
504591,"Chase Bank Usa, N.A.","1014SP000522",Supplementary Process,Disposed (Statistical Purposes),20100813,20101208
505209,"Chase Bank Usa, N.A.","1014SP000523",Supplementary Process,Disposed (Statistical Purposes),20100813,20101208
505511,"Chase Bank Usa, N.A.","1014SP000524",Supplementary Process,Disposed (Statistical Purposes),20100813,20110328
512587,"Chase Bank Usa, N.A.","1015CV000408",Civil,Disposed (Statistical Purposes),20100212,20100809
512858,"Chase Bank Usa, N.A.","1015CV000409",Civil,Disposed (Statistical Purposes),20100212,20100729
513120,"Chase Bank Usa, N.A.","1015CV000410",Civil,Disposed (Statistical Purposes),20100212,20100802
533168,"Chase Bank Usa, N.A.","1170CV000024",Civil,Disposed (Statistical Purposes),20110214,20110803
539088,"Chase Bank Usa, N.A.","1034CV000025",Civil,Disposed (Statistical Purposes),20100107,20100820
545009,"Chase Bank Usa, N.A.","1131CV000228",Civil,Disposed (Statistical Purposes),20110222,20110610
546364,"Chase Bank Usa, N.A.","1131CV000229",Civil,Disposed (Statistical Purposes),20110222,20110708
548278,"Chase Bank Usa, N.A.","1131CV000230",Civil,Disposed (Statistical Purposes),20110222,20130314
551738,"Chase Bank Usa, N.A.","1131CV000232",Civil,Disposed (Statistical Purposes),20110222,20110509
562800,"Chase Bank Usa, N.A.","1160CV000113",Civil,Disposed (Statistical Purposes),20110215,20110906
564385,"Chase Bank Usa, N.A.","1039CV000135",Civil,Disposed (Statistical Purposes),20100402,20100824
567180,"Chase Bank Usa, N.A.","1098CV000408",Civil,Disposed (Statistical Purposes),20100803,20110323
573726,"Chase Bank Usa, N.A.","1034CV000034",Civil,Disposed (Statistical Purposes),20100111,20100412
575268,"Chase Bank Usa, N.A.","1034CV000035",Civil,Disposed (Statistical Purposes),20100111,20100714
575783,"Chase Bank Usa, N.A.","1034CV000036",Civil,Disposed (Statistical Purposes),20100111,20100512
580895,"Chase Bank Usa, N.A.","1029CV000048",Civil,Disposed (Statistical Purposes),20100318,20101209
587310,"Chase Bank Usa, N.A.","1067CV000954",Civil,Disposed (Statistical Purposes),20101213,20110602
603070,"Chase Bank Usa, N.A.","1067CV000963",Civil,Disposed (Statistical Purposes),20101215,20110314
620421,"Chase Bank Usa, N.A.","1098CV000434",Civil,Disposed (Statistical Purposes),20100816,20110131
622979,"Chase Bank Usa, N.A.","1170CV000029",Civil,Disposed (Statistical Purposes),20110218,20111017
634316,"Chase Bank Usa, N.A.","1098CV000428",Civil,Disposed (Statistical Purposes),20100819,20101117
640409,"Chase Bank Usa, N.A.","1034CV000052",Civil,Disposed (Statistical Purposes),20100114,20100714
642723,"Chase Bank Usa, N.A.","1034CV000053",Civil,Disposed (Statistical Purposes),20100114,20100802
679395,"Chase Bank Usa, N.A.","1015CV000462",Civil,Disposed (Statistical Purposes),20100218,20110114
680434,"Chase Bank Usa, N.A.","1015CV000463",Civil,Disposed (Statistical Purposes),20100218,20101201
687985,"Chase Bank Usa, N.A.","1131CV000245",Civil,Disposed (Statistical Purposes),20110224,20140618
689879,"Chase Bank Usa, N.A.","1039CV000197",Civil,Disposed (Statistical Purposes),20100517,20100823
697233,"Chase Bank Usa, N.A.","1062CV001740",Civil,Disposed (Statistical Purposes),20100607,20100701
704288,"Chase Bank Usa, N.A.","1039CV000213",Civil,Disposed (Statistical Purposes),20100527,20110120
704951,"Chase Bank Usa, N.A.","1039CV000215",Civil,Disposed (Statistical Purposes),20100527,20100902
722045,"Chase Bank Usa, N.A.","1036CV000144",Civil,Disposed (Statistical Purposes),20100202,20100723
724973,"Chase Bank Usa, N.A.","1036CV000148",Civil,Disposed (Statistical Purposes),20100201,20100305
726538,"Chase Bank Usa, N.A.","1039CV000219",Civil,Disposed (Statistical Purposes),20100601,20101021
727313,"Chase Bank Usa, N.A.","1039CV000220",Civil,Disposed (Statistical Purposes),20100601,20100701
728025,"Chase Bank Usa, N.A.","1036CV000154",Civil,Disposed (Statistical Purposes),20100202,20100407
729128,"Chase Bank Usa, N.A.","1031CV000176",Civil,Disposed (Statistical Purposes),20100201,20110119
730503,"Chase Bank Usa, N.A.","1053CV000242",Civil,Disposed (Statistical Purposes),20100212,20100630
733529,"Chase Bank Usa, N.A.","1031CV000177",Civil,Disposed (Statistical Purposes),20100201,20100928
734536,"Chase Bank Usa, N.A.","1053CV000243",Civil,Disposed (Statistical Purposes),20100212,20101026
740071,"Chase Bank Usa, N.A.","1039CV000231",Civil,Disposed (Statistical Purposes),20100607,20110301
748359,"Chase Bank Usa, N.A.","1156CV000052",Civil,Disposed (Statistical Purposes),20110107,20120827
752904,"Chase Bank Usa, N.A.","1160CV000125",Civil,Disposed (Statistical Purposes),20110218,20110613
755626,"Chase Bank Usa, N.A.","1160CV000126",Civil,Disposed (Statistical Purposes),20110218,20130311
757734,"Chase Bank Usa, N.A.","1160CV000127",Civil,Disposed (Statistical Purposes),20110218,20110516
788172,"Chase Bank Usa, N.A.","1134CV000337",Civil,Disposed (Statistical Purposes),20110325,20130108
812878,"Chase Bank Usa, N.A.","1039CV000269",Civil,Disposed (Statistical Purposes),20100621,20100920
820033,"Chase Bank Usa, N.A.","1039CV000279",Civil,Disposed (Statistical Purposes),20100628,20101012
824526,"Chase Bank Usa, N.A.","1160CV000137",Civil,Disposed (Statistical Purposes),20110222,20110506
826816,"Chase Bank Usa, N.A.","1160CV000138",Civil,Disposed (Statistical Purposes),20110222,20111229
827053,"Chase Bank Usa, N.A.","1036CV000179",Civil,Disposed (Statistical Purposes),20100208,20101220
830255,"Chase Bank Usa, N.A.","1160CV000139",Civil,Disposed (Statistical Purposes),20110222,20110629
830449,"Chase Bank Usa, N.A.","1034CV000075",Civil,Disposed (Statistical Purposes),20100122,20100629
832888,"Chase Bank Usa, N.A.","1160CV000140",Civil,Disposed (Statistical Purposes),20110222,20110314
833247,"Chase Bank Usa, N.A.","1034CV000076",Civil,Disposed (Statistical Purposes),20100122,20100714
835760,"Chase Bank Usa, N.A.","1067CV000984",Civil,Disposed (Statistical Purposes),20101231,20110321
844929,"Chase Bank Usa, N.A.","1198CV000081",Civil,Disposed (Statistical Purposes),20110308,20120712
852005,"Chase Bank Usa, N.A.","1098SP000240",Supplementary Process,Disposed (Statistical Purposes),20100908,20100921
860107,"Chase Bank Usa, N.A.","1036CV000212",Civil,Disposed (Statistical Purposes),20100210,20101028
860864,"Chase Bank Usa, N.A.","1034CV000081",Civil,Disposed (Statistical Purposes),20100125,20101022
867501,"Chase Bank Usa, N.A.","1023CV002301",Civil,Disposed (Statistical Purposes),20100826,20101116
879412,"Chase Bank Usa, N.A.","1041CV000014",Civil,Disposed (Statistical Purposes),20100121,20100604
880355,"Chase Bank Usa, N.A.","1014CV001004",Civil,Disposed (Statistical Purposes),20100908,20101201
881190,"Chase Bank Usa, N.A.","1044CV000498",Civil,Disposed (Statistical Purposes),20100706,20101015
883690,"Chase Bank Usa, N.A.","1034CV000091",Civil,Disposed (Statistical Purposes),20100125,20100412
891505,"Chase Bank Usa, N.A.","1041CV000017",Civil,Disposed (Statistical Purposes),20100127,20100709
893573,"Chase Bank Usa, N.A.","1098CV000508",Civil,Disposed (Statistical Purposes),20100920,20110131
896496,"Chase Bank Usa, N.A.","1041CV000021",Civil,Disposed (Statistical Purposes),20100201,20100312
911907,"Chase Bank Usa, N.A.","1041CV000030",Civil,Disposed (Statistical Purposes),20100208,20100609
914763,"Chase Bank Usa, N.A.","1062CV001840",Civil,Disposed (Statistical Purposes),20100614,20100707
925270,"Chase Bank Usa, N.A.","1041CV000042",Civil,Disposed (Statistical Purposes),20100216,20100806
933521,"Chase Bank Usa, N.A.","1036CV000221",Civil,Disposed (Statistical Purposes),20100212,20100504
933897,"Chase Bank Usa, N.A.","1036CV000222",Civil,Disposed (Statistical Purposes),20100212,20100415
955353,"Chase Bank Usa, N.A.","1157CV000275",Civil,Disposed (Statistical Purposes),20110321,20130328
956746,"Chase Bank Usa, N.A.","1053CV000263",Civil,Disposed (Statistical Purposes),20100217,20100518
958941,"Chase Bank Usa, N.A.","1053CV000264",Civil,Disposed (Statistical Purposes),20100217,20100708
962720,"Chase Bank Usa, N.A.","1062CV001847",Civil,Disposed (Statistical Purposes),20100614,20101015
965454,"Chase Bank Usa, N.A.","1062CV001848",Civil,Disposed (Statistical Purposes),20100614,20100928
972907,"Chase Bank Usa, N.A.","1014CV001029",Civil,Disposed (Statistical Purposes),20100913,20101214
977567,"Chase Bank Usa, N.A.","1134CV000362",Civil,Disposed (Statistical Purposes),20110404,20120608
978237,"Chase Bank Usa, N.A.","1134CV000363",Civil,Disposed (Statistical Purposes),20110404,20110502
978946,"Chase Bank Usa, N.A.","1134CV000364",Civil,Disposed (Statistical Purposes),20110404,20110926
985526,"Chase Bank Usa, N.A.","1131CV000280",Civil,Disposed (Statistical Purposes),20110307,20121025
989679,"Chase Bank Usa, N.A.","1131CV000282",Civil,Disposed (Statistical Purposes),20110307,20120404
991989,"Chase Bank Usa, N.A.","1131CV000283",Civil,Disposed (Statistical Purposes),20110307,20120307
993547,"Chase Bank Usa, N.A.","1131CV000284",Civil,Disposed (Statistical Purposes),20110307,20120229
1003582,"Chase Bank Usa, N.A.","1134CV000376",Civil,Disposed (Statistical Purposes),20110408,20120127
1007941,"Chase Bank Usa, N.A.","1160CV000145",Civil,Disposed (Statistical Purposes),20110224,20110722
1012482,"Chase Bank Usa, N.A.","1014CV001047",Civil,Disposed (Statistical Purposes),20100916,20101214
1021060,"Chase Bank Usa, N.A.","1044CV000527",Civil,Disposed (Statistical Purposes),20100719,20101108
1026736,"Chase Bank Usa, N.A.","1044CV000530",Civil,Disposed (Statistical Purposes),20100719,20101108
1044730,"Chase Bank Usa, N.A.","1098CV000557",Civil,Disposed (Statistical Purposes),20101015,20110124
1055553,"Chase Bank Usa, N.A.","1015CV000613",Civil,Disposed (Statistical Purposes),20100304,20101221
1068624,"Chase Bank Usa, N.A.","1044CV000540",Civil,Disposed (Statistical Purposes),20100722,20110207
1070304,"Chase Bank Usa, N.A.","1157CV000285",Civil,Disposed (Statistical Purposes),20110325,20130107
1084924,"Chase Bank Usa, N.A.","1170CV000066",Civil,Disposed (Statistical Purposes),20110411,20110803
1093449,"Chase Bank Usa, N.A.","1044CV000546",Civil,Disposed (Statistical Purposes),20100726,20110328
1094322,"Chase Bank Usa, N.A.","1044CV000547",Civil,Disposed (Statistical Purposes),20100726,20110329
1094963,"Chase Bank Usa, N.A.","1044CV000548",Civil,Disposed (Statistical Purposes),20100726,20110113
1095494,"Chase Bank Usa, N.A.","1044CV000549",Civil,Disposed (Statistical Purposes),20100726,20110103
1096334,"Chase Bank Usa, N.A.","1044CV000550",Civil,Disposed (Statistical Purposes),20100726,20110215
1103789,"Chase Bank Usa, N.A.","1131CV000267",Civil,Disposed (Statistical Purposes),20110309,20110401
1104485,"Chase Bank Usa, N.A.","1023CV002399",Civil,Disposed (Statistical Purposes),20100907,20101026
1105066,"Chase Bank Usa, N.A.","1134CV000413",Civil,Disposed (Statistical Purposes),20110419,20110713
1105971,"Chase Bank Usa, N.A.","1031CV000195",Civil,Disposed (Statistical Purposes),20100204,20100629
1113902,"Chase Bank Usa, N.A.","1031CV000197",Civil,Disposed (Statistical Purposes),20100204,20100511
1119313,"Chase Bank Usa, N.A.","1031CV000198",Civil,Disposed (Statistical Purposes),20100204,20110902
1128093,"Chase Bank Usa, N.A.","1098CV000578",Civil,Disposed (Statistical Purposes),20101102,20110131
1135897,"Chase Bank Usa, N.A.","1113SC000007",Small Claims,Disposed (Statistical Purposes),20110103,20110214
1136367,"Chase Bank Usa, N.A.","1087CV000258",Civil,Disposed (Statistical Purposes),20100929,20110228
1137222,"Chase Bank Usa, N.A.","1013CV001520",Civil,Disposed (Statistical Purposes),20100726,20110329
1140225,"Chase Bank Usa, N.A.","1013CV001521",Civil,Disposed (Statistical Purposes),20100726,20101228
1142507,"Chase Bank Usa, N.A.","1013CV001522",Civil,Disposed (Statistical Purposes),20100726,20101116
1144085,"Chase Bank Usa, N.A.","1041CV000166",Civil,Disposed (Statistical Purposes),20100511,20110510
1144246,"Chase Bank Usa, N.A.","1044CV000572",Civil,Disposed (Statistical Purposes),20100729,20101116
1147726,"Chase Bank Usa, N.A.","1013CV001524",Civil,Disposed (Statistical Purposes),20100726,20110323
1148335,"Chase Bank Usa, N.A.","1131CV000297",Civil,Disposed (Statistical Purposes),20110311,20120611
1149720,"Chase Bank Usa, N.A.","1013CV001525",Civil,Disposed (Statistical Purposes),20100726,20110329
1151794,"Chase Bank Usa, N.A.","1013CV001526",Civil,Disposed (Statistical Purposes),20100726,20101126
1152500,"Chase Bank Usa, N.A.","1044CV000578",Civil,Disposed (Statistical Purposes),20100730,20110629
1154248,"Chase Bank Usa, N.A.","1041CV000169",Civil,Disposed (Statistical Purposes),20100514,20100920
1154601,"Chase Bank Usa, N.A.","1044CV000580",Civil,Disposed (Statistical Purposes),20100730,20101116
1155090,"Chase Bank Usa, N.A.","1041CV000170",Civil,Disposed (Statistical Purposes),20100514,20100719
1156388,"Chase Bank Usa, N.A.","1013CV001528",Civil,Disposed (Statistical Purposes),20100726,20101228
1158877,"Chase Bank Usa, N.A.","1013CV001529",Civil,Disposed (Statistical Purposes),20100726,20101117
1161098,"Chase Bank Usa, N.A.","1013CV001530",Civil,Disposed (Statistical Purposes),20100726,20110915
1175004,"Chase Bank Usa, N.A.","1160CV000159",Civil,Disposed (Statistical Purposes),20110228,20110510
1175726,"Chase Bank Usa, N.A.","1062CV001982",Civil,Disposed (Statistical Purposes),20100625,20110503
1176124,"Chase Bank Usa, N.A.","1013CV001538",Civil,Disposed (Statistical Purposes),20100726,20101022
1177654,"Chase Bank Usa, N.A.","1013CV001539",Civil,Disposed (Statistical Purposes),20100726,20101117
1177898,"Chase Bank Usa, N.A.","1062CV001983",Civil,Disposed (Statistical Purposes),20100625,20100928
1187627,"Chase Bank Usa, N.A.","1041CV000175",Civil,Disposed (Statistical Purposes),20100520,20100910
1192807,"Chase Bank Usa, N.A.","1034CV000130",Civil,Disposed (Statistical Purposes),20100201,20100608
1194739,"Chase Bank Usa, N.A.","1034CV000131",Civil,Disposed (Statistical Purposes),20100201,20100616
1196327,"Chase Bank Usa, N.A.","1034CV000132",Civil,Disposed (Statistical Purposes),20100201,20100316
1197502,"Chase Bank Usa, N.A.","1034CV000133",Civil,Disposed (Statistical Purposes),20100201,20100318
1203452,"Chase Bank Usa, N.A.","1131SP000125",Supplementary Process,Disposed (Statistical Purposes),20110311,20120201
1204282,"Chase Bank Usa, N.A.","1053CV000295",Civil,Disposed (Statistical Purposes),20100219,20100616
1205669,"Chase Bank Usa, N.A.","1131SP000126",Supplementary Process,Disposed (Statistical Purposes),20110311,20120126
1213896,"Chase Bank Usa, N.A.","1044CV000596",Civil,Disposed (Statistical Purposes),20100804,20101116
1214928,"Chase Bank Usa, N.A.","1044CV000597",Civil,Disposed (Statistical Purposes),20100804,20101116
1216036,"Chase Bank Usa, N.A.","1014CV001049",Civil,Disposed (Statistical Purposes),20100917,20101216
1216209,"Chase Bank Usa, N.A.","1044CV000598",Civil,Disposed (Statistical Purposes),20100805,20101116
1218135,"Chase Bank Usa, N.A.","1044CV000599",Civil,Disposed (Statistical Purposes),20100805,20101116
1219457,"Chase Bank Usa, N.A.","1062CV001993",Civil,Disposed (Statistical Purposes),20100625,20100928
1237815,"Chase Bank Usa, N.A.","1062CV001995",Civil,Disposed (Statistical Purposes),20100625,20110505
1250717,"Chase Bank Usa, N.A.","1098CV000597",Civil,Disposed (Statistical Purposes),20101112,20110127
1260531,"Chase Bank Usa, N.A.","1098CV000598",Civil,Disposed (Statistical Purposes),20101115,20110307
1261213,"Chase Bank Usa, N.A.","1098CV000599",Civil,Disposed (Statistical Purposes),20101115,20110307
1264474,"Chase Bank Usa, N.A.","1031CV000211",Civil,Disposed (Statistical Purposes),20100208,20100722
1268342,"Chase Bank Usa, N.A.","1114CV000011",Civil,Disposed (Statistical Purposes),20110107,20111228
1314706,"Chase Bank Usa, N.A.","1098CV000620",Civil,Disposed (Statistical Purposes),20101130,20110930
1324837,"Chase Bank Usa, N.A.","1113CV000072",Civil,Disposed (Statistical Purposes),20110124,20110523
1325033,"Chase Bank Usa, N.A.","1113CV000074",Civil,Disposed (Statistical Purposes),20110124,20110512
1325274,"Chase Bank Usa, N.A.","1113CV000076",Civil,Disposed (Statistical Purposes),20110124,20110310
