"post_id","party_name","case_number","case_type","case_status","file_date","status_date"
33485282,Berkshire Bank,"1527CV000085",Civil,Disposed (Statistical Purposes),20150317,20150318
33522653,Berkshire Bank,"0627CV000371",Civil,Disposed (Statistical Purposes),20060714,20060901
33529070,Berkshire Bank,"0627SC000948",Small Claims,Disposed (Statistical Purposes),20060711,20060818
33599973,Berkshire Bank,"1527CV000259",Civil,Disposed (Statistical Purposes),20150819,20150901
33605590,Berkshire Bank,"1527CV000260",Civil,Disposed (Statistical Purposes),20150819,20151119
33654953,Berkshire Bank,"0627SC001109",Small Claims,Disposed (Statistical Purposes),20060824,20060928
33900346,Berkshire Bank,"0527CV000390",Civil,Disposed (Statistical Purposes),20050804,20050920
33943357,Berkshire Bank,"0727SC000455",Small Claims,Disposed (Statistical Purposes),20070417,20070516
34006741,Berkshire Bank,"0527SC001249",Small Claims,Disposed (Statistical Purposes),20050914,20051026
34051064,Berkshire Bank,"0727SC000578",Small Claims,Disposed (Statistical Purposes),20070516,20070622
34054209,Berkshire Bank,"0727SC000577",Small Claims,Disposed (Statistical Purposes),20070516,20070622
34063923,Berkshire Bank,"0727SC000576",Small Claims,Disposed (Statistical Purposes),20070516,20070622
34080943,Berkshire Bank,"0727CV000336",Civil,Disposed (Statistical Purposes),20070601,20071212
34152665,Berkshire Bank,"0727SC001182",Small Claims,Disposed (Statistical Purposes),20071002,20071023
34189039,Berkshire Bank,"0727SC001391",Small Claims,Disposed (Statistical Purposes),20071114,20071227
34313330,Berkshire Bank,"0727SC001479",Small Claims,Disposed (Statistical Purposes),20071207,20071218
34316350,Berkshire Bank,"0627CV000019",Civil,Disposed (Statistical Purposes),20060112,20070313
34322758,Berkshire Bank,"0727SC001480",Small Claims,Disposed (Statistical Purposes),20071207,20080117
34324630,Berkshire Bank,"0727SC001481",Small Claims,Disposed (Statistical Purposes),20071207,20071218
34331262,Berkshire Bank,"0627CV000022",Civil,Disposed (Statistical Purposes),20060118,20060307
34341873,Berkshire Bank,"0727CV000722",Civil,Disposed (Statistical Purposes),20071128,20080211
34371899,Berkshire Bank,"0727SC001568",Small Claims,Disposed (Statistical Purposes),20071227,20080207
34376913,Berkshire Bank,"0727SC001569",Small Claims,Disposed (Statistical Purposes),20071227,20080207
34421069,Berkshire Bank,"0627CV000202",Civil,Disposed (Statistical Purposes),20060420,20060915
34456712,Berkshire Bank,"0627CV000244",Civil,Disposed (Statistical Purposes),20060505,20060605
34462828,Berkshire Bank,"0627SC000775",Small Claims,Disposed (Statistical Purposes),20060522,20060705
34468685,Berkshire Bank,"0627CV000266",Civil,Disposed (Statistical Purposes),20060518,20060824
34472291,Berkshire Bank,"0627CV000267",Civil,Disposed (Statistical Purposes),20060518,20060920
34483487,Berkshire Bank,"0627SC000729",Small Claims,Disposed (Statistical Purposes),20060522,20060726
34528153,Berkshire Bank,"0827SC000617",Small Claims,Disposed (Statistical Purposes),20080428,20080512
34547906,Berkshire Bank,"0827SC000621",Small Claims,Disposed (Statistical Purposes),20080430,20080604
34555472,Berkshire Bank,"0627SC000855",Small Claims,Disposed (Statistical Purposes),20060620,20060726
34858165,Berkshire Bank,"0927CV000084",Civil,Disposed (Statistical Purposes),20090130,20090303
35219208,Berkshire Bank,"0927CV000269",Civil,Disposed (Statistical Purposes),20090401,20090508
35245488,Berkshire Bank,"0927CV000268",Civil,Disposed (Statistical Purposes),20090401,20090508
35268364,Berkshire Bank,"1627CV000038",Civil,Disposed (Statistical Purposes),20160208,20160314
36110114,Berkshire Bank,"0623CV001139",Civil,Disposed (Statistical Purposes),20060504,20060628
36134794,Berkshire Bank,"0623CV000286",Civil,Disposed (Statistical Purposes),20060203,20060511
36713843,Berkshire Bank,"0929CV000027",Civil,Disposed (Statistical Purposes),20090129,20090319
36764941,Berkshire Bank,"0965CV000415",Civil,Disposed (Statistical Purposes),20090701,20091026
37086107,Berkshire Bank,"0627SC001490",Small Claims,Disposed (Statistical Purposes),20061121,20061227
37091635,Berkshire Bank,"0627SC001489",Small Claims,Disposed (Statistical Purposes),20061121,20061227
37101265,Berkshire Bank,"0627SC001535",Small Claims,Disposed (Statistical Purposes),20061122,20061227
37105866,Berkshire Bank,"0627SC001534",Small Claims,Disposed (Statistical Purposes),20061122,20061227
37165492,Berkshire Bank,"0627SC001585",Small Claims,Disposed (Statistical Purposes),20061207,20070117
37198344,Berkshire Bank,"0627CV000657",Civil,Disposed (Statistical Purposes),20061213,20070316
37238706,Berkshire Bank,"0627SC001690",Small Claims,Disposed (Statistical Purposes),20061222,20070202
37244194,Berkshire Bank,"0627SC001716",Small Claims,Disposed (Statistical Purposes),20061222,20070103
37255167,Berkshire Bank,"0627SC001709",Small Claims,Disposed (Statistical Purposes),20061218,20070119
37525345,Berkshire Bank,"0544SC000704",Small Claims,Disposed (Statistical Purposes),20050801,20051207
37527997,Berkshire Bank,"0544SC000715",Small Claims,Disposed (Statistical Purposes),20050801,20051221
37558167,Berkshire Bank,"0544SC000725",Small Claims,Disposed (Statistical Purposes),20050804,20051222
37563593,Berkshire Bank,"0544SC000724",Small Claims,Disposed (Statistical Purposes),20050804,20051208
37699063,Berkshire Bank,"0644SC000707",Small Claims,Disposed (Statistical Purposes),20060713,20061129
37710283,Berkshire Bank,"0644SC000708",Small Claims,Disposed (Statistical Purposes),20060713,20061013
37711740,Berkshire Bank,"0744SC000362",Small Claims,Disposed (Statistical Purposes),20070410,20070809
37729813,Berkshire Bank,"0644SC000726",Small Claims,Disposed (Statistical Purposes),20060717,20061204
37730914,Berkshire Bank,"0644CV000336",Civil,Disposed (Statistical Purposes),20060717,20061019
37740219,Berkshire Bank,"0744SC000440",Small Claims,Disposed (Statistical Purposes),20070430,20070628
37813822,Berkshire Bank,"0644CV000034",Civil,Disposed (Statistical Purposes),20060126,20060425
37857427,Berkshire Bank,"0744SC001236",Small Claims,Disposed (Statistical Purposes),20071128,20080214
37928145,Berkshire Bank,"0644SC000275",Small Claims,Disposed (Statistical Purposes),20060313,20060815
38172327,Berkshire Bank,"0644SC000537",Small Claims,Disposed (Statistical Purposes),20060518,20060919
38179100,Berkshire Bank,"0644SC000566",Small Claims,Disposed (Statistical Purposes),20060531,20061002
38207640,Berkshire Bank,"0644SC000588",Small Claims,Disposed (Statistical Purposes),20060607,20061002
38660556,Berkshire Bank,"0827CV000734",Civil,Disposed (Statistical Purposes),20080916,20081017
38660793,Berkshire Bank,"0827CV000732",Civil,Disposed (Statistical Purposes),20080916,20081029
38661455,Berkshire Bank,"0827CV000733",Civil,Disposed (Statistical Purposes),20080916,20090416
38682356,Berkshire Bank,"0827SC001184",Small Claims,Disposed (Statistical Purposes),20080813,20081217
38683046,Berkshire Bank,"0827SC001183",Small Claims,Disposed (Statistical Purposes),20080813,20081003
39296563,Berkshire Bank,"0727SC001017",Small Claims,Disposed (Statistical Purposes),20070817,20070830
39344131,Berkshire Bank,"0727CV000558",Civil,Disposed (Statistical Purposes),20070911,20071121
39426224,Berkshire Bank,"0727SC001157",Small Claims,Disposed (Statistical Purposes),20070926,20071030
39580665,Berkshire Bank,"0844SC000137",Small Claims,Disposed (Statistical Purposes),20080219,20080703
39617846,Berkshire Bank,"0844SC000096",Small Claims,Disposed (Statistical Purposes),20080204,20080320
39834643,Berkshire Bank,"0527SP000231",Supplementary Process,Disposed (Statistical Purposes),20051222,20060222
39878858,Berkshire Bank,"0527SC001658",Small Claims,Disposed (Statistical Purposes),20051223,20060203
40173214,Berkshire Bank,"0644SC001068",Small Claims,Disposed (Statistical Purposes),20061013,20061108
40496592,Berkshire Bank,"0927SC000826",Small Claims,Disposed (Statistical Purposes),20090508,20090702
40592986,Berkshire Bank,"0927CV000436",Civil,Disposed (Statistical Purposes),20090605,20090703
40597883,Berkshire Bank,"0927SP000194",Supplementary Process,Disposed (Statistical Purposes),20090603,20090825
40635154,Berkshire Bank,"0927CV000438",Civil,Disposed (Statistical Purposes),20090605,20090703
40640495,Berkshire Bank,"0927CV000437",Civil,Disposed (Statistical Purposes),20090605,20090703
40646541,Berkshire Bank,"0927CV000433",Civil,Disposed (Statistical Purposes),20090605,20090703
40943268,Berkshire Bank,"0844CV000411",Civil,Disposed (Statistical Purposes),20080613,20080806
41858211,Berkshire Bank,"0929SP000058",Supplementary Process,Disposed (Statistical Purposes),20090608,20090717
42149603,Berkshire Bank,"0844SC000593",Small Claims,Disposed (Statistical Purposes),20080620,20080814
42701479,Berkshire Bank,"0844SC000704",Small Claims,Disposed (Statistical Purposes),20080724,20081014
42885188,Berkshire Bank,"0844SC001035",Small Claims,Disposed (Statistical Purposes),20081001,20090224
43437414,Berkshire Bank,"0844SC001087",Small Claims,Disposed (Statistical Purposes),20081010,20081210
43442742,Berkshire Bank,"0844SC001135",Small Claims,Disposed (Statistical Purposes),20081022,20090109
43455359,Berkshire Bank,"0944SP000212",Supplementary Process,Disposed (Statistical Purposes),20090514,20091007
43598165,Berkshire Bank,"0944CV000543",Civil,Disposed (Statistical Purposes),20090629,20100311
43601398,Berkshire Bank,"0844SC001451",Small Claims,Disposed (Statistical Purposes),20081230,20090210
43628340,Berkshire Bank,"0844SC001406",Small Claims,Disposed (Statistical Purposes),20081216,20090331
45509613,Berkshire Bank,"0527SC001156",Small Claims,Disposed (Statistical Purposes),20050830,20051104
45509938,Berkshire Bank,"0527SC001157",Small Claims,Disposed (Statistical Purposes),20050830,20051006
46045235,Berkshire Bank,"0629CV000014",Civil,Disposed (Statistical Purposes),20060127,20060921
46079321,Berkshire Bank,"0627SC001345",Small Claims,Disposed (Statistical Purposes),20061010,20061127
46475653,Berkshire Bank,"0727SC000109",Small Claims,Disposed (Statistical Purposes),20070307,20070307
46866830,Berkshire Bank,"0827CV000042",Civil,Disposed (Statistical Purposes),20080116,20081015
46946291,Berkshire Bank,"0843CV001007",Civil,Disposed (Statistical Purposes),20081223,20090911
47286777,Berkshire Bank,"0923CV002080",Civil,Disposed (Statistical Purposes),20090706,20090917
47722729,Berkshire Bank,"1076CV00329",Real Property,Closed,20101108,20101122
47731610,Berkshire Bank,"1076CV00006",Real Property,Closed,20100112,20100322
47737651,Berkshire Bank,"1076CV00140",Real Property,Closed,20100427,20100624
47829851,Berkshire Bank,"1176CV00132",Real Property,Closed,20110512,20110603
47829864,Berkshire Bank,"1176CV00133",Real Property,Closed,20110512,20110712
47829880,Berkshire Bank,"1176CV00134",Real Property,Closed,20110512,20110822
47970756,Berkshire Bank,"1276CV00205",Real Property,Closed,20120802,20120924
47972351,Berkshire Bank,"1276CV00220",Real Property,Closed,20120816,20121030
47972425,Berkshire Bank,"1276CV00221",Real Property,Closed,20120816,20121022
47973829,Berkshire Bank,"1276CV00233",Real Property,Closed,20120829,20121030
47974735,Berkshire Bank,"1276CV00243",Real Property,Closed,20120906,20121203
47976600,Berkshire Bank,"1276CV00258",Real Property,Closed,20120914,20121113
47993695,Berkshire Bank,"1376CV00212",Real Property,Closed,20130729,20130917
47993713,Berkshire Bank,"1376CV00213",Real Property,Closed,20130729,20131003
47993775,Berkshire Bank,"1376CV00215",Real Property,Closed,20130730,20130926
47994516,Berkshire Bank,"1376CV00230",Real Property,Closed,20130809,20131024
47995735,Berkshire Bank,"1376CV00258",Real Property,Closed,20130910,20131113
47996525,Berkshire Bank,"1376CV00272",Real Property,Closed,20130925,20150224
47996534,Berkshire Bank,"1376CV00273",Real Property,Closed,20130925,20150224
48001016,Berkshire Bank,"1376CV00002",Real Property,Closed,20130103,20130304
48001111,Berkshire Bank,"1376CV00003",Real Property,Closed,20130103,20130304
48001281,Berkshire Bank,"1376CV00006",Real Property,Closed,20130104,20130305
48002180,Berkshire Bank,"1376CV00013",Real Property,Closed,20130115,20130312
48002233,Berkshire Bank,"1376CV00014",Real Property,Closed,20130115,20130312
48003772,Berkshire Bank,"1376CV00044",Real Property,Closed,20130205,20130402
48004592,Berkshire Bank,"1376CV00067",Real Property,Closed,20130305,20130722
48004769,Berkshire Bank,"1376CV00074",Real Property,Closed,20130307,20130729
48005033,Berkshire Bank,"1376CV00078",Contract / Business Cases,Closed,20130311,20130612
48005285,Berkshire Bank,"1376CV00082",Real Property,Closed,20130318,20130502
48032817,Berkshire Bank,"1443SP000027",Supplementary Process,Disposed (Statistical Purposes),20140129,20140317
48177066,Berkshire Bank,"1527CV000109",Civil,Disposed (Statistical Purposes),20150403,20150610
49705468,Berkshire Bank,"0623CV000743",Civil,Disposed (Statistical Purposes),20060324,20060816
50677882,Berkshire Bank,"07 MISC 353825",Servicemembers,Closed,20070802,20071106
50951799,Berkshire Bank,"0823CV004186",Civil,Disposed (Statistical Purposes),20081210,20090825
52487131,Berkshire Bank,"13 MISC 478060",Servicemembers,Closed,20130529,20130806
52846678,Berkshire Bank,"0523CV001411",Civil,Disposed (Statistical Purposes),20050610,20060127
52964962,Berkshire Bank,"0523CV000118",Civil,Disposed (Statistical Purposes),20050114,20050331
52964996,Berkshire Bank,"0523CV000120",Civil,Disposed (Statistical Purposes),20050114,20050401
52965633,Berkshire Bank,"0523CV000119",Civil,Disposed (Statistical Purposes),20050114,20060111
53176539,Berkshire Bank,"0723CV003510",Civil,Disposed (Statistical Purposes),20071119,20080320
53450022,Berkshire Bank,"13 MISC 480075",Servicemembers,Closed,20131016,20140722
53506207,Berkshire Bank,"0623CV000204",Civil,Disposed (Statistical Purposes),20060126,20060303
54304890,Berkshire Bank,"05 MISC 310481",Servicemembers,Closed,20050616,20050907
55338642,Berkshire Bank,"13 MISC 476744",Servicemembers,Closed,20130220,20130606
55799223,Berkshire Bank,"0623CV002241",Civil,Disposed (Statistical Purposes),20060824,20070815
55806055,Berkshire Bank,"0623CV001889",Civil,Disposed (Statistical Purposes),20060720,20061024
55924106,Berkshire Bank,"0623CV002331",Civil,Disposed (Statistical Purposes),20060901,20061024
55925077,Berkshire Bank,"0623CV002332",Civil,Disposed (Statistical Purposes),20060901,20061017
57019562,Berkshire Bank,"12 MISC 457629",Servicemembers,Closed,20120105,20120411
57031436,Berkshire Bank,"0823CV001801",Civil,Disposed (Statistical Purposes),20080603,20080721
57199170,Berkshire Bank,"15 SM 000569",Servicemembers,Closed,20150130,20150710
58057156,Berkshire Bank,"12 MISC 459008",Servicemembers,Open,20120203,20120203
58634202,Berkshire Bank,"12 MISC 463943",Servicemembers,Closed,20120503,20120816
59541191,Berkshire Bank,"16 SM 004646",Servicemembers,Open,20160505,20160505
60024898,Berkshire Bank,"0576CV00115",Contract / Business Cases,Closed,20050427,20050714
60381220,Berkshire Bank,"0623SP000967",Supplementary Process,Disposed (Statistical Purposes),20060831,20070319
60443373,Berkshire Bank,"16 SM 001512",Servicemembers,Closed,20160217,20160614
60524574,Berkshire Bank,"16 SM 003990",Servicemembers,Closed,20160419,20161027
61396723,Berkshire Bank,"06 MISC 326115",Servicemembers,Closed,20060712,20060925
61949796,Berkshire Bank,"0956CV001502",Civil,Disposed (Statistical Purposes),20090504,20090612
62267470,Berkshire Bank,"08 MISC 372044",Servicemembers,Closed,20080207,20150211
63111144,Berkshire Bank,"1676CV00101",Real Property,Open,20160408,20160408
63346933,Berkshire Bank,"11 MISC 456845",Servicemembers,Open,20111212,20111212
63598954,Berkshire Bank,"0676CV00314",Real Property,Closed,20061023,20070104
63673758,Berkshire Bank,"1580CV00042",Real Property,Open,20150323,20150323
64027013,Berkshire Bank,"1579CV00069",Real Property,Closed,20150210,20150609
64157892,Berkshire Bank,"1479CV00925",Real Property,Closed,20141126,20150312
64166141,Berkshire Bank,"0980CV00192",Real Property,Closed,20090918,20091120
64202410,Berkshire Bank,"0983CV01547",Real Property,Closed,20091207,20100318
64268983,Berkshire Bank,"1623SC002615",Small Claims,Pending,20161028,20161028
64598143,Berkshire Bank,"1479CV00582",Real Property,Closed,20140728,20141105
64884011,Berkshire Bank,"0576CV00341",Real Property,Closed,20051102,20060111
65345141,Berkshire Bank,"1623SC001167",Small Claims,Disposed (Statistical Purposes),20160526,20161005
65368207,Berkshire Bank,"0576CV00039",Real Property,Closed,20050202,20050330
