"post_id","party_name","case_number","case_type","case_status","file_date","status_date"
1415651,Rockland Trust Company,"1134CV000443",Civil,Disposed (Statistical Purposes),20110502,20110812
1433614,Rockland Trust Company,"1334CV000551",Civil,Disposed (Statistical Purposes),20131001,20140509
1500869,Rockland Trust Company,"1159CV001598",Civil,Disposed (Statistical Purposes),20111115,20120309
1655101,Rockland Trust Company,"1035CV000183",Civil,Disposed (Statistical Purposes),20101007,20101102
1655951,Rockland Trust Company,"1373CV00580",Real Property,Closed,20130619,20130826
1730171,Rockland Trust Company,"1431CV000392",Civil,Disposed (Statistical Purposes),20140508,20140620
1763572,Rockland Trust Company,"1259CV001271",Civil,Disposed (Statistical Purposes),20121119,20140312
1789903,Rockland Trust Company,"1431CV000404",Civil,Disposed (Statistical Purposes),20140512,20141106
1818876,Rockland Trust Company,"1215CV001952",Civil,Disposed (Statistical Purposes),20121213,20130115
1857601,Rockland Trust Company,"1415CV001515",Civil,Disposed (Statistical Purposes),20141030,20150414
1881390,Rockland Trust Company,"1160SC000324",Small Claims,Disposed (Statistical Purposes),20110318,20110429
2065423,Rockland Trust Company,"1431CV000738",Civil,Disposed (Statistical Purposes),20140908,20150224
2152426,Rockland Trust Company,"1459CV000224",Civil,Disposed (Statistical Purposes),20140303,20140627
2199996,Rockland Trust Company,"1260CV000035",Civil,Disposed (Statistical Purposes),20120124,20120309
2206785,Rockland Trust Company,"1415CV000957",Civil,Disposed (Statistical Purposes),20140617,20140916
2293550,Rockland Trust Company,"1015CV001044",Civil,Disposed (Statistical Purposes),20100416,20100428
2341269,Rockland Trust Company,"1015CV001152",Civil,Disposed (Statistical Purposes),20100427,20110106
2360439,Rockland Trust Company,"1415CV001646",Civil,Disposed (Statistical Purposes),20141216,20150601
2363258,Rockland Trust Company,"1015CV001175",Civil,Disposed (Statistical Purposes),20100430,20100507
2411164,Rockland Trust Company,"1032SC001227",Small Claims,Disposed (Statistical Purposes),20100727,20100818
2446093,Rockland Trust Company,"1159CV001724",Civil,Disposed (Statistical Purposes),20111215,20120712
2448001,Rockland Trust Company,"1160CV000258",Civil,Disposed (Statistical Purposes),20110407,20140226
2477103,Rockland Trust Company,"1057CV000083",Civil,Disposed (Statistical Purposes),20100129,20100406
2544210,Rockland Trust Company,"1457CV000185",Civil,Disposed (Statistical Purposes),20140409,20140905
2582312,Rockland Trust Company,"1159CV001742",Civil,Disposed (Statistical Purposes),20111220,20120328
2735857,Rockland Trust Company,"1260CV000150",Civil,Disposed (Statistical Purposes),20120315,20121217
2788726,Rockland Trust Company,"1457CV000239",Civil,Disposed (Statistical Purposes),20140508,20140612
2861612,Rockland Trust Company,"1415CV001717",Civil,Disposed (Statistical Purposes),20141229,20150624
2862622,Rockland Trust Company,"1415CV001718",Civil,Disposed (Statistical Purposes),20141229,20150427
2863458,Rockland Trust Company,"1415CV001719",Civil,Disposed (Statistical Purposes),20141229,20150521
2864200,Rockland Trust Company,"1415CV001720",Civil,Disposed (Statistical Purposes),20141229,20150617
2866222,Rockland Trust Company,"1457CV000264",Civil,Disposed (Statistical Purposes),20140519,20140904
2874678,Rockland Trust Company,"1259CV000381",Civil,Disposed (Statistical Purposes),20120329,20120730
2915942,Rockland Trust Company,"1215CV000179",Civil,Disposed (Statistical Purposes),20120202,20120315
2994125,Rockland Trust Company,"1434CV000244",Civil,Disposed (Statistical Purposes),20140410,20141006
3068158,Rockland Trust Company,"1132SP000215",Supplementary Process,Disposed (Statistical Purposes),20110324,20110503
3130430,Rockland Trust Company,"1160CV000337",Civil,Disposed (Statistical Purposes),20110502,20120320
3140481,Rockland Trust Company,"1465CV000151",Civil,Disposed (Statistical Purposes),20140512,20141014
3288474,Rockland Trust Company,"1032CV001732",Civil,Disposed (Statistical Purposes),20100914,20110118
3322130,Rockland Trust Company,"1032SP000804",Supplementary Process,Disposed (Statistical Purposes),20100917,20101210
3334584,Rockland Trust Company,"1260CV000317",Civil,Disposed (Statistical Purposes),20120511,20130129
3334804,Rockland Trust Company,"1260CV000318",Civil,Disposed (Statistical Purposes),20120511,20120523
3386098,Rockland Trust Company,"1359CV001038",Civil,Disposed (Statistical Purposes),20131210,20140602
3410785,Rockland Trust Company,"1359SC001731",Small Claims,Disposed (Statistical Purposes),20131210,20140130
3597590,Rockland Trust Company,"1260CV000391",Civil,Disposed (Statistical Purposes),20120625,20121030
3604270,Rockland Trust Company,"1260SC000777",Small Claims,Disposed (Statistical Purposes),20120625,20130222
3605704,Rockland Trust Company,"1013CV002223",Civil,Disposed (Statistical Purposes),20101018,20110223
3606842,Rockland Trust Company,"1333SC004038",Small Claims,Disposed (Statistical Purposes),20131211,20140417
3606960,Rockland Trust Company,"1260SC000778",Small Claims,Disposed (Statistical Purposes),20120625,20130110
3619071,Rockland Trust Company,"1215CV000248",Civil,Disposed (Statistical Purposes),20120214,20140318
3622597,Rockland Trust Company,"1260CV000401",Civil,Disposed (Statistical Purposes),20120627,20120716
3625334,Rockland Trust Company,"1215CV000262",Civil,Disposed (Statistical Purposes),20120214,20121203
3672771,Rockland Trust Company,"1434CV000310",Civil,Disposed (Statistical Purposes),20140508,20140825
3687735,Rockland Trust Company,"1215SC000442",Small Claims,Disposed (Statistical Purposes),20120216,20120406
3700530,Rockland Trust Company,"1149SU000583",Summary Process,Disposed (Statistical Purposes),20110919,20111017
3764454,Rockland Trust Company,"1160SC000581",Small Claims,Disposed (Statistical Purposes),20110523,20110715
3803330,Rockland Trust Company,"1160SP000281",Supplementary Process,Disposed (Statistical Purposes),20110523,20111005
3947285,Rockland Trust Company,"1434CV000324",Civil,Disposed (Statistical Purposes),20140512,20140701
3951220,Rockland Trust Company,"1434SC000519",Small Claims,Disposed (Statistical Purposes),20140512,20141001
3956018,Rockland Trust Company,"1434SC000520",Small Claims,Disposed (Statistical Purposes),20140512,20141001
3993825,Rockland Trust Company,"1057CV000285",Civil,Disposed (Statistical Purposes),20100326,20100408
4018889,Rockland Trust Company,"1452CV000502",Civil,Disposed (Statistical Purposes),20140806,20141114
4068975,Rockland Trust Company,"1215CV000372",Civil,Disposed (Statistical Purposes),20120306,20130501
4147199,Rockland Trust Company,"1461CV000099",Civil,Disposed (Statistical Purposes),20140410,20140821
4201845,Rockland Trust Company,"1033CV002058",Civil,Disposed (Statistical Purposes),20101122,20110301
4255440,Rockland Trust Company,"1215CV000488",Civil,Disposed (Statistical Purposes),20120322,20140327
4255809,Rockland Trust Company,"1215CV000489",Civil,Disposed (Statistical Purposes),20120322,20120501
4256800,Rockland Trust Company,"1215CV000493",Civil,Disposed (Statistical Purposes),20120323,20140320
4312063,Rockland Trust Company,"1215CV000519",Civil,Disposed (Statistical Purposes),20120328,20120613
4329870,Rockland Trust Company,"1233SC001566",Small Claims,Disposed (Statistical Purposes),20120518,20120626
4386825,Rockland Trust Company,"1461CV000142",Civil,Disposed (Statistical Purposes),20140519,20140904
4453250,Rockland Trust Company,"1160SC000716",Small Claims,Disposed (Statistical Purposes),20110621,20110907
4489328,Rockland Trust Company,"1033CV002175",Civil,Disposed (Statistical Purposes),20101217,20110503
4503118,Rockland Trust Company,"1373CV00728",Real Property,Closed,20130731,20130930
4562430,Rockland Trust Company,"1215CV000642",Civil,Disposed (Statistical Purposes),20120417,20140513
4610532,Rockland Trust Company,"1160SC000752",Small Claims,Disposed (Statistical Purposes),20110629,20111027
4622865,Rockland Trust Company,"1373CV00899",Real Property,Closed,20130916,20131119
4634236,Rockland Trust Company,"1373CV00913",Real Property,Closed,20130920,20131113
4716486,Rockland Trust Company,"1434CV000351",Civil,Disposed (Statistical Purposes),20140522,20141208
4722771,Rockland Trust Company,"1373CV01085",Real Property,Closed,20131107,20131230
4825848,Rockland Trust Company,"1373CV01260",Real Property,Closed,20131227,20140124
4954588,Rockland Trust Company,"1009CV000122",Civil,Disposed (Statistical Purposes),20100525,20101221
4993025,Rockland Trust Company,"1460SC000380",Small Claims,Disposed (Statistical Purposes),20140324,20140522
5079376,Rockland Trust Company,"1451CV000543",Civil,Disposed (Statistical Purposes),20141222,20150612
5105055,Rockland Trust Company,"1460CV000195",Civil,Disposed (Statistical Purposes),20140411,20140905
5105646,Rockland Trust Company,"1460CV000196",Civil,Disposed (Statistical Purposes),20140411,20141008
5109608,Rockland Trust Company,"1460CV000202",Civil,Disposed (Statistical Purposes),20140411,20140829
5122001,Rockland Trust Company,"1460CV000209",Civil,Disposed (Statistical Purposes),20140414,20140827
5160965,Rockland Trust Company,"1460CV000384",Civil,Disposed (Statistical Purposes),20140707,20141008
5266834,Rockland Trust Company,"1460CV000266",Civil,Disposed (Statistical Purposes),20140512,20140827
5320895,Rockland Trust Company,"1273CV00845",Real Property,Closed,20120808,20121001
5332516,Rockland Trust Company,"1460CV000279",Civil,Disposed (Statistical Purposes),20140519,20140918
5334594,Rockland Trust Company,"1460CV000282",Civil,Disposed (Statistical Purposes),20140521,20141007
5335187,Rockland Trust Company,"1460CV000283",Civil,Disposed (Statistical Purposes),20140521,20141007
5335770,Rockland Trust Company,"1460CV000284",Civil,Disposed (Statistical Purposes),20140521,20140918
5354975,Rockland Trust Company,"1460SC000624",Small Claims,Closed (Transferred),20140520,20150521
5355597,Rockland Trust Company,"1460SC000625",Small Claims,Disposed (Statistical Purposes),20140520,20140724
5374673,Rockland Trust Company,"1381CV01036",Real Property,Closed,20130325,20130524
5389414,Rockland Trust Company,"1460CV000291",Civil,Disposed (Statistical Purposes),20140522,20140827
5419883,Rockland Trust Company,"1215CV000956",Civil,Disposed (Statistical Purposes),20120608,20130110
5480890,Rockland Trust Company,"1273CV01131",Real Property,Closed,20121009,20121204
5488889,Rockland Trust Company,"1325SP000281",Supplementary Process,Disposed (Statistical Purposes),20131009,20140408
5490913,Rockland Trust Company,"1454CV000425",Civil,Disposed (Statistical Purposes),20140616,20140923
5560787,Rockland Trust Company,"1460CV000327",Civil,Disposed (Statistical Purposes),20140617,20150618
5577401,Rockland Trust Company,"1460CV000480",Civil,Disposed (Statistical Purposes),20140908,20150629
5577977,Rockland Trust Company,"1460CV000481",Civil,Disposed (Statistical Purposes),20140908,20150625
5598607,Rockland Trust Company,"1215CV001054",Civil,Disposed (Statistical Purposes),20120627,20130423
5675832,Rockland Trust Company,"1273CV01360",Real Property,Closed,20121129,20130117
5745779,Rockland Trust Company,"1173CV01086",Real Property,Closed,20110930,20111114
5785842,Rockland Trust Company,"1155CV000681",Civil,Disposed (Statistical Purposes),20111201,20120725
5865643,Rockland Trust Company,"1125SC000629",Small Claims,Disposed (Statistical Purposes),20110321,20110602
5908235,Rockland Trust Company,"1073CV00356",Real Property,Closed,20100319,20100713
5974901,Rockland Trust Company,"1325CV000776",Civil,Disposed (Statistical Purposes),20131209,20140304
5981406,Rockland Trust Company,"1325SC001488",Small Claims,Disposed (Statistical Purposes),20131212,20140513
6003575,Rockland Trust Company,"1125CV000446",Civil,Disposed (Statistical Purposes),20110331,20110720
6293584,Rockland Trust Company,"1025SP001463",Supplementary Process,Disposed (Statistical Purposes),20100802,20101026
6441314,Rockland Trust Company,"1414CV000700",Civil,Disposed (Statistical Purposes),20141229,20150417
6448010,Rockland Trust Company,"1125CV000724",Civil,Disposed (Statistical Purposes),20110525,20111019
6448239,Rockland Trust Company,"1125CV000725",Civil,Disposed (Statistical Purposes),20110525,20111021
6657960,Rockland Trust Company,"1231CV000825",Civil,Disposed (Statistical Purposes),20120829,20140515
6713045,Rockland Trust Company,"1315CV001588",Civil,Disposed (Statistical Purposes),20131016,20140109
6765747,Rockland Trust Company,"1115CV000027",Civil,Disposed (Statistical Purposes),20110106,20111005
6869031,Rockland Trust Company,"1413CV000427",Civil,Pending,20140409,20140409
7022902,Rockland Trust Company,"1231CV000051",Civil,Disposed (Statistical Purposes),20120124,20140609
7026454,Rockland Trust Company,"1285CV01510",Real Property,Closed,20120730,20120917
7128965,Rockland Trust Company,"1060CV000111",Civil,Disposed (Statistical Purposes),20100209,20101027
7129497,Rockland Trust Company,"1060CV000112",Civil,Disposed (Statistical Purposes),20100209,20101027
7149583,Rockland Trust Company,"1385CV02273",Real Property,Closed,20131213,20140128
7271933,Rockland Trust Company,"1285CV02240",Contract / Business Cases,Suspended,20121108,20121205
7304228,Rockland Trust Company,"1273CV00049",Real Property,Closed,20120113,20120307
7314936,Rockland Trust Company,"1273CV00092",Real Property,Closed,20120124,20120321
7331076,Rockland Trust Company,"1273CV00157",Real Property,Closed,20120210,20120402
7333298,Rockland Trust Company,"1060SP000106",Supplementary Process,Disposed (Statistical Purposes),20100301,20130418
7338375,Rockland Trust Company,"1273CV00193",Real Property,Closed,20120221,20120612
7338541,Rockland Trust Company,"1273CV00194",Real Property,Closed,20120221,20120612
7353417,Rockland Trust Company,"1060SC000153",Small Claims,Disposed (Statistical Purposes),20100303,20100528
7354421,Rockland Trust Company,"1060SC000154",Small Claims,Disposed (Statistical Purposes),20100303,20100602
7368611,Rockland Trust Company,"1273CV00345",Real Property,Closed,20120329,20120524
7386379,Rockland Trust Company,"1273CV00427",Real Property,Closed,20120419,20120611
7446969,Rockland Trust Company,"1454CV000472",Civil,Disposed (Statistical Purposes),20140703,20141113
7510739,Rockland Trust Company,"13H83SP05253TA",Housing Court Summary Process,Active,20131118,20131118
7651074,Rockland Trust Company,"1060CV000285",Civil,Disposed (Statistical Purposes),20100329,20101231
7683583,Rockland Trust Company,"1026SP000349",Supplementary Process,Disposed (Statistical Purposes),20101119,20120426
7697135,Rockland Trust Company,"1173CV00083",Real Property,Closed,20110124,20110324
7722893,Rockland Trust Company,"1060CV000314",Civil,Disposed (Statistical Purposes),20100406,20100603
7808454,Rockland Trust Company,"1173CV00291",Real Property,Closed,20110316,20110511
7882335,Rockland Trust Company,"1060CV000346",Civil,Disposed (Statistical Purposes),20100416,20100524
7957486,Rockland Trust Company,"1260SP000272",Supplementary Process,Disposed (Statistical Purposes),20120815,20121105
7964435,Rockland Trust Company,"1160SC001027",Small Claims,Disposed (Statistical Purposes),20110901,20120614
7965181,Rockland Trust Company,"1450CV001121",Civil,Disposed (Statistical Purposes),20141212,20150422
7971126,Rockland Trust Company,"1173CV00644",Real Property,Closed,20110616,20110801
7974450,Rockland Trust Company,"1060CV000385",Civil,Disposed (Statistical Purposes),20100426,20110211
8015076,Rockland Trust Company,"1160CV000722",Civil,Disposed (Statistical Purposes),20110926,20120830
8080692,Rockland Trust Company,"1421CV000219",Civil,Disposed (Statistical Purposes),20140707,20140911
8123634,Rockland Trust Company,"1432SC000646",Small Claims,Disposed (Statistical Purposes),20140324,20140528
8202138,Rockland Trust Company,"1459SC000394",Small Claims,Disposed (Statistical Purposes),20140321,20140519
8287197,Rockland Trust Company,"1025SC002076",Small Claims,Disposed (Statistical Purposes),20101105,20110211
8309269,Rockland Trust Company,"1060CV000494",Civil,Disposed (Statistical Purposes),20100524,20110215
8353803,Rockland Trust Company,"1025CV002055",Civil,Disposed (Statistical Purposes),20101110,20110830
8363739,Rockland Trust Company,"1432CV000509",Civil,Disposed (Statistical Purposes),20140617,20141007
8373072,Rockland Trust Company,"1156CV001925",Civil,Disposed (Statistical Purposes),20110818,20140306
8384842,Rockland Trust Company,"1459CV000385",Civil,Disposed (Statistical Purposes),20140415,20141016
8429038,Rockland Trust Company,"1459CV000394",Civil,Disposed (Statistical Purposes),20140418,20140828
8435823,Rockland Trust Company,"1285CV00368",Real Property,Closed,20120222,20120405
8444000,Rockland Trust Company,"1259CV000475",Civil,Disposed (Statistical Purposes),20120423,20121001
8461944,Rockland Trust Company,"1050CV001969",Civil,Disposed (Statistical Purposes),20101104,20140128
8483180,Rockland Trust Company,"1457CV000301",Civil,Disposed (Statistical Purposes),20140609,20140806
8507525,Rockland Trust Company,"1285CV00698",Real Property,Closed,20120406,20120521
8588967,Rockland Trust Company,"1432SP000141",Supplementary Process,Pending,20140625,20140625
8613172,Rockland Trust Company,"1115CV000123",Civil,Disposed (Statistical Purposes),20110124,20110401
8617926,Rockland Trust Company,"1115SC000146",Small Claims,Disposed (Statistical Purposes),20110124,20110329
8618419,Rockland Trust Company,"1115SC000147",Small Claims,Disposed (Statistical Purposes),20110124,20110315
8645197,Rockland Trust Company,"1457CV000326",Civil,Disposed (Statistical Purposes),20140617,20141010
8650153,Rockland Trust Company,"1115CV000138",Civil,Disposed (Statistical Purposes),20110125,20110802
8650545,Rockland Trust Company,"1115CV000139",Civil,Disposed (Statistical Purposes),20110125,20110802
8650717,Rockland Trust Company,"1115CV000140",Civil,Disposed (Statistical Purposes),20110125,20110531
8765407,Rockland Trust Company,"1457CV000480",Civil,Disposed (Statistical Purposes),20140908,20141126
8844648,Rockland Trust Company,"1315CV001798",Civil,Pending,20131206,20131206
8854159,Rockland Trust Company,"1425SC000563",Small Claims,Disposed (Statistical Purposes),20140513,20140819
8897124,Rockland Trust Company,"1058CV000001",Civil,Disposed (Statistical Purposes),20100104,20100304
8900104,Rockland Trust Company,"1115CV000354",Civil,Disposed (Statistical Purposes),20110224,20111103
8915272,Rockland Trust Company,"1058SP000008",Supplementary Process,Disposed (Statistical Purposes),20100108,20100211
8916996,Rockland Trust Company,"1115CV000521",Civil,Disposed (Statistical Purposes),20110318,20140306
8921631,Rockland Trust Company,"1115SC000653",Small Claims,Disposed (Statistical Purposes),20110317,20110506
8922165,Rockland Trust Company,"1115SC000655",Small Claims,Disposed (Statistical Purposes),20110317,20110506
8922389,Rockland Trust Company,"1058SP000017",Supplementary Process,Disposed (Statistical Purposes),20100114,20110606
8922419,Rockland Trust Company,"1115SC000656",Small Claims,Disposed (Statistical Purposes),20110317,20110506
8922845,Rockland Trust Company,"1115SC000657",Small Claims,Disposed (Statistical Purposes),20110317,20110506
8923078,Rockland Trust Company,"1115SC000658",Small Claims,Disposed (Statistical Purposes),20110317,20110506
8923425,Rockland Trust Company,"1115SC000659",Small Claims,Disposed (Statistical Purposes),20110317,20110506
8928574,Rockland Trust Company,"1115SC000682",Small Claims,Disposed (Statistical Purposes),20110318,20110512
8994080,Rockland Trust Company,"1115CV001603",Civil,Disposed (Statistical Purposes),20110826,20111018
8994469,Rockland Trust Company,"1115CV001604",Civil,Disposed (Statistical Purposes),20110826,20111117
9029902,Rockland Trust Company,"1115SC002176",Small Claims,Disposed (Statistical Purposes),20110829,20111021
9083278,Rockland Trust Company,"1466SC000196",Small Claims,Disposed (Statistical Purposes),20140324,20140924
9144190,Rockland Trust Company,"1115CV001816",Civil,Disposed (Statistical Purposes),20110921,20111206
9216142,Rockland Trust Company,"1060SP000332",Supplementary Process,Disposed (Statistical Purposes),20100621,20100916
9245070,Rockland Trust Company,"1058SC000178",Small Claims,Disposed (Statistical Purposes),20100222,20100429
9253477,Rockland Trust Company,"1015CV002255",Civil,Disposed (Statistical Purposes),20100818,20110517
9288690,Rockland Trust Company,"1425CV000370",Civil,Disposed (Statistical Purposes),20140602,20150311
9362984,Rockland Trust Company,"1459CV001203",Civil,Disposed (Statistical Purposes),20141222,20150625
9363162,Rockland Trust Company,"1055CV000889",Civil,Disposed (Statistical Purposes),20100930,20110106
9422391,Rockland Trust Company,"1015CV002514",Civil,Disposed (Statistical Purposes),20100910,20110531
9465597,Rockland Trust Company,"1456CV000361",Civil,Disposed (Statistical Purposes),20140304,20140513
9552035,Rockland Trust Company,"1058CV000493",Civil,Disposed (Statistical Purposes),20100521,20101116
9552280,Rockland Trust Company,"1058CV000494",Civil,Disposed (Statistical Purposes),20100521,20100813
9562590,Rockland Trust Company,"1058CV000503",Civil,Disposed (Statistical Purposes),20100526,20110404
9621633,Rockland Trust Company,"1326SP000132",Supplementary Process,Disposed (Statistical Purposes),20131031,20140203
9633109,Rockland Trust Company,"1058CV000590",Civil,Disposed (Statistical Purposes),20100616,20110304
9633605,Rockland Trust Company,"1058CV000591",Civil,Disposed (Statistical Purposes),20100616,20101006
9707094,Rockland Trust Company,"1457CV000603",Civil,Disposed (Statistical Purposes),20141222,20150417
9720863,Rockland Trust Company,"1432CV000587",Civil,Disposed (Statistical Purposes),20140717,20141007
9721042,Rockland Trust Company,"1432CV000588",Civil,Disposed (Statistical Purposes),20140717,20141007
10051740,Rockland Trust Company,"1115CV000772",Civil,Disposed (Statistical Purposes),20110422,20110809
10078365,Rockland Trust Company,"1115CV001903",Civil,Disposed (Statistical Purposes),20111005,20120514
10108898,Rockland Trust Company,"1015CV002962",Civil,Disposed (Statistical Purposes),20101022,20101116
10109675,Rockland Trust Company,"1015CV002963",Civil,Disposed (Statistical Purposes),20101022,20101214
10193048,Rockland Trust Company,"1487CV000118",Civil,Disposed (Statistical Purposes),20140910,20141204
10235557,Rockland Trust Company,"1007CV000123",Civil,Disposed (Statistical Purposes),20100203,20110720
10326581,Rockland Trust Company,"1456CV000842",Civil,Disposed (Statistical Purposes),20140522,20151029
10338705,Rockland Trust Company,"1031CV001142",Civil,Disposed (Statistical Purposes),20100707,20140516
10536264,Rockland Trust Company,"1159CV000960",Civil,Disposed (Statistical Purposes),20110705,20120210
10569948,Rockland Trust Company,"1456CV000979",Civil,Disposed (Statistical Purposes),20140616,20141008
10676341,Rockland Trust Company,"1115CV002182",Civil,Disposed (Statistical Purposes),20111116,20120927
10824455,Rockland Trust Company,"1115CV001087",Civil,Disposed (Statistical Purposes),20110610,20110810
10960592,Rockland Trust Company,"1356CV001947",Civil,Disposed (Statistical Purposes),20131209,20140415
11024596,Rockland Trust Company,"1259SP000027",Supplementary Process,Disposed (Statistical Purposes),20120126,20120301
11044508,Rockland Trust Company,"1073CV01237",Real Property,Closed,20101014,20101214
11078639,Rockland Trust Company,"1456CV001746",Civil,Disposed (Statistical Purposes),20141117,20150408
11156443,Rockland Trust Company,"1010CV000242",Civil,Disposed (Statistical Purposes),20100308,20100402
11162927,Rockland Trust Company,"1458CV000520",Civil,Disposed (Statistical Purposes),20140929,20150219
11192723,Rockland Trust Company,"1433SC001063",Small Claims,Disposed (Statistical Purposes),20140325,20140612
11241602,Rockland Trust Company,"1073CV01377",Real Property,Closed,20101115,20110103
11261432,Rockland Trust Company,"1458CV000231",Civil,Disposed (Statistical Purposes),20140414,20140807
11283970,Rockland Trust Company,"1115CV002279",Civil,Disposed (Statistical Purposes),20111202,20130326
11312119,Rockland Trust Company,"1115CV002236",Civil,Disposed (Statistical Purposes),20111125,20120213
11323531,Rockland Trust Company,"1073CV01464",Real Property,Closed,20101203,20110118
11395168,Rockland Trust Company,"1059CV001195",Civil,Disposed (Statistical Purposes),20100707,20100719
11441439,Rockland Trust Company,"1059CV001217",Civil,Disposed (Statistical Purposes),20100714,20100805
11485628,Rockland Trust Company,"1010CV000407",Civil,Disposed (Statistical Purposes),20100415,20100504
11526041,Rockland Trust Company,"1458SC000500",Small Claims,Disposed (Statistical Purposes),20140519,20140814
11541399,Rockland Trust Company,"1433CV000297",Civil,Disposed (Statistical Purposes),20140410,20141110
11547233,Rockland Trust Company,"1433CV000298",Civil,Disposed (Statistical Purposes),20140410,20140814
11609618,Rockland Trust Company,"1433CV000312",Civil,Disposed (Statistical Purposes),20140414,20141016
11691526,Rockland Trust Company,"1456CV001941",Civil,Disposed (Statistical Purposes),20141222,20150324
11700542,Rockland Trust Company,"1456CV001943",Civil,Disposed (Statistical Purposes),20141222,20150731
11725561,Rockland Trust Company,"1025CV000057",Civil,Disposed (Statistical Purposes),20100112,20100223
11774977,Rockland Trust Company,"1473CV01030",Real Property,Open,20141009,20141009
11788428,Rockland Trust Company,"1473CV01053",Real Property,Open,20141017,20141017
11824692,Rockland Trust Company,"1473CV01000",Real Property,Open,20140929,20140929
11885450,Rockland Trust Company,"1473CV01074",Real Property,Suspended,20141020,20150102
11912412,Rockland Trust Company,"1458CV000337",Civil,Disposed (Statistical Purposes),20140616,20140925
12028199,Rockland Trust Company,"1358CV000619",Civil,Disposed (Statistical Purposes),20131210,20141203
12061802,Rockland Trust Company,"1059CV001570",Civil,Disposed (Statistical Purposes),20100826,20101027
12190749,Rockland Trust Company,"1473CV00290",Real Property,Closed,20140313,20140505
12256056,Rockland Trust Company,"1473CV01269",Real Property,Open,20141231,20141231
12258515,Rockland Trust Company,"1473CV01270",Real Property,Open,20141231,20141231
12375107,Rockland Trust Company,"1473CV00420",Real Property,Open,20140414,20140414
12394304,Rockland Trust Company,"1415SC000767",Small Claims,Disposed (Statistical Purposes),20140321,20140605
12395998,Rockland Trust Company,"1415SC000768",Small Claims,Pending,20140321,20140321
12398773,Rockland Trust Company,"1415SC000769",Small Claims,Disposed (Statistical Purposes),20140321,20140930
12401351,Rockland Trust Company,"1415SC000770",Small Claims,Disposed (Statistical Purposes),20140321,20140605
12413261,Rockland Trust Company,"1259CV000832",Civil,Disposed (Statistical Purposes),20120723,20121231
12498790,Rockland Trust Company,"1433SP000150",Supplementary Process,Pending,20140627,20140627
12503061,Rockland Trust Company,"1258CV000510",Civil,Disposed (Statistical Purposes),20120917,20130412
12522692,Rockland Trust Company,"1473CV00509",Real Property,Open,20140508,20140508
12563590,Rockland Trust Company,"1059CV001758",Civil,Disposed (Statistical Purposes),20100927,20110503
