"post_id","party_name","case_number","case_type","case_status","file_date","status_date"
3681471,"TD Bank USA, NA","1118SP000630",Supplementary Process,Disposed (Statistical Purposes),20110808,20111013
3741165,"TD Bank USA, NA","1452SC000633",Small Claims,Disposed (Statistical Purposes),20140714,20140911
3789234,"TD Bank USA, NA","1434SC000513",Small Claims,Disposed (Statistical Purposes),20140508,20141001
3956880,"TD Bank USA, NA","1365CV000355",Civil,Disposed (Statistical Purposes),20131125,20141124
4472434,"TD Bank USA, NA","1270SC000340",Small Claims,Disposed (Statistical Purposes),20121217,20130312
4641007,"TD Bank USA, NA","1267CV000289",Civil,Disposed (Statistical Purposes),20120629,20130417
4774239,"TD Bank USA, NA","1452SC001088",Small Claims,Disposed (Statistical Purposes),20141112,20141223
4821837,"TD Bank USA, NA","1214SC001108",Small Claims,Disposed (Statistical Purposes),20120717,20130110
4967403,"TD Bank USA, NA","1452SC001191",Small Claims,Disposed (Statistical Purposes),20141212,20150226
4999531,"TD Bank USA, NA","1286CV000546",Civil,Disposed (Statistical Purposes),20121102,20130108
5348283,"TD Bank USA, NA","1448CV000076",Civil,Disposed (Statistical Purposes),20140305,20141211
5360116,"TD Bank USA, NA","1341CV000248",Civil,Disposed (Statistical Purposes),20131125,20140328
6238427,"TD Bank USA, NA","1253CV001082",Civil,Disposed (Statistical Purposes),20121102,20130425
6244099,"TD Bank USA, NA","1134SC001084",Small Claims,Disposed (Statistical Purposes),20111028,20120201
6459394,"TD Bank USA, NA","1231CV000689",Civil,Disposed (Statistical Purposes),20120713,20130313
6464072,"TD Bank USA, NA","1131CV001133",Civil,Disposed (Statistical Purposes),20110929,20121116
7186073,"TD Bank USA, NA","1265SC000405",Small Claims,Disposed (Statistical Purposes),20120730,20130521
7312398,"TD Bank USA, NA","1498CV000054",Civil,Disposed (Statistical Purposes),20140305,20150413
7410772,"TD Bank USA, NA","1498SC000198",Small Claims,Disposed (Statistical Purposes),20140415,20140606
7411272,"TD Bank USA, NA","1498SC000199",Small Claims,Disposed (Statistical Purposes),20140415,20140606
7411447,"TD Bank USA, NA","1498SC000200",Small Claims,Disposed (Statistical Purposes),20140415,20140606
7411743,"TD Bank USA, NA","1498SC000201",Small Claims,Disposed (Statistical Purposes),20140415,20140606
7411834,"TD Bank USA, NA","1498SC000202",Small Claims,Disposed (Statistical Purposes),20140415,20140606
7435587,"TD Bank USA, NA","1498SP000033",Supplementary Process,Pending,20140502,20140502
7707907,"TD Bank USA, NA","1432SC000016",Small Claims,Disposed (Statistical Purposes),20140106,20140613
7860973,"TD Bank USA, NA","1432SC000295",Small Claims,Disposed (Statistical Purposes),20140210,20140416
8014830,"TD Bank USA, NA","1432SC000378",Small Claims,Disposed (Statistical Purposes),20140221,20140411
8062052,"TD Bank USA, NA","1432SC000500",Small Claims,Disposed (Statistical Purposes),20140305,20140508
8121977,"TD Bank USA, NA","1432SC000627",Small Claims,Disposed (Statistical Purposes),20140320,20140522
8313504,"TD Bank USA, NA","1498SC000422",Small Claims,Disposed (Statistical Purposes),20140711,20150102
8406817,"TD Bank USA, NA","1452SC000009",Small Claims,Disposed (Statistical Purposes),20140108,20140220
8473441,"TD Bank USA, NA","1432SC001560",Small Claims,Disposed (Statistical Purposes),20140623,20140904
8607391,"TD Bank USA, NA","1216CV000216",Civil,Disposed (Statistical Purposes),20120629,20120824
10004791,"TD Bank USA, NA","1211CV001627",Civil,Disposed (Statistical Purposes),20120924,20130219
10215844,"TD Bank USA, NA","1298CV000253",Civil,Disposed (Statistical Purposes),20120924,20121107
10364787,"TD Bank USA, NA","1458SP000013",Supplementary Process,Disposed (Statistical Purposes),20140128,20140501
10386087,"TD Bank USA, NA","1452SC000225",Small Claims,Disposed (Statistical Purposes),20140311,20140424
10432789,"TD Bank USA, NA","1456SC002236",Small Claims,Pending,20140604,20140604
10848739,"TD Bank USA, NA","1352SC000928",Small Claims,Disposed (Statistical Purposes),20131024,20131212
10891804,"TD Bank USA, NA","1433CV000199",Civil,Disposed (Statistical Purposes),20140305,20140516
10896221,"TD Bank USA, NA","1436SC000079",Small Claims,Disposed (Statistical Purposes),20140106,20140226
10898709,"TD Bank USA, NA","1436SC000080",Small Claims,Disposed (Statistical Purposes),20140106,20140226
10922389,"TD Bank USA, NA","1352SC001036",Small Claims,Disposed (Statistical Purposes),20131203,20140123
11362986,"TD Bank USA, NA","1436SC000251",Small Claims,Disposed (Statistical Purposes),20140218,20140327
11451933,"TD Bank USA, NA","1436SC000274",Small Claims,Disposed (Statistical Purposes),20140221,20140403
11671423,"TD Bank USA, NA","1436SC000345",Small Claims,Disposed (Statistical Purposes),20140305,20140516
11678808,"TD Bank USA, NA","1436SC000346",Small Claims,Disposed (Statistical Purposes),20140305,20140709
11832517,"TD Bank USA, NA","1433CV000343",Civil,Disposed (Statistical Purposes),20140425,20140730
11929346,"TD Bank USA, NA","1436SC000491",Small Claims,Disposed (Statistical Purposes),20140328,20140604
11930236,"TD Bank USA, NA","1436SC000492",Small Claims,Disposed (Statistical Purposes),20140328,20140603
11999092,"TD Bank USA, NA","1433CV000405",Civil,Disposed (Statistical Purposes),20140516,20141029
12075971,"TD Bank USA, NA","1233SC003365",Small Claims,Disposed (Statistical Purposes),20121031,20121213
12135318,"TD Bank USA, NA","1436SC001213",Small Claims,Disposed (Statistical Purposes),20140801,20141201
12193731,"TD Bank USA, NA","1436SC001219",Small Claims,Disposed (Statistical Purposes),20140804,20150116
12226087,"TD Bank USA, NA","1234SC001073",Small Claims,Disposed (Statistical Purposes),20121019,20130502
12232891,"TD Bank USA, NA","1436SC000604",Small Claims,Disposed (Statistical Purposes),20140424,20140623
12398580,"TD Bank USA, NA","1234SC571163",Small Claims,Disposed (Statistical Purposes),20121026,20140723
12413018,"TD Bank USA, NA","1448CV000333",Civil,Disposed (Statistical Purposes),20141114,20150311
12595307,"TD Bank USA, NA","1436SC000766",Small Claims,Disposed (Statistical Purposes),20140516,20140917
12599220,"TD Bank USA, NA","1436SC000767",Small Claims,Disposed (Statistical Purposes),20140516,20140917
12792825,"TD Bank USA, NA","1436SC000818",Small Claims,Disposed (Statistical Purposes),20140523,20140924
12919033,"TD Bank USA, NA","1436SC000921",Small Claims,Disposed (Statistical Purposes),20140606,20150224
12944345,"TD Bank USA, NA","1453SP000322",Supplementary Process,Disposed (Statistical Purposes),20141031,20150211
13243681,"TD Bank USA, NA","1398SC000383",Small Claims,Disposed (Statistical Purposes),20130729,20130919
13468493,"TD Bank USA, NA","1410SC000172",Small Claims,Disposed (Statistical Purposes),20140123,20140227
14280705,"TD Bank USA, NA","1336SC001475",Small Claims,Disposed (Statistical Purposes),20131028,20131218
15503635,"TD Bank USA, NA","1213SP000486",Supplementary Process,Disposed (Statistical Purposes),20120803,20121017
16463530,"TD Bank USA, NA","1332SC002249",Small Claims,Disposed (Statistical Purposes),20131028,20140117
16504187,"TD Bank USA, NA","1423SP000405",Supplementary Process,Pending,20141113,20141113
16649692,"TD Bank USA, NA","1164CV000431",Civil,Disposed (Statistical Purposes),20110606,20111228
16811212,"TD Bank USA, NA","1332SC002513",Small Claims,Disposed (Statistical Purposes),20131125,20140220
16844741,"TD Bank USA, NA","1332SC002570",Small Claims,Disposed (Statistical Purposes),20131129,20140212
17613911,"TD Bank USA, NA","1486CV000139",Civil,Disposed (Statistical Purposes),20140401,20140429
17629731,"TD Bank USA, NA","1486CV000496",Civil,Pending,20141210,20141210
17721811,"TD Bank USA, NA","1416SC000223",Small Claims,Disposed (Statistical Purposes),20140401,20140602
17766928,"TD Bank USA, NA","1416SC000270",Small Claims,Disposed (Statistical Purposes),20140414,20140515
17782929,"TD Bank USA, NA","1316SC000728",Small Claims,Disposed (Statistical Purposes),20131101,20131218
17786788,"TD Bank USA, NA","1416SC000175",Small Claims,Disposed (Statistical Purposes),20140306,20140509
17787235,"TD Bank USA, NA","1416SC000176",Small Claims,Disposed (Statistical Purposes),20140306,20140617
19527156,"TD Bank USA, NA","1002CV000129",Civil,Disposed (Statistical Purposes),20100323,20100818
19857616,"TD Bank USA, NA","0604CV000031",Civil,Disposed (Statistical Purposes),20060310,20060310
19960076,"TD Bank USA, NA","0607CV001068",Civil,Disposed (Statistical Purposes),20061020,20070131
22131556,"TD Bank USA, NA","0752CV001368",Civil,Disposed (Statistical Purposes),20071002,20080320
22465904,"TD Bank USA, NA","0907CV000805",Civil,Disposed (Statistical Purposes),20090626,20090911
22768250,"TD Bank USA, NA","1515SC000304",Small Claims,Disposed (Statistical Purposes),20150114,20150513
22793060,"TD Bank USA, NA","1552SC000947",Small Claims,Disposed (Statistical Purposes),20151117,20160114
22812115,"TD Bank USA, NA","1552SC000979",Small Claims,Disposed (Statistical Purposes),20151127,20160121
22944825,"TD Bank USA, NA","1652SC000004",Small Claims,Pending,20160106,20160106
23776426,"TD Bank USA, NA","1552SC000625",Small Claims,Disposed (Statistical Purposes),20150721,20151022
23776493,"TD Bank USA, NA","1552SC000472",Small Claims,Pending,20150603,20150603
23838579,"TD Bank USA, NA","0664SC000457",Small Claims,Disposed (Statistical Purposes),20060307,20060425
23882090,"TD Bank USA, NA","1552SC000507",Small Claims,Disposed (Statistical Purposes),20150616,20150820
24240174,"TD Bank USA, NA","1532SC002349",Small Claims,Disposed (Statistical Purposes),20151009,20160217
24387997,"TD Bank USA, NA","0952CV000322",Civil,Disposed (Statistical Purposes),20090313,20090910
24492282,"TD Bank USA, NA","1532SC002650",Small Claims,Pending,20151130,20151130
24538795,"TD Bank USA, NA","1532SC002746",Small Claims,Pending,20151211,20151211
24749680,"TD Bank USA, NA","0720CV000259",Civil,Disposed (Statistical Purposes),20070417,20080118
26031312,"TD Bank USA, NA","1516SC000495",Small Claims,Disposed (Statistical Purposes),20150720,20151118
26621193,"TD Bank USA, NA","1541CV000113",Civil,Pending,20150701,20150701
26898960,"TD Bank USA, NA","0763CV000338",Civil,Disposed (Statistical Purposes),20071022,20080102
26962024,"TD Bank USA, NA","1598SC000078",Small Claims,Disposed (Statistical Purposes),20150206,20150504
27331134,"TD Bank USA, NA","1532SC000558",Small Claims,Disposed (Statistical Purposes),20150305,20150529
27603461,"TD Bank USA, NA","1616CV000030",Civil,Pending,20160219,20160219
27763646,"TD Bank USA, NA","1516SP000023",Supplementary Process,Disposed (Statistical Purposes),20150206,20150407
28231509,"TD Bank USA, NA","1518SP000211",Supplementary Process,Disposed (Statistical Purposes),20150615,20151020
28563984,"TD Bank USA, NA","1658CV000063",Civil,Pending,20160226,20160226
28750662,"TD Bank USA, NA","1533CV000883",Civil,Disposed (Statistical Purposes),20151221,20160209
28752731,"TD Bank USA, NA","1533CV000882",Civil,Pending,20151221,20151221
29486548,"TD Bank USA, NA","0818CV001733",Civil,Disposed (Statistical Purposes),20080811,20081117
30149969,"TD Bank USA, NA","0921CV000565",Civil,Disposed (Statistical Purposes),20090811,20100305
30384393,"TD Bank USA, NA","1533CV000241",Civil,Disposed (Statistical Purposes),20150403,20150612
30405187,"TD Bank USA, NA","0750CV000849",Civil,Disposed (Statistical Purposes),20070521,20070720
30938849,"TD Bank USA, NA","1536SC001439",Small Claims,Pending,20151019,20151019
31082731,"TD Bank USA, NA","1536SC001638",Small Claims,Disposed (Statistical Purposes),20151127,20160316
32130679,"TD Bank USA, NA","0966CV000230",Civil,Disposed (Statistical Purposes),20090309,20090929
32466967,"TD Bank USA, NA","1565CV000248",Civil,Disposed (Statistical Purposes),20151218,20160307
33364460,"TD Bank USA, NA","1536SC000484",Small Claims,Disposed (Statistical Purposes),20150403,20150916
33465487,"TD Bank USA, NA","1536SC000678",Small Claims,Disposed (Statistical Purposes),20150518,20151007
34485701,"TD Bank USA, NA","1536SC001298",Small Claims,Disposed (Statistical Purposes),20150921,20151120
34882251,"TD Bank USA, NA","1536SC000332",Small Claims,Disposed (Statistical Purposes),20150306,20150604
34891775,"TD Bank USA, NA","1536SC000329",Small Claims,Disposed (Statistical Purposes),20150306,20150609
34892990,"TD Bank USA, NA","1536SC000331",Small Claims,Disposed (Statistical Purposes),20150306,20150507
34903881,"TD Bank USA, NA","1536SC000330",Small Claims,Disposed (Statistical Purposes),20150306,20150604
35053000,"TD Bank USA, NA","1510SP000014",Supplementary Process,Disposed (Statistical Purposes),20150116,20150330
36941786,"TD Bank USA, NA","1665CV000028",Civil,Disposed (Statistical Purposes),20160225,20160408
37053070,"TD Bank USA, NA","0751CV000480",Civil,Disposed (Statistical Purposes),20070529,20070910
38245459,"TD Bank USA, NA","0562CV001412",Civil,Disposed (Statistical Purposes),20050729,20050909
38280364,"TD Bank USA, NA","0753CV001753",Civil,Disposed (Statistical Purposes),20071203,20080402
39680196,"TD Bank USA, NA","0943CV000451",Civil,Disposed (Statistical Purposes),20090601,20091103
39744375,"TD Bank USA, NA","1553SP000078",Supplementary Process,Disposed (Statistical Purposes),20150323,20151120
39750281,"TD Bank USA, NA","1553SP000079",Supplementary Process,Disposed (Statistical Purposes),20150323,20150519
42385593,"TD Bank USA, NA","0931CV001187",Civil,Disposed (Statistical Purposes),20090625,20100121
42434737,"TD Bank USA, NA","0753CV001101",Civil,Disposed (Statistical Purposes),20070727,20071011
45418558,"TD Bank USA, NA","0511CV002301",Civil,Disposed (Statistical Purposes),20051005,20051219
46494260,"TD Bank USA, NA","0734CV000918",Civil,Disposed (Statistical Purposes),20071001,20071217
46750359,"TD Bank USA, NA","0810CV000465",Civil,Disposed (Statistical Purposes),20080408,20080902
46968560,"TD Bank USA, NA","0852CV001014",Civil,Disposed (Statistical Purposes),20080725,20081216
47002793,"TD Bank USA, NA","0851CV000703",Civil,Disposed (Statistical Purposes),20080811,20081204
48220785,"TD Bank USA, NA","1532SC001648",Small Claims,Disposed (Statistical Purposes),20150717,20150812
48234830,"TD Bank USA, NA","1539CV000073",Civil,Disposed (Statistical Purposes),20150520,20160223
48254953,"TD Bank USA, NA","1536SC000743",Small Claims,Disposed (Statistical Purposes),20150601,20160309
48352581,"TD Bank USA, NA","1565SC000528",Small Claims,Disposed (Statistical Purposes),20150817,20160113
51474727,"TD Bank USA, NA","1456SC000299",Small Claims,Disposed (Statistical Purposes),20140116,20140221
51873733,"TD Bank USA, NA","1456SC001046",Small Claims,Disposed (Statistical Purposes),20140305,20140507
52588751,"TD Bank USA, NA","0923CV002780",Civil,Disposed (Statistical Purposes),20090921,20100622
53766438,"TD Bank USA, NA","1533CV000416",Civil,Disposed (Statistical Purposes),20150605,20150624
55265436,"TD Bank USA, NA","0662CV002096",Civil,Disposed (Statistical Purposes),20060912,20061226
56842382,"TD Bank USA, NA","1123SC002087",Small Claims,Disposed (Statistical Purposes),20110805,20120716
58889552,"TD Bank USA, NA","0736SC000484",Small Claims,Disposed (Statistical Purposes),20070315,20070425
59739894,"TD Bank USA, NA","0915CV000927",Civil,Disposed (Statistical Purposes),20090312,20090807
64366308,"TD Bank USA, NA","0901SC004266",Small Claims,Closed,20090908,20090908
65242337,"TD Bank USA, NA","1632SC001624",Small Claims,Pending,20161007,20161007
65311134,"TD Bank USA, NA","1632SC001067",Small Claims,Disposed (Statistical Purposes),20160728,20160908
65495396,"TD Bank USA, NA","1632SC001482",Small Claims,Pending,20160919,20160919
65496742,"TD Bank USA, NA","1632SC001483",Small Claims,Pending,20160919,20160919
65499510,"TD Bank USA, NA","1632SC001476",Small Claims,Pending,20160919,20160919
65514375,"TD Bank USA, NA","1632SC001484",Small Claims,Pending,20160919,20160919
65518084,"TD Bank USA, NA","1632SC001473",Small Claims,Pending,20160919,20160919
65519867,"TD Bank USA, NA","1632SC001481",Small Claims,Pending,20160919,20160919
65615128,"TD Bank USA, NA","1632SC001757",Small Claims,Pending,20161031,20161031
65615383,"TD Bank USA, NA","1632SC001759",Small Claims,Pending,20161031,20161031
65620191,"TD Bank USA, NA","1632SC001756",Small Claims,Pending,20161031,20161031
68288647,"TD Bank USA, NA","1333SC000590",Small Claims,Disposed (Statistical Purposes),20130219,20130320
72901958,"TD Bank USA, NA","1698SC000502",Small Claims,Pending,20161031,20161031
75962018,"TD Bank USA, NA","1636SC000801",Small Claims,Pending,20160801,20160801
75963459,"TD Bank USA, NA","1636SC000802",Small Claims,Disposed (Statistical Purposes),20160801,20161101
77298196,"TD Bank USA, NA","1787SC000177",Small Claims,Disposed (Statistical Purposes),20170626,20180702
77586220,"TD Bank USA, NA","1928SC000177-EF",Small Claims,Disposed (Statistical Purposes),20190522,20191220
77973203,"TD Bank USA, NA","1836SC001507",Small Claims,Disposed (Statistical Purposes),20181204,20190226
77973338,"TD Bank USA, NA","1836SC001508",Small Claims,Disposed (Statistical Purposes),20181204,20190412
77975478,"TD Bank USA, NA","1836SC001509",Small Claims,Disposed (Statistical Purposes),20181204,20190226
77979947,"TD Bank USA, NA","1836SC001505",Small Claims,Disposed (Statistical Purposes),20181204,20190227
77981426,"TD Bank USA, NA","1836SC001506",Small Claims,Disposed (Statistical Purposes),20181204,20190430
77988640,"TD Bank USA, NA","1836SC001532",Small Claims,Disposed (Statistical Purposes),20181210,20190306
77989186,"TD Bank USA, NA","1836SC001529",Small Claims,Disposed (Statistical Purposes),20181210,20190305
77990506,"TD Bank USA, NA","1836SC001530",Small Claims,Disposed (Statistical Purposes),20181210,20190305
77993153,"TD Bank USA, NA","1836SC001531",Small Claims,Disposed (Statistical Purposes),20181210,20190305
77999163,"TD Bank USA, NA","1933SC000094",Small Claims,Disposed (Statistical Purposes),20190115,20190227
78040337,"TD Bank USA, NA","1936SC000023",Small Claims,Disposed (Statistical Purposes),20190102,20190611
78042537,"TD Bank USA, NA","1933SC000294",Small Claims,Disposed (Statistical Purposes),20190131,20190320
78059070,"TD Bank USA, NA","1936SC000027",Small Claims,Disposed (Statistical Purposes),20190115,20191210
78062783,"TD Bank USA, NA","1936SC000029",Small Claims,Disposed (Statistical Purposes),20190116,20190313
78239957,"TD Bank USA, NA","1736SC000255",Small Claims,Disposed (Statistical Purposes),20170214,20170607
78245211,"TD Bank USA, NA","1736SC000256",Small Claims,Disposed (Statistical Purposes),20170214,20170607
78245266,"TD Bank USA, NA","1736SC000257",Small Claims,Disposed (Statistical Purposes),20170214,20170607
78497041,"TD Bank USA, NA","1734SC000504",Small Claims,Disposed (Statistical Purposes),20170421,20171206
78756296,"TD Bank USA, NA","1706SC001596",Small Claims,Disposed (Statistical Purposes),20171031,20180122
78854074,"TD Bank USA, NA","1732SC001343",Small Claims,Disposed (Statistical Purposes),20170523,20170905
78876108,"TD Bank USA, NA","1706SC001035",Small Claims,Disposed (Statistical Purposes),20170712,20171106
78876820,"TD Bank USA, NA","1706SC001028",Small Claims,Disposed (Statistical Purposes),20170712,20170828
78889345,"TD Bank USA, NA","1732SC001899",Small Claims,Disposed (Statistical Purposes),20170901,20181024
78918702,"TD Bank USA, NA","1732SC002072",Small Claims,Disposed (Statistical Purposes),20171009,20180126
78920044,"TD Bank USA, NA","1732SC002070",Small Claims,Disposed (Statistical Purposes),20171009,20180112
78925807,"TD Bank USA, NA","1732SC002071",Small Claims,Disposed (Statistical Purposes),20171009,20180105
78927384,"TD Bank USA, NA","1732SC002069",Small Claims,Disposed (Statistical Purposes),20171009,20180126
78938495,"TD Bank USA, NA","1732SC002073",Small Claims,Disposed (Statistical Purposes),20171009,20180126
78949061,"TD Bank USA, NA","1732SC001415",Small Claims,Disposed (Statistical Purposes),20170606,20170828
78950536,"TD Bank USA, NA","1732SC001414",Small Claims,Disposed (Statistical Purposes),20170606,20170928
78987672,"TD Bank USA, NA","1798SC000587",Small Claims,Disposed (Statistical Purposes),20170928,20190111
79036684,"TD Bank USA, NA","1732SC001969",Small Claims,Disposed (Statistical Purposes),20170915,20171212
79042253,"TD Bank USA, NA","1732SC002113",Small Claims,Disposed (Statistical Purposes),20171019,20180420
79081270,"TD Bank USA, NA","1732SC002145",Small Claims,Disposed (Statistical Purposes),20171024,20180119
79081323,"TD Bank USA, NA","1732SC001973",Small Claims,Disposed (Statistical Purposes),20170919,20171113
79083385,"TD Bank USA, NA","1732SC002146",Small Claims,Disposed (Statistical Purposes),20171024,20180119
79102056,"TD Bank USA, NA","1732SC002004",Small Claims,Disposed (Statistical Purposes),20170921,20171221
79106055,"TD Bank USA, NA","1732SC002003",Small Claims,Disposed (Statistical Purposes),20170921,20180329
79112198,"TD Bank USA, NA","1732SC002005",Small Claims,Disposed (Statistical Purposes),20170921,20171221
79118525,"TD Bank USA, NA","1716SC000040",Small Claims,Disposed (Statistical Purposes),20170113,20170404
79133211,"TD Bank USA, NA","1732SC002017",Small Claims,Disposed (Statistical Purposes),20170925,20180423
79133752,"TD Bank USA, NA","1732SC002016",Small Claims,Open,20170925,20170925
79145490,"TD Bank USA, NA","1732SC002015",Small Claims,Disposed (Statistical Purposes),20170925,20171221
79158674,"TD Bank USA, NA","1732SC002028",Small Claims,Disposed (Statistical Purposes),20170927,20171222
79159985,"TD Bank USA, NA","1732SC002039",Small Claims,Open,20170928,20170928
79191430,"TD Bank USA, NA","1732SC002190",Small Claims,Disposed (Statistical Purposes),20171030,20180416
79221320,"TD Bank USA, NA","1732SC000846",Small Claims,Disposed (Statistical Purposes),20170327,20170719
79292908,"TD Bank USA, NA","1736SC001670",Small Claims,Disposed (Statistical Purposes),20171120,20180423
79318063,"TD Bank USA, NA","1836SC000111",Small Claims,Disposed (Statistical Purposes),20180122,20180515
79318174,"TD Bank USA, NA","1836SC000112",Small Claims,Disposed (Statistical Purposes),20180122,20180329
79318973,"TD Bank USA, NA","1836SC000113",Small Claims,Disposed (Statistical Purposes),20180122,20180612
79332510,"TD Bank USA, NA","1836SC000172",Small Claims,Disposed (Statistical Purposes),20180129,20180522
79336627,"TD Bank USA, NA","1836SC000206",Small Claims,Disposed (Statistical Purposes),20180207,20180522
79337719,"TD Bank USA, NA","1836SC000204",Small Claims,Disposed (Statistical Purposes),20180207,20180522
79340738,"TD Bank USA, NA","1736SC001773",Small Claims,Disposed (Statistical Purposes),20171211,20180424
79353818,"TD Bank USA, NA","1736SC001828",Small Claims,Disposed (Statistical Purposes),20171226,20181211
79354519,"TD Bank USA, NA","1736SC001831",Small Claims,Disposed (Statistical Purposes),20171226,20180501
79553715,"TD Bank USA, NA","1736SC450165",Small Claims,Disposed (Statistical Purposes),20170323,20180227
79558483,"TD Bank USA, NA","1742SC000309",Small Claims,Disposed (Statistical Purposes),20170915,20190108
79559040,"TD Bank USA, NA","1736SC000702",Small Claims,Disposed (Statistical Purposes),20170424,20171003
79559294,"TD Bank USA, NA","1736SC000701",Small Claims,Disposed (Statistical Purposes),20170424,20171128
79564139,"TD Bank USA, NA","1736SC000718",Small Claims,Disposed (Statistical Purposes),20170428,20170614
79577202,"TD Bank USA, NA","1736SC000767",Small Claims,Disposed (Statistical Purposes),20170508,20170919
79578563,"TD Bank USA, NA","1736SC000569",Small Claims,Disposed (Statistical Purposes),20170331,20171024
79579523,"TD Bank USA, NA","1736SC000570",Small Claims,Disposed (Statistical Purposes),20170331,20171024
79580158,"TD Bank USA, NA","1851SC000101",Small Claims,Disposed (Statistical Purposes),20180215,20180402
79583558,"TD Bank USA, NA","1736SC000784",Small Claims,Disposed (Statistical Purposes),20170511,20180529
79605168,"TD Bank USA, NA","1736SC000606",Small Claims,Disposed (Statistical Purposes),20170407,20171108
79673932,"TD Bank USA, NA","1736SC000698",Small Claims,Disposed (Statistical Purposes),20170424,20180329
79674254,"TD Bank USA, NA","1736SC000699",Small Claims,Disposed (Statistical Purposes),20170424,20171127
79713483,"TD Bank USA, NA","1736SC000994",Small Claims,Disposed (Statistical Purposes),20170622,20171213
79713495,"TD Bank USA, NA","1736SC000994",Small Claims,Disposed (Statistical Purposes),20170622,20171213
79750975,"TD Bank USA, NA","1736SC000995",Small Claims,Disposed (Statistical Purposes),20170622,20171213
79754902,"TD Bank USA, NA","1633CV000748",Civil,Disposed (Statistical Purposes),20161117,20170213
79763551,"TD Bank USA, NA","1736SC001016",Small Claims,Disposed (Statistical Purposes),20170703,20171213
79768127,"TD Bank USA, NA","1736SC001019",Small Claims,Disposed (Statistical Purposes),20170703,20171213
79768204,"TD Bank USA, NA","1736SC001018",Small Claims,Disposed (Statistical Purposes),20170703,20171213
79907000,"TD Bank USA, NA","1736SC000919",Small Claims,Disposed (Statistical Purposes),20170605,20171129
79908671,"TD Bank USA, NA","1736SC000920",Small Claims,Disposed (Statistical Purposes),20170605,20180112
79913541,"TD Bank USA, NA","1733CV000058",Civil,Disposed (Statistical Purposes),20170120,20170505
79937664,"TD Bank USA, NA","1733SC000217",Small Claims,Disposed (Statistical Purposes),20170124,20170308
79938510,"TD Bank USA, NA","1733SC000213",Small Claims,Disposed (Statistical Purposes),20170124,20170203
79940956,"TD Bank USA, NA","1733SC000218",Small Claims,Disposed (Statistical Purposes),20170124,20170308
79963791,"TD Bank USA, NA","1736SC001180",Small Claims,Disposed (Statistical Purposes),20170814,20180612
79999699,"TD Bank USA, NA","1736SC000305",Small Claims,Disposed (Statistical Purposes),20170217,20170614
80035278,"TD Bank USA, NA","1736SC000394",Small Claims,Disposed (Statistical Purposes),20170303,20170914
80238381,"TD Bank USA, NA","1736SC001249",Small Claims,Disposed (Statistical Purposes),20170825,20180207
80360900,"TD Bank USA, NA","1753CV000634",Civil,Disposed (Statistical Purposes),20170922,20190129
80423368,"TD Bank USA, NA","1736SC001329",Small Claims,Disposed (Statistical Purposes),20170915,20180213
80423816,"TD Bank USA, NA","1736SC001330",Small Claims,Disposed (Statistical Purposes),20170915,20181231
80441039,"TD Bank USA, NA","1736SC001337",Small Claims,Disposed (Statistical Purposes),20170918,20180213
